Grid_ID,Side,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Qty_Closed,PnL_USD,PnL_Pct,Reason,Entry_ADX,Duration_Min,MAE_Pct
G_1752768900,LONG,2025-07-17 16:15:00,2025-07-17 18:15:00,319.91,319.91,0.1,0.0,0.0,RUNNER_BE,16.26,120,-1.48
G_1752782400,LONG,2025-07-17 20:00:00,2025-07-17 21:00:00,314.56,319.5725,0.1,0.5,1.59,TP_MAIN_MID,19.17,60,-0.71
G_1752743700,SHORT,2025-07-17 09:15:00,2025-07-18 01:00:00,326.29,326.29,0.1,0.0,0.0,RUNNER_BE,18.21,945,-1.7
G_1752800400,SHORT,2025-07-18 01:00:00,2025-07-18 02:45:00,328.86,323.53499999999997,0.1,0.53,1.62,TP_MAIN_MID,13.94,105,-0.35
G_1752800400,SHORT,2025-07-18 01:00:00,2025-07-18 04:00:00,328.86,328.86,0.1,0.0,0.0,RUNNER_BE,13.94,180,-0.35
G_1752812100,SHORT,2025-07-18 04:15:00,2025-07-18 07:30:00,330.66,330.606,0.1,0.01,0.02,TP_MAIN_MID,20.34,195,-2.21
G_1752817500,SHORT,2025-07-18 05:45:00,2025-07-18 07:30:00,334.77,330.606,0.1,0.42,1.24,TP_MAIN_MID,25.36,105,-0.96
G_1752812100,SHORT,2025-07-18 04:15:00,2025-07-18 07:45:00,330.66,330.66,0.1,0.0,0.0,RUNNER_BE,20.34,210,-2.21
G_1752827400,LONG,2025-07-18 08:30:00,2025-07-18 09:15:00,326.0,331.407,0.1,0.54,1.66,TP_MAIN_MID,23.01,45,-0.31
G_1752827400,LONG,2025-07-18 08:30:00,2025-07-18 10:15:00,326.0,326.0,0.1,0.0,0.0,RUNNER_BE,23.01,105,-0.48
G_1752782400,LONG,2025-07-17 20:00:00,2025-07-18 15:30:00,314.56,314.56,0.1,0.0,0.0,RUNNER_BE,19.17,1170,-0.71
G_1752848100,LONG,2025-07-18 14:15:00,2025-07-18 17:30:00,321.59,322.55,0.1,0.1,0.3,TP_MAIN_MID,13.12,195,-2.34
G_1752848100,LONG,2025-07-18 14:15:00,2025-07-18 17:45:00,321.59,321.59,0.1,0.0,0.0,RUNNER_BE,13.12,210,-2.34
G_1752868800,LONG,2025-07-18 20:00:00,2025-07-18 21:00:00,316.14,318.73400000000004,0.1,0.26,0.82,TP_MAIN_MID,13.39,60,-1.48
G_1752876900,SHORT,2025-07-18 22:15:00,2025-07-19 00:45:00,323.42,320.358,0.1,0.31,0.95,TP_MAIN_MID,12.18,150,-0.83
G_1752868800,LONG,2025-07-18 20:00:00,2025-07-19 01:00:00,316.14,316.14,0.1,0.0,0.0,RUNNER_BE,13.39,300,-1.48
G_1752910200,LONG,2025-07-19 07:30:00,2025-07-19 23:45:00,316.61,316.69750000000005,0.1,0.01,0.03,TP_MAIN_MID,12.92,975,-1.48
G_1752876900,SHORT,2025-07-18 22:15:00,2025-07-20 03:30:00,323.42,323.42,0.1,0.0,0.0,RUNNER_BE,12.18,1755,-0.83
G_1752983100,SHORT,2025-07-20 03:45:00,2025-07-20 05:30:00,322.05,321.39099999999996,0.1,0.07,0.2,TP_MAIN_MID,26.88,105,-0.75
G_1752983100,SHORT,2025-07-20 03:45:00,2025-07-20 05:45:00,322.05,322.05,0.1,0.0,0.0,RUNNER_BE,26.88,120,-0.75
G_1752817500,SHORT,2025-07-18 05:45:00,2025-07-20 15:45:00,334.77,334.77,0.1,0.0,0.0,RUNNER_BE,25.36,3480,-0.96
G_1753025400,SHORT,2025-07-20 15:30:00,2025-07-20 17:30:00,330.14,329.385,0.1,0.08,0.23,TP_MAIN_MID,27.78,120,-1.56
G_1753049700,LONG,2025-07-20 22:15:00,2025-07-21 01:15:00,322.5,323.66150000000005,0.1,0.12,0.36,TP_MAIN_MID,20.65,180,-1.19
G_1753049700,LONG,2025-07-20 22:15:00,2025-07-21 01:30:00,322.5,322.5,0.1,0.0,0.0,RUNNER_BE,20.65,195,-1.19
G_1753025400,SHORT,2025-07-20 15:30:00,2025-07-21 03:30:00,330.14,330.14,0.1,0.0,0.0,RUNNER_BE,27.78,720,-1.56
G_1753069500,SHORT,2025-07-21 03:45:00,2025-07-21 13:30:00,330.39,330.32849999999996,0.1,0.01,0.02,TP_MAIN_MID,22.02,585,-1.24
G_1753069500,SHORT,2025-07-21 03:45:00,2025-07-21 13:45:00,330.39,330.39,0.1,0.0,0.0,RUNNER_BE,22.02,600,-1.24
G_1753065000,SHORT,2025-07-21 02:30:00,2025-07-21 19:00:00,326.09,326.072,0.1,0.0,0.01,TP_MAIN_MID,25.42,990,-2.65
G_1753113600,LONG,2025-07-21 16:00:00,2025-07-21 20:30:00,322.35,322.842,0.1,0.05,0.15,TP_MAIN_MID,17.54,270,-1.36
G_1753113600,LONG,2025-07-21 16:00:00,2025-07-21 20:45:00,322.35,322.35,0.1,0.0,0.0,RUNNER_BE,17.54,285,-1.36
G_1753143300,SHORT,2025-07-22 00:15:00,2025-07-22 00:30:00,324.28,322.03499999999997,0.1,0.22,0.69,TP_MAIN_MID,20.71,15,0.0
G_1752910200,LONG,2025-07-19 07:30:00,2025-07-22 01:00:00,316.61,316.61,0.1,0.0,0.0,RUNNER_BE,12.92,3930,-1.48
G_1753143300,SHORT,2025-07-22 00:15:00,2025-07-22 02:00:00,324.28,324.28,0.1,0.0,0.0,RUNNER_BE,20.71,105,-0.02
G_1753191900,LONG,2025-07-22 13:45:00,2025-07-22 14:45:00,305.47,309.4965,0.1,0.4,1.32,TP_MAIN_MID,19.57,60,-1.06
G_1753191900,LONG,2025-07-22 13:45:00,2025-07-22 16:45:00,305.47,305.47,0.1,0.0,0.0,RUNNER_BE,19.57,180,-1.06
G_1753203600,LONG,2025-07-22 17:00:00,2025-07-22 18:30:00,304.38,306.158,0.1,0.18,0.58,TP_MAIN_MID,20.94,90,-0.39
G_1753203600,LONG,2025-07-22 17:00:00,2025-07-22 19:30:00,304.38,304.38,0.1,0.0,0.0,RUNNER_BE,20.94,150,-0.39
G_1753214400,LONG,2025-07-22 20:00:00,2025-07-22 20:45:00,303.45,305.1095,0.1,0.17,0.55,TP_MAIN_MID,16.96,45,-0.41
G_1753214400,LONG,2025-07-22 20:00:00,2025-07-23 06:15:00,303.45,303.45,0.1,0.0,0.0,RUNNER_BE,16.96,615,-0.78
G_1752353100,LONG,2025-07-12 20:45:00,2025-07-23 10:00:00,298.92,298.92,0.1,0.0,0.0,RUNNER_BE,14.08,15195,-0.25
G_1753252200,LONG,2025-07-23 06:30:00,2025-07-23 10:30:00,302.48,302.576,0.1,0.01,0.03,TP_MAIN_MID,15.6,240,-1.4
G_1753252200,LONG,2025-07-23 06:30:00,2025-07-23 10:45:00,302.48,302.48,0.1,0.0,0.0,RUNNER_BE,15.6,255,-1.4
G_1751990400,LONG,2025-07-08 16:00:00,2025-07-23 17:15:00,284.18,284.18,0.1,0.0,0.0,RUNNER_BE,23.92,21675,-0.2
G_1753324200,SHORT,2025-07-24 02:30:00,2025-07-24 03:00:00,293.54,291.613,0.1,0.19,0.66,TP_MAIN_MID,20.26,30,-0.17
G_1753324200,SHORT,2025-07-24 02:30:00,2025-07-24 03:15:00,293.54,293.54,0.1,0.0,0.0,RUNNER_BE,20.26,45,-0.17
G_1753326900,SHORT,2025-07-24 03:15:00,2025-07-24 03:45:00,293.18,291.79949999999997,0.1,0.14,0.47,TP_MAIN_MID,17.52,30,-0.03
G_1753331400,LONG,2025-07-24 04:30:00,2025-07-24 13:00:00,287.6,287.60299999999995,0.1,0.0,0.0,TP_MAIN_MID,16.07,510,-3.96
G_1753331400,LONG,2025-07-24 04:30:00,2025-07-24 13:15:00,287.6,287.6,0.1,0.0,0.0,RUNNER_BE,16.07,525,-3.96
G_1753326900,SHORT,2025-07-24 03:15:00,2025-07-24 14:45:00,293.18,293.18,0.1,0.0,0.0,RUNNER_BE,17.52,690,-0.12
G_1753368300,SHORT,2025-07-24 14:45:00,2025-07-24 16:15:00,293.16,289.1915,0.1,0.4,1.35,TP_MAIN_MID,15.31,90,-0.75
G_1753368300,SHORT,2025-07-24 14:45:00,2025-07-24 17:45:00,293.16,293.16,0.1,0.0,0.0,RUNNER_BE,15.31,180,-0.75
G_1753330500,LONG,2025-07-24 04:15:00,2025-07-24 18:00:00,289.67,289.80100000000004,0.1,0.01,0.05,TP_MAIN_MID,15.31,825,-4.65
G_1753330500,LONG,2025-07-24 04:15:00,2025-07-24 22:30:00,289.67,289.67,0.1,0.0,0.0,RUNNER_BE,15.31,1095,-4.65
G_1753398900,LONG,2025-07-24 23:15:00,2025-07-25 01:45:00,287.37,288.296,0.1,0.09,0.32,TP_MAIN_MID,15.87,150,-1.65
G_1753401600,LONG,2025-07-25 00:00:00,2025-07-25 01:45:00,284.61,288.296,0.1,0.37,1.3,TP_MAIN_MID,21.94,105,-0.7
G_1753398900,LONG,2025-07-24 23:15:00,2025-07-25 02:00:00,287.37,287.37,0.1,0.0,0.0,RUNNER_BE,15.87,165,-1.65
G_1753401600,LONG,2025-07-25 00:00:00,2025-07-25 02:30:00,284.61,284.61,0.1,0.0,0.0,RUNNER_BE,21.94,150,-0.7
G_1753397100,LONG,2025-07-24 22:45:00,2025-07-25 11:45:00,289.95,290.135,0.1,0.02,0.06,TP_MAIN_MID,12.94,780,-3.42
G_1753434900,SHORT,2025-07-25 09:15:00,2025-07-25 13:00:00,292.27,291.9795,0.1,0.03,0.1,TP_MAIN_MID,18.04,225,-0.98
G_1753434900,SHORT,2025-07-25 09:15:00,2025-07-25 13:15:00,292.27,292.27,0.1,0.0,0.0,RUNNER_BE,18.04,240,-0.98
G_1753397100,LONG,2025-07-24 22:45:00,2025-07-25 14:30:00,289.95,289.95,0.1,0.0,0.0,RUNNER_BE,12.94,945,-3.42
G_1753453800,LONG,2025-07-25 14:30:00,2025-07-25 17:00:00,288.34,290.522,0.1,0.22,0.76,TP_MAIN_MID,18.26,150,-1.26
G_1753453800,LONG,2025-07-25 14:30:00,2025-07-25 17:15:00,288.34,288.34,0.1,0.0,0.0,RUNNER_BE,18.26,165,-1.26
G_1753471800,SHORT,2025-07-25 19:30:00,2025-07-25 20:00:00,290.78,289.07099999999997,0.1,0.17,0.59,TP_MAIN_MID,21.55,30,-0.16
G_1753471800,SHORT,2025-07-25 19:30:00,2025-07-25 20:15:00,290.78,290.78,0.1,0.0,0.0,RUNNER_BE,21.55,45,-0.16
G_1753477200,SHORT,2025-07-25 21:00:00,2025-07-26 00:00:00,293.6,292.406,0.1,0.12,0.41,TP_MAIN_MID,17.25,180,-0.39
G_1753477200,SHORT,2025-07-25 21:00:00,2025-07-26 00:15:00,293.6,293.6,0.1,0.0,0.0,RUNNER_BE,17.25,195,-0.39
G_1753496100,SHORT,2025-07-26 02:15:00,2025-07-26 10:30:00,297.46,297.42,0.1,0.0,0.01,TP_MAIN_MID,15.44,495,-0.77
G_1753496100,SHORT,2025-07-26 02:15:00,2025-07-26 10:45:00,297.46,297.46,0.1,0.0,0.0,RUNNER_BE,15.44,510,-0.77
G_1753528500,SHORT,2025-07-26 11:15:00,2025-07-26 11:30:00,297.56,297.2335,0.1,0.03,0.11,TP_MAIN_MID,13.3,15,-0.11
G_1753528500,SHORT,2025-07-26 11:15:00,2025-07-26 13:30:00,297.56,297.56,0.1,0.0,0.0,RUNNER_BE,13.3,135,-0.11
G_1753491600,SHORT,2025-07-26 01:00:00,2025-07-26 16:15:00,295.79,295.7,0.1,0.01,0.03,TP_MAIN_MID,13.72,915,-1.34
G_1753491600,SHORT,2025-07-26 01:00:00,2025-07-26 18:30:00,295.79,295.79,0.1,0.0,0.0,RUNNER_BE,13.72,1050,-1.34
G_1753540200,LONG,2025-07-26 14:30:00,2025-07-26 19:45:00,295.01,295.0475,0.1,0.0,0.01,TP_MAIN_MID,12.23,315,-0.65
G_1753556400,SHORT,2025-07-26 19:00:00,2025-07-26 22:45:00,296.98,296.44849999999997,0.1,0.05,0.18,TP_MAIN_MID,15.51,225,-0.72
G_1753540200,LONG,2025-07-26 14:30:00,2025-07-26 23:30:00,295.01,295.01,0.1,0.0,0.0,RUNNER_BE,12.23,540,-0.65
G_1753556400,SHORT,2025-07-26 19:00:00,2025-07-27 01:00:00,296.98,296.98,0.1,0.0,0.0,RUNNER_BE,15.51,360,-0.72
G_1753574400,LONG,2025-07-27 00:00:00,2025-07-27 01:00:00,295.04,296.12199999999996,0.1,0.11,0.37,TP_MAIN_MID,14.63,60,-0.13
G_1753593300,SHORT,2025-07-27 05:15:00,2025-07-27 06:30:00,298.84,296.9615,0.1,0.19,0.63,TP_MAIN_MID,11.6,75,-0.15
G_1753574400,LONG,2025-07-27 00:00:00,2025-07-27 08:30:00,295.04,295.04,0.1,0.0,0.0,RUNNER_BE,14.63,510,-0.15
G_1753609500,LONG,2025-07-27 09:45:00,2025-07-27 10:30:00,294.51,296.1485,0.1,0.16,0.56,TP_MAIN_MID,21.56,45,-0.02
G_1753593300,SHORT,2025-07-27 05:15:00,2025-07-27 10:45:00,298.84,298.84,0.1,0.0,0.0,RUNNER_BE,11.6,330,-0.15
G_1753614000,SHORT,2025-07-27 11:00:00,2025-07-27 11:45:00,298.06,296.15250000000003,0.1,0.19,0.64,TP_MAIN_MID,20.86,45,-0.26
G_1753609500,LONG,2025-07-27 09:45:00,2025-07-27 15:15:00,294.51,294.51,0.1,0.0,0.0,RUNNER_BE,21.56,330,-0.02
G_1753614000,SHORT,2025-07-27 11:00:00,2025-07-27 16:00:00,298.06,298.06,0.1,0.0,0.0,RUNNER_BE,20.86,300,-0.26
G_1753632000,SHORT,2025-07-27 16:00:00,2025-07-27 19:30:00,298.47,298.4325,0.1,0.0,0.01,TP_MAIN_MID,11.19,210,-1.08
G_1753641000,SHORT,2025-07-27 18:30:00,2025-07-27 19:30:00,300.98,298.4325,0.1,0.25,0.85,TP_MAIN_MID,16.93,60,-0.0
G_1753632000,SHORT,2025-07-27 16:00:00,2025-07-27 19:45:00,298.47,298.47,0.1,0.0,0.0,RUNNER_BE,11.19,225,-1.08
G_1753641000,SHORT,2025-07-27 18:30:00,2025-07-27 22:00:00,300.98,300.98,0.1,0.0,0.0,RUNNER_BE,16.93,210,-0.52
G_1753654500,SHORT,2025-07-27 22:15:00,2025-07-27 23:00:00,302.64,299.9925,0.1,0.26,0.87,TP_MAIN_MID,19.51,45,-0.19
G_1753654500,SHORT,2025-07-27 22:15:00,2025-07-27 23:15:00,302.64,302.64,0.1,0.0,0.0,RUNNER_BE,19.51,60,-0.19
G_1753659000,SHORT,2025-07-27 23:30:00,2025-07-28 01:30:00,304.07,302.3075,0.1,0.18,0.58,TP_MAIN_MID,21.11,120,-0.93
G_1753659000,SHORT,2025-07-27 23:30:00,2025-07-28 02:00:00,304.07,304.07,0.1,0.0,0.0,RUNNER_BE,21.11,150,-0.93
G_1753669800,SHORT,2025-07-28 02:30:00,2025-07-28 03:15:00,305.86,303.80699999999996,0.1,0.21,0.67,TP_MAIN_MID,21.34,45,-0.19
G_1753669800,SHORT,2025-07-28 02:30:00,2025-07-28 05:00:00,305.86,305.86,0.1,0.0,0.0,RUNNER_BE,21.34,150,-0.19
G_1753678800,SHORT,2025-07-28 05:00:00,2025-07-28 07:00:00,306.38,305.62399999999997,0.1,0.08,0.25,TP_MAIN_MID,22.96,120,-0.86
G_1753679700,SHORT,2025-07-28 05:15:00,2025-07-28 07:00:00,308.35,305.62399999999997,0.1,0.27,0.88,TP_MAIN_MID,24.74,105,-0.21
G_1753678800,SHORT,2025-07-28 05:00:00,2025-07-28 07:15:00,306.38,306.38,0.1,0.0,0.0,RUNNER_BE,22.96,135,-0.86
G_1753432200,SHORT,2025-07-25 08:30:00,2025-07-29 02:45:00,288.28,288.1665,0.1,0.01,0.04,TP_MAIN_MID,18.47,5415,-7.19
G_1753432200,SHORT,2025-07-25 08:30:00,2025-07-29 03:00:00,288.28,288.28,0.1,0.0,0.0,RUNNER_BE,18.47,5430,-7.19
G_1753773300,SHORT,2025-07-29 07:15:00,2025-07-29 09:15:00,292.69,291.44050000000004,0.1,0.12,0.43,TP_MAIN_MID,16.62,120,-0.99
G_1751117400,LONG,2025-06-28 13:30:00,2025-08-01 08:00:00,253.7,253.7,0.1,0.0,0.0,RUNNER_BE,10.25,48630,-0.47
G_1754036100,LONG,2025-08-01 08:15:00,2025-08-01 10:30:00,254.81,256.71349999999995,0.1,0.19,0.75,TP_MAIN_MID,28.05,135,-0.58
G_1754036100,LONG,2025-08-01 08:15:00,2025-08-01 13:45:00,254.81,254.81,0.1,0.0,0.0,RUNNER_BE,28.05,330,-0.71
G_1754071200,LONG,2025-08-01 18:00:00,2025-08-01 18:15:00,255.86,257.8725,0.1,0.2,0.79,TP_MAIN_MID,19.81,15,-0.73
G_1754071200,LONG,2025-08-01 18:00:00,2025-08-01 20:15:00,255.86,255.86,0.1,0.0,0.0,RUNNER_BE,19.81,135,-0.73
G_1754086500,LONG,2025-08-01 22:15:00,2025-08-01 23:30:00,252.0,256.727,0.1,0.47,1.88,TP_MAIN_MID,16.99,75,-1.15
G_1754086500,LONG,2025-08-01 22:15:00,2025-08-02 06:15:00,252.0,252.0,0.1,0.0,0.0,RUNNER_BE,16.99,480,-1.15
G_1754116200,LONG,2025-08-02 06:30:00,2025-08-02 07:45:00,250.71,255.2485,0.1,0.45,1.81,TP_MAIN_MID,18.57,75,-0.24
G_1754116200,LONG,2025-08-02 06:30:00,2025-08-02 16:30:00,250.71,250.71,0.1,0.0,0.0,RUNNER_BE,18.57,600,-0.55
G_1754155800,LONG,2025-08-02 17:30:00,2025-08-02 19:30:00,250.22,250.746,0.1,0.05,0.21,TP_MAIN_MID,20.93,120,-2.09
G_1754155800,LONG,2025-08-02 17:30:00,2025-08-02 19:45:00,250.22,250.22,0.1,0.0,0.0,RUNNER_BE,20.93,135,-2.09
G_1754180100,LONG,2025-08-03 00:15:00,2025-08-03 00:30:00,248.29,249.79750000000004,0.1,0.15,0.61,TP_MAIN_MID,16.85,15,-0.68
G_1753773300,SHORT,2025-07-29 07:15:00,2025-08-08 18:15:00,292.69,292.69,0.1,0.0,0.0,RUNNER_BE,16.62,15060,-0.99
G_1754677800,SHORT,2025-08-08 18:30:00,2025-08-08 21:15:00,292.82,291.1145,0.1,0.17,0.58,TP_MAIN_MID,29.46,165,-0.76
G_1754677800,SHORT,2025-08-08 18:30:00,2025-08-08 22:15:00,292.82,292.82,0.1,0.0,0.0,RUNNER_BE,29.46,225,-0.76
G_1754696700,LONG,2025-08-08 23:45:00,2025-08-09 00:15:00,290.93,292.2115,0.1,0.13,0.44,TP_MAIN_MID,26.85,30,0.0
G_1754696700,LONG,2025-08-08 23:45:00,2025-08-09 00:45:00,290.93,290.93,0.1,0.0,0.0,RUNNER_BE,26.85,60,-0.12
G_1754701200,LONG,2025-08-09 01:00:00,2025-08-09 02:45:00,290.67,291.50800000000004,0.1,0.08,0.29,TP_MAIN_MID,20.24,105,-0.18
G_1753679700,SHORT,2025-07-28 05:15:00,2025-08-09 19:00:00,308.35,308.35,0.1,0.0,0.0,RUNNER_BE,24.74,18105,-0.21
G_1753700400,LONG,2025-07-28 11:00:00,2025-08-09 19:00:00,304.35,304.451,0.1,0.01,0.03,TP_MAIN_MID,14.22,17760,-19.5
G_1754766900,SHORT,2025-08-09 19:15:00,2025-08-09 21:30:00,307.78,306.834,0.1,0.09,0.31,TP_MAIN_MID,25.48,135,-0.58
G_1754766900,SHORT,2025-08-09 19:15:00,2025-08-09 21:45:00,307.78,307.78,0.1,0.0,0.0,RUNNER_BE,25.48,150,-0.58
G_1754777700,SHORT,2025-08-09 22:15:00,2025-08-09 22:30:00,310.79,307.693,0.1,0.31,1.0,TP_MAIN_MID,23.98,15,-0.0
G_1754777700,SHORT,2025-08-09 22:15:00,2025-08-10 01:00:00,310.79,310.79,0.1,0.0,0.0,RUNNER_BE,23.98,165,-0.21
G_1753700400,LONG,2025-07-28 11:00:00,2025-08-10 02:30:00,304.35,304.35,0.1,0.0,0.0,RUNNER_BE,14.22,18210,-19.5
G_1754798400,LONG,2025-08-10 04:00:00,2025-08-10 04:30:00,305.21,306.516,0.1,0.13,0.43,TP_MAIN_MID,15.25,30,0.0
G_1754798400,LONG,2025-08-10 04:00:00,2025-08-10 05:15:00,305.21,305.21,0.1,0.0,0.0,RUNNER_BE,15.25,75,-0.1
G_1754808300,SHORT,2025-08-10 06:45:00,2025-08-10 07:15:00,307.35,305.684,0.1,0.17,0.54,TP_MAIN_MID,12.81,30,-0.19
G_1754811000,LONG,2025-08-10 07:30:00,2025-08-10 09:15:00,300.73,304.527,0.1,0.38,1.26,TP_MAIN_MID,13.48,105,-0.89
G_1754811000,LONG,2025-08-10 07:30:00,2025-08-10 13:30:00,300.73,300.73,0.1,0.0,0.0,RUNNER_BE,13.48,360,-0.89
G_1754833500,LONG,2025-08-10 13:45:00,2025-08-10 14:15:00,300.31,303.165,0.1,0.29,0.95,TP_MAIN_MID,15.99,30,-0.22
G_1754808300,SHORT,2025-08-10 06:45:00,2025-08-10 15:00:00,307.35,307.35,0.1,0.0,0.0,RUNNER_BE,12.81,495,-0.32
G_1754838900,SHORT,2025-08-10 15:15:00,2025-08-10 17:15:00,308.36,305.185,0.1,0.32,1.03,TP_MAIN_MID,16.77,120,-0.31
G_1754838900,SHORT,2025-08-10 15:15:00,2025-08-10 23:00:00,308.36,308.36,0.1,0.0,0.0,RUNNER_BE,16.77,465,-0.31
G_1754867700,SHORT,2025-08-10 23:15:00,2025-08-11 00:00:00,307.79,305.6855,0.1,0.21,0.68,TP_MAIN_MID,13.9,45,0.0
G_1754867700,SHORT,2025-08-10 23:15:00,2025-08-11 00:15:00,307.79,307.79,0.1,0.0,0.0,RUNNER_BE,13.9,60,-0.24
G_1754874000,SHORT,2025-08-11 01:00:00,2025-08-11 08:00:00,308.88,308.79650000000004,0.1,0.01,0.03,TP_MAIN_MID,13.62,420,-1.32
G_1754833500,LONG,2025-08-10 13:45:00,2025-08-11 11:15:00,300.31,300.31,0.1,0.0,0.0,RUNNER_BE,15.99,1290,-0.35
G_1754928000,SHORT,2025-08-11 16:00:00,2025-08-11 17:15:00,300.2,298.0245,0.1,0.22,0.72,TP_MAIN_MID,28.38,75,-0.39
G_1754928000,SHORT,2025-08-11 16:00:00,2025-08-11 18:30:00,300.2,300.2,0.1,0.0,0.0,RUNNER_BE,28.38,150,-0.39
G_1754941500,LONG,2025-08-11 19:45:00,2025-08-11 21:00:00,297.11,298.0015,0.1,0.09,0.3,TP_MAIN_MID,16.2,75,-0.69
G_1754941500,LONG,2025-08-11 19:45:00,2025-08-11 21:15:00,297.11,297.11,0.1,0.0,0.0,RUNNER_BE,16.2,90,-0.69
G_1754947800,LONG,2025-08-11 21:30:00,2025-08-12 00:15:00,293.49,294.7835,0.1,0.13,0.44,TP_MAIN_MID,16.18,165,-0.82
G_1754947800,LONG,2025-08-11 21:30:00,2025-08-12 11:00:00,293.49,293.49,0.1,0.0,0.0,RUNNER_BE,16.18,810,-0.82
G_1754874000,SHORT,2025-08-11 01:00:00,2025-08-12 15:15:00,308.88,308.88,0.1,0.0,0.0,RUNNER_BE,13.62,2295,-1.32
G_1753155000,LONG,2025-07-22 03:30:00,2025-08-12 20:15:00,314.61,314.896,0.1,0.03,0.09,TP_MAIN_MID,23.98,31245,-22.13
G_1753065000,SHORT,2025-07-21 02:30:00,2025-08-13 04:00:00,326.09,326.09,0.1,0.0,0.0,RUNNER_BE,25.42,33210,-2.65
G_1755078300,SHORT,2025-08-13 09:45:00,2025-08-13 18:15:00,325.76,325.71799999999996,0.1,0.0,0.01,TP_MAIN_MID,19.21,510,-2.82
G_1755078300,SHORT,2025-08-13 09:45:00,2025-08-13 18:30:00,325.76,325.76,0.1,0.0,0.0,RUNNER_BE,19.21,525,-2.82
G_1755122400,SHORT,2025-08-13 22:00:00,2025-08-14 11:00:00,328.61,328.4705,0.1,0.01,0.04,TP_MAIN_MID,15.43,780,-3.62
G_1753155000,LONG,2025-07-22 03:30:00,2025-08-14 12:30:00,314.61,314.61,0.1,0.0,0.0,RUNNER_BE,23.98,33660,-22.13
G_1755013500,SHORT,2025-08-12 15:45:00,2025-08-14 18:45:00,313.28,313.0835,0.1,0.02,0.06,TP_MAIN_MID,26.11,3060,-8.69
G_1755013500,SHORT,2025-08-12 15:45:00,2025-08-14 23:15:00,313.28,313.28,0.1,0.0,0.0,RUNNER_BE,26.11,3330,-8.69
G_1755228600,SHORT,2025-08-15 03:30:00,2025-08-15 04:45:00,316.04,313.836,0.1,0.22,0.7,TP_MAIN_MID,20.17,75,-0.53
G_1755243900,LONG,2025-08-15 07:45:00,2025-08-15 08:30:00,311.01,312.95050000000003,0.1,0.19,0.62,TP_MAIN_MID,13.06,45,-0.22
G_1755243900,LONG,2025-08-15 07:45:00,2025-08-15 09:15:00,311.01,311.01,0.1,0.0,0.0,RUNNER_BE,13.06,90,-0.22
G_1755001800,SHORT,2025-08-12 12:30:00,2025-08-15 16:15:00,305.02,304.4855,0.1,0.05,0.18,TP_MAIN_MID,13.68,4545,-11.63
G_1754701200,LONG,2025-08-09 01:00:00,2025-08-16 12:15:00,290.67,290.67,0.1,0.0,0.0,RUNNER_BE,20.24,10755,-0.18
G_1755357300,SHORT,2025-08-16 15:15:00,2025-08-16 17:15:00,294.03,293.126,0.1,0.09,0.31,TP_MAIN_MID,29.05,120,-0.59
G_1755357300,SHORT,2025-08-16 15:15:00,2025-08-16 17:30:00,294.03,294.03,0.1,0.0,0.0,RUNNER_BE,29.05,135,-0.59
G_1755376200,SHORT,2025-08-16 20:30:00,2025-08-16 22:00:00,296.13,295.1085,0.1,0.1,0.34,TP_MAIN_MID,14.81,90,-0.29
G_1755376200,SHORT,2025-08-16 20:30:00,2025-08-16 22:45:00,296.13,296.13,0.1,0.0,0.0,RUNNER_BE,14.81,135,-0.29
G_1755398700,SHORT,2025-08-17 02:45:00,2025-08-17 03:15:00,296.32,295.2955,0.1,0.1,0.35,TP_MAIN_MID,12.65,30,-0.11
G_1755398700,SHORT,2025-08-17 02:45:00,2025-08-17 03:30:00,296.32,296.32,0.1,0.0,0.0,RUNNER_BE,12.65,45,-0.29
G_1755001800,SHORT,2025-08-12 12:30:00,2025-08-17 08:45:00,305.02,305.02,0.1,0.0,0.0,RUNNER_BE,13.68,6975,-11.63
G_1755445500,SHORT,2025-08-17 15:45:00,2025-08-17 16:30:00,310.32,306.88,0.1,0.34,1.11,TP_MAIN_MID,26.79,45,-0.13
G_1755402300,SHORT,2025-08-17 03:45:00,2025-08-18 04:15:00,297.73,297.1255,0.1,0.06,0.2,TP_MAIN_MID,15.19,1470,-4.36
G_1755402300,SHORT,2025-08-17 03:45:00,2025-08-20 19:45:00,297.73,297.73,0.1,0.0,0.0,RUNNER_BE,15.19,5280,-4.36
G_1755228600,SHORT,2025-08-15 03:30:00,2025-08-22 14:00:00,316.04,316.04,0.1,0.0,0.0,RUNNER_BE,20.17,10710,-1.48
G_1755445500,SHORT,2025-08-17 15:45:00,2025-08-22 14:00:00,310.32,310.32,0.1,0.0,0.0,RUNNER_BE,26.79,7095,-3.35
G_1755264600,LONG,2025-08-15 13:30:00,2025-08-22 16:00:00,307.86,308.7145,0.1,0.09,0.28,TP_MAIN_MID,18.23,10230,-10.43
G_1755122400,SHORT,2025-08-13 22:00:00,2025-08-22 17:30:00,328.61,328.61,0.1,0.0,0.0,RUNNER_BE,15.43,12690,-3.62
G_1737751500,LONG,2025-01-24 20:45:00,2025-08-22 23:30:00,340.63,341.00300000000004,0.1,0.04,0.11,TP_MAIN_MID,20.34,302565,-66.52
G_1737751500,LONG,2025-01-24 20:45:00,2025-08-23 08:15:00,340.63,340.63,0.1,0.0,0.0,RUNNER_BE,20.34,303090,-66.52
