Timestamp,Event_Type,Close_Price,BB_Width_T0,BB_Expansion_Rate,RSI_T0,Width_T-1,Width_T-2,Width_T-3,Did_Revert_To_Mean,Bars_To_Mean,MAE_To_Mean_%,Did_Touch_Opposite,Bars_To_Opposite,Context_1h_State,Context_1h_Width,Context_1h_RSI,Context_4h_State,Context_4h_Width,Context_4h_RSI
2025-10-03 13:15:00,UPPER_BREAK,289.59,1.565,1.87,71.14,0.882,0.886,0.839,True,4,0.38,True,45,NEUTRAL,2.93,45.62,NEAR_UPPER,10.64,71.99
2025-10-03 15:30:00,UPPER_BREAK,289.85,2.179,1.22,67.73,1.847,1.764,1.78,True,6,4.257,True,36,NEAR_UPPER,2.84,58.59,NEAR_UPPER,10.64,71.99
2025-10-04 01:00:00,LOWER_BREAK,289.67,1.056,1.09,37.13,0.997,0.99,0.966,True,21,1.326,True,102,NEUTRAL,3.9,59.91,NEUTRAL,8.67,50.8
2025-10-04 08:15:00,LOWER_BREAK,284.99,0.836,1.01,34.69,0.753,0.715,0.825,True,19,1.053,True,73,NEAR_LOWER,3.65,17.71,NEUTRAL,6.08,43.7
2025-10-04 10:30:00,LOWER_BREAK,283.2,1.472,1.08,28.55,1.292,1.319,1.368,True,10,0.427,True,64,NEAR_LOWER,4.32,9.95,NEUTRAL,6.08,43.7
2025-10-04 14:45:00,LOWER_BREAK,281.57,1.171,0.97,38.93,1.02,1.143,1.213,True,9,0.59,True,47,NEAR_LOWER,4.85,13.12,NEAR_LOWER,4.43,43.09
2025-10-05 00:30:00,LOWER_BREAK,282.04,0.601,1.34,35.43,0.469,0.463,0.447,True,8,0.337,True,8,NEAR_LOWER,2.3,42.04,NEUTRAL,4.69,43.88
2025-10-05 02:30:00,UPPER_BREAK,284.63,1.079,1.05,60.75,0.934,1.008,1.029,True,28,4.044,True,61,BREAK_UP,2.07,63.04,NEUTRAL,4.69,43.88
2025-10-05 07:45:00,UPPER_BREAK,293.53,2.219,0.69,80.85,2.123,2.556,3.236,True,7,0.889,True,40,BREAK_UP,5.35,80.16,NEAR_UPPER,5.17,56.06
2025-10-05 16:00:00,UPPER_BREAK,290.76,1.433,1.16,70.22,1.261,1.174,1.231,True,3,0.014,True,7,NEUTRAL,5.58,65.37,NEUTRAL,5.31,56.36
2025-10-05 17:45:00,LOWER_BREAK,286.63,1.543,1.0,37.8,1.451,1.506,1.538,True,17,0.956,True,26,NEUTRAL,5.13,47.89,NEUTRAL,5.21,49.78
2025-10-06 00:45:00,LOWER_BREAK,283.84,0.669,1.11,37.69,0.562,0.56,0.605,True,2,0.303,True,2,NEAR_LOWER,4.31,31.04,NEUTRAL,4.92,45.72
2025-10-06 02:45:00,UPPER_BREAK,287.2,1.011,1.26,58.99,0.854,0.822,0.806,True,8,0.407,True,74,NEUTRAL,4.3,49.54,NEUTRAL,4.92,45.72
2025-10-06 03:15:00,UPPER_BREAK,287.7,1.223,1.43,64.28,1.079,1.011,0.854,True,6,0.233,True,72,NEUTRAL,3.91,51.42,NEUTRAL,4.92,45.72
2025-10-06 06:00:00,UPPER_BREAK,289.04,1.245,0.85,67.1,1.192,1.434,1.465,True,6,0.848,True,61,NEUTRAL,2.62,42.24,NEUTRAL,4.91,47.73
2025-10-06 07:00:00,UPPER_BREAK,291.36,2.249,1.49,67.37,1.985,1.855,1.513,True,2,0.045,True,57,NEAR_UPPER,2.67,50.31,NEUTRAL,4.91,47.73
2025-10-06 12:00:00,UPPER_BREAK,293.14,1.468,1.32,66.95,1.189,1.188,1.11,True,35,3.005,True,37,NEAR_UPPER,3.16,65.88,NEUTRAL,4.94,54.52
2025-10-06 13:45:00,UPPER_BREAK,296.19,2.587,1.26,75.95,2.212,2.109,2.047,True,28,1.945,True,30,BREAK_UP,4.44,74.74,BREAK_UP,5.66,62.83
2025-10-06 17:00:00,UPPER_BREAK,301.01,2.872,1.03,71.58,2.557,2.777,2.776,True,15,0.243,True,17,BREAK_UP,5.96,78.27,BREAK_UP,6.77,71.38
2025-10-06 22:30:00,LOWER_BREAK,298.13,0.821,1.01,38.58,0.712,0.716,0.813,True,2,0.174,True,28,NEUTRAL,6.73,79.31,NEAR_UPPER,7.21,69.33
2025-10-06 23:00:00,LOWER_BREAK,297.73,0.972,1.37,40.05,0.826,0.821,0.712,True,22,1.36,True,26,NEUTRAL,6.73,79.31,NEAR_UPPER,7.21,69.33
2025-10-06 23:45:00,LOWER_BREAK,297.15,1.251,1.29,29.64,1.133,1.021,0.972,True,19,1.168,True,23,NEUTRAL,6.49,70.07,NEAR_UPPER,7.21,69.33
2025-10-07 02:30:00,LOWER_BREAK,295.47,1.378,1.08,34.52,1.336,1.378,1.277,True,8,0.606,True,12,NEUTRAL,5.17,57.55,NEUTRAL,7.46,64.54
2025-10-07 03:15:00,LOWER_BREAK,295.03,1.31,0.95,37.56,1.245,1.365,1.378,True,5,0.458,True,9,NEUTRAL,4.66,46.44,NEUTRAL,7.46,64.54
2025-10-07 04:00:00,LOWER_BREAK,294.01,1.447,1.1,29.7,1.251,1.356,1.31,True,2,0.112,True,6,NEUTRAL,4.66,46.44,NEUTRAL,7.46,64.54
2025-10-07 06:30:00,LOWER_BREAK,293.03,1.561,1.2,35.8,1.359,1.289,1.305,True,14,1.631,True,25,NEAR_LOWER,3.63,21.97,NEUTRAL,7.51,59.98
2025-10-07 08:15:00,LOWER_BREAK,289.02,3.321,1.36,19.49,2.866,2.587,2.449,True,7,0.266,True,18,BREAK_DOWN,3.84,14.08,NEUTRAL,7.5,54.25
2025-10-07 12:45:00,UPPER_BREAK,292.06,1.139,0.85,59.07,1.165,1.206,1.339,True,2,0.082,True,3,NEUTRAL,4.9,26.42,NEAR_LOWER,8.09,34.97
2025-10-07 13:30:00,LOWER_BREAK,288.47,1.368,1.2,37.96,1.201,1.16,1.139,True,26,4.181,True,47,NEAR_LOWER,5.14,24.03,NEAR_LOWER,8.09,34.97
2025-10-07 14:00:00,LOWER_BREAK,285.52,2.105,1.75,35.5,1.459,1.368,1.201,True,24,3.191,True,45,NEAR_LOWER,5.14,24.03,NEAR_LOWER,8.09,34.97
2025-10-07 15:30:00,LOWER_BREAK,278.54,6.188,1.51,24.27,5.487,4.934,4.11,True,18,0.765,True,39,BREAK_DOWN,7.49,15.23,NEAR_LOWER,8.09,34.97
2025-10-08 00:00:00,LOWER_BREAK,275.37,1.287,1.35,24.49,1.092,1.019,0.95,True,1,0.004,True,5,NEAR_LOWER,10.41,18.26,NEAR_LOWER,9.22,34.63
2025-10-08 02:15:00,UPPER_BREAK,279.67,1.394,1.19,65.54,1.239,1.211,1.169,True,3,0.032,True,4,NEUTRAL,8.8,20.34,NEAR_LOWER,9.94,39.14
2025-10-08 07:45:00,UPPER_BREAK,278.56,1.155,0.72,61.82,1.145,1.282,1.599,True,6,0.445,True,32,NEUTRAL,5.9,47.25,NEAR_LOWER,10.28,41.66
2025-10-08 08:30:00,UPPER_BREAK,279.7,1.44,1.25,69.6,1.246,1.257,1.155,True,3,0.036,True,29,NEUTRAL,4.02,56.09,NEUTRAL,10.58,40.54
2025-10-08 10:30:00,UPPER_BREAK,280.83,1.725,1.12,72.42,1.608,1.581,1.544,True,11,0.157,True,21,BREAK_UP,1.93,60.57,NEUTRAL,10.58,40.54
2025-10-08 14:00:00,UPPER_BREAK,282.89,1.612,1.1,61.84,1.435,1.476,1.461,True,3,0.449,True,7,NEAR_UPPER,2.23,67.12,NEUTRAL,10.79,37.62
2025-10-08 15:45:00,LOWER_BREAK,278.16,1.613,1.18,39.67,1.427,1.336,1.363,True,4,0.169,True,6,NEUTRAL,2.21,48.66,NEUTRAL,10.79,37.62
2025-10-08 17:15:00,UPPER_BREAK,284.2,2.286,1.29,61.51,1.926,1.8,1.773,True,27,1.077,True,31,BREAK_UP,3.24,76.93,NEUTRAL,10.79,43.36
2025-10-09 01:00:00,LOWER_BREAK,283.68,1.113,0.91,32.13,0.994,1.071,1.225,True,13,1.738,True,85,NEUTRAL,4.36,61.34,NEUTRAL,10.79,28.23
2025-10-09 01:30:00,LOWER_BREAK,283.11,1.417,1.43,25.32,1.231,1.113,0.994,True,11,1.54,True,83,NEUTRAL,4.12,61.56,NEUTRAL,10.79,28.23
2025-10-09 02:15:00,LOWER_BREAK,281.57,1.9,1.34,28.42,1.559,1.429,1.417,True,8,1.002,True,80,NEUTRAL,3.87,46.94,NEUTRAL,10.79,28.23
2025-10-09 08:00:00,LOWER_BREAK,278.03,1.917,1.21,21.28,1.596,1.628,1.582,True,14,1.748,True,57,NEUTRAL,3.37,33.1,NEUTRAL,10.99,28.72
2025-10-09 13:45:00,LOWER_BREAK,273.49,1.051,1.07,47.07,1.074,0.98,0.983,True,2,0.457,True,34,NEAR_LOWER,6.26,24.93,NEAR_LOWER,12.26,26.4
2025-10-09 14:15:00,LOWER_BREAK,272.65,1.307,1.22,36.07,1.07,1.051,1.074,True,14,1.507,True,32,NEAR_LOWER,6.62,25.12,NEAR_LOWER,12.26,26.4
2025-10-09 15:30:00,LOWER_BREAK,270.31,2.502,1.28,33.02,2.175,1.96,1.949,True,9,0.655,True,27,NEAR_LOWER,7.07,24.03,NEAR_LOWER,12.26,26.4
2025-10-09 16:45:00,LOWER_BREAK,268.75,2.898,1.03,31.5,2.612,2.755,2.803,True,4,0.078,True,22,NEAR_LOWER,7.67,26.42,NEAR_LOWER,12.71,28.39
2025-10-09 22:15:00,UPPER_BREAK,274.17,1.066,0.64,69.87,1.108,1.363,1.673,True,10,0.543,True,66,NEUTRAL,5.86,54.76,NEUTRAL,12.32,42.19
2025-10-10 03:15:00,UPPER_BREAK,276.91,1.276,1.06,66.16,1.011,1.09,1.2,True,7,0.961,True,46,NEAR_UPPER,2.76,58.25,NEUTRAL,10.86,49.86
2025-10-10 13:15:00,UPPER_BREAK,278.98,1.562,1.04,74.04,1.38,1.442,1.505,True,4,0.233,True,6,NEAR_UPPER,3.13,64.6,BREAK_DOWN,8.2,35.91
2025-10-10 14:45:00,LOWER_BREAK,273.61,1.76,1.15,38.02,1.45,1.512,1.526,True,28,70.94,True,72,NEUTRAL,2.9,48.93,BREAK_DOWN,8.2,35.91
2025-10-10 20:45:00,LOWER_BREAK,245.63,6.993,1.45,17.67,4.357,4.617,4.834,True,4,67.63,True,48,BREAK_DOWN,12.97,15.13,BREAK_DOWN,19.12,19.04
2025-10-11 08:45:00,UPPER_BREAK,238.55,4.024,0.85,77.09,3.971,4.327,4.711,True,10,2.595,True,18,NEUTRAL,31.59,38.68,NEAR_LOWER,29.03,28.74
2025-10-11 13:30:00,LOWER_BREAK,234.58,4.36,0.86,26.64,3.979,4.26,5.051,True,6,1.628,True,60,NEUTRAL,18.94,59.35,NEAR_LOWER,30.38,28.51
2025-10-11 19:15:00,LOWER_BREAK,233.6,3.672,0.95,33.99,3.725,3.781,3.867,True,13,4.602,True,37,NEUTRAL,9.63,48.69,NEAR_LOWER,32.16,27.67
2025-10-12 09:00:00,LOWER_BREAK,229.58,1.921,0.94,36.44,1.627,1.927,2.034,True,3,0.131,True,23,NEUTRAL,7.33,40.92,NEUTRAL,33.64,27.27
2025-10-12 14:45:00,UPPER_BREAK,237.75,3.697,1.48,71.95,2.491,2.493,2.505,True,22,7.832,True,27,BREAK_UP,4.91,64.84,NEUTRAL,32.33,37.85
2025-10-12 15:45:00,UPPER_BREAK,245.25,9.464,1.64,71.63,8.449,7.736,5.772,True,18,4.534,True,23,BREAK_UP,7.43,74.18,NEUTRAL,32.33,37.85
2025-10-13 00:30:00,LOWER_BREAK,248.8,2.2,0.92,28.0,2.197,2.424,2.384,True,4,0.727,True,24,NEUTRAL,16.98,73.74,NEUTRAL,29.06,45.61
2025-10-13 06:45:00,UPPER_BREAK,252.25,2.083,1.25,63.59,1.987,1.878,1.673,True,14,1.411,True,17,NEUTRAL,13.13,54.72,NEUTRAL,27.5,67.41
2025-10-13 11:15:00,LOWER_BREAK,244.25,3.518,1.29,25.12,1.603,2.137,2.72,True,9,0.0,True,19,NEAR_LOWER,3.55,41.12,NEUTRAL,25.08,61.9
2025-10-13 17:45:00,UPPER_BREAK,257.72,4.321,1.19,75.17,3.879,3.729,3.632,True,23,2.045,True,28,BREAK_UP,4.61,62.67,NEAR_UPPER,20.04,61.17
2025-10-13 18:15:00,UPPER_BREAK,257.88,4.416,1.14,78.41,4.289,4.321,3.879,True,21,1.982,True,26,BREAK_UP,5.15,61.93,NEAR_UPPER,20.04,61.17
2025-10-14 02:00:00,LOWER_BREAK,259.62,0.938,1.09,37.75,0.754,0.873,0.858,True,30,7.765,True,49,NEUTRAL,8.03,70.75,NEUTRAL,19.23,64.68
2025-10-14 06:30:00,LOWER_BREAK,243.12,7.329,1.06,19.59,6.945,6.987,6.936,True,12,1.505,True,31,NEAR_LOWER,9.38,35.98,NEUTRAL,17.82,54.98
2025-10-14 15:30:00,UPPER_BREAK,247.87,2.623,1.17,59.7,2.229,2.244,2.244,True,16,2.973,True,79,NEUTRAL,12.87,36.76,NEUTRAL,16.09,60.21
2025-10-15 08:00:00,UPPER_BREAK,258.05,2.272,1.26,68.81,1.976,1.829,1.806,True,6,1.798,True,13,NEUTRAL,6.94,63.24,NEUTRAL,14.6,54.48
2025-10-15 12:15:00,LOWER_BREAK,251.06,3.673,1.31,13.71,3.206,2.964,2.807,True,37,5.744,True,52,NEAR_LOWER,2.9,43.69,NEUTRAL,11.38,43.07
2025-10-16 03:45:00,LOWER_BREAK,239.91,1.574,1.08,42.23,1.458,1.393,1.452,True,7,0.654,True,24,NEUTRAL,9.93,30.07,NEAR_LOWER,9.97,32.26
2025-10-16 10:00:00,UPPER_BREAK,244.33,1.947,1.21,60.82,1.565,1.562,1.608,True,13,0.819,True,16,NEUTRAL,2.87,53.48,NEUTRAL,10.65,40.81
2025-10-16 14:15:00,LOWER_BREAK,239.85,2.211,0.87,28.88,2.201,2.217,2.537,True,1,0.017,True,123,NEUTRAL,2.65,51.33,NEAR_LOWER,11.66,43.13
2025-10-16 15:15:00,LOWER_BREAK,238.95,2.608,1.34,34.73,2.109,2.066,1.948,True,39,7.031,True,119,BREAK_DOWN,3.39,34.09,NEAR_LOWER,11.66,43.13
2025-10-16 20:45:00,LOWER_BREAK,228.79,4.924,1.24,17.68,4.348,4.079,3.982,True,17,2.902,True,97,BREAK_DOWN,6.75,27.5,BREAK_DOWN,15.76,25.23
2025-10-16 22:45:00,LOWER_BREAK,222.56,6.683,1.11,9.31,6.239,6.001,6.031,True,9,0.184,True,89,BREAK_DOWN,9.8,25.14,BREAK_DOWN,15.76,25.23
2025-10-17 06:15:00,LOWER_BREAK,219.16,2.96,0.98,22.48,2.896,3.062,3.014,True,19,7.533,True,59,NEAR_LOWER,15.31,10.46,BREAK_DOWN,20.61,15.1
2025-10-17 14:15:00,LOWER_BREAK,202.52,4.635,1.17,37.57,4.036,3.741,3.978,True,7,1.16,True,27,NEAR_LOWER,17.41,17.27,BREAK_DOWN,26.68,11.1
2025-10-17 21:00:00,UPPER_BREAK,209.31,3.617,1.32,73.11,3.012,2.854,2.747,True,8,0.205,True,64,NEUTRAL,15.03,38.55,NEAR_LOWER,31.36,18.61
2025-10-18 14:00:00,LOWER_BREAK,207.51,1.418,1.21,32.43,1.247,1.208,1.172,True,2,0.0,True,13,NEUTRAL,3.64,55.79,NEUTRAL,29.93,22.91
2025-10-18 17:15:00,UPPER_BREAK,211.16,1.582,1.1,65.98,1.275,1.4,1.441,True,23,2.747,True,29,BREAK_UP,2.56,55.11,NEUTRAL,27.76,26.57
2025-10-18 17:45:00,UPPER_BREAK,211.7,1.941,1.52,66.13,1.636,1.582,1.275,True,21,2.485,True,27,BREAK_UP,2.56,55.11,NEUTRAL,27.76,26.57
2025-10-18 18:30:00,UPPER_BREAK,212.88,2.59,1.33,65.29,2.306,2.144,1.941,True,18,1.917,True,24,BREAK_UP,3.08,71.78,NEUTRAL,27.76,26.57
2025-10-18 19:45:00,UPPER_BREAK,215.44,3.799,1.37,82.3,3.304,2.987,2.772,True,13,0.706,True,19,BREAK_UP,3.92,74.47,NEUTRAL,27.76,26.57
2025-10-19 00:30:00,LOWER_BREAK,212.77,1.689,0.99,40.93,1.4,1.455,1.715,True,11,0.127,True,12,NEUTRAL,5.45,63.77,NEUTRAL,25.54,34.88
2025-10-19 03:30:00,UPPER_BREAK,216.15,1.749,0.9,65.55,1.824,1.927,1.95,True,11,0.768,True,19,NEAR_UPPER,5.4,77.93,NEUTRAL,25.54,34.88
2025-10-19 08:30:00,LOWER_BREAK,213.11,2.055,1.04,28.33,1.786,1.739,1.981,True,4,0.69,True,5,NEUTRAL,4.65,49.32,NEUTRAL,22.25,47.79
2025-10-19 09:15:00,LOWER_BREAK,211.81,2.648,1.29,14.15,2.45,2.248,2.055,True,1,0.019,True,2,NEUTRAL,4.11,51.65,NEUTRAL,22.25,47.79
2025-10-19 10:15:00,UPPER_BREAK,218.83,2.86,1.11,68.9,2.532,2.532,2.566,True,25,3.514,True,53,BREAK_UP,4.36,60.47,NEUTRAL,22.25,47.79
2025-10-19 14:15:00,UPPER_BREAK,225.64,4.865,0.83,83.79,5.434,5.781,5.843,True,9,0.279,True,37,BREAK_UP,6.61,78.29,NEUTRAL,20.14,69.98
2025-10-19 23:30:00,LOWER_BREAK,222.66,1.103,1.16,39.72,0.836,0.854,0.949,True,13,2.219,True,17,NEUTRAL,7.8,66.4,NEUTRAL,14.72,72.74
2025-10-20 03:45:00,UPPER_BREAK,227.69,3.593,1.08,87.17,2.997,3.132,3.32,True,26,3.623,True,30,NEAR_UPPER,6.29,58.76,NEAR_UPPER,13.81,81.32
2025-10-20 15:45:00,LOWER_BREAK,228.55,1.402,1.01,27.1,1.143,1.231,1.393,True,13,1.895,True,21,NEUTRAL,8.01,67.87,NEAR_UPPER,16.99,74.07
2025-10-21 01:00:00,LOWER_BREAK,226.97,1.269,1.33,39.4,1.046,0.953,0.953,True,26,3.952,True,38,NEUTRAL,4.21,34.4,NEUTRAL,15.47,59.75
2025-10-21 01:45:00,LOWER_BREAK,226.39,1.591,1.25,40.96,1.387,1.275,1.269,True,23,3.706,True,35,NEAR_LOWER,4.46,30.96,NEUTRAL,15.47,59.75
2025-10-21 04:30:00,LOWER_BREAK,219.94,4.615,1.26,16.17,4.159,4.031,3.675,True,12,0.882,True,24,BREAK_DOWN,5.96,21.4,NEUTRAL,14.3,57.88
2025-10-21 10:45:00,UPPER_BREAK,222.71,1.588,1.18,65.69,1.342,1.32,1.343,True,9,0.642,True,38,NEUTRAL,6.66,31.54,NEUTRAL,13.54,56.09
2025-10-21 12:15:00,UPPER_BREAK,222.84,1.591,1.01,66.26,1.416,1.604,1.575,True,3,0.53,True,32,NEUTRAL,6.66,29.76,NEAR_UPPER,13.46,70.36
2025-10-21 14:00:00,UPPER_BREAK,225.52,2.379,1.18,65.64,1.84,1.863,2.017,True,13,5.002,True,25,NEUTRAL,6.74,28.69,NEAR_UPPER,13.46,70.36
2025-10-21 14:30:00,UPPER_BREAK,226.95,3.093,1.68,65.12,2.548,2.379,1.84,True,11,4.34,True,23,BREAK_UP,7.47,58.73,NEAR_UPPER,13.46,70.36
2025-10-21 21:15:00,LOWER_BREAK,224.59,4.107,0.9,19.66,4.19,4.57,4.554,True,27,3.566,True,58,NEUTRAL,9.14,57.69,NEUTRAL,11.25,44.85
2025-10-21 22:15:00,LOWER_BREAK,222.76,4.653,1.21,17.36,4.126,3.959,3.831,True,23,2.774,True,54,NEUTRAL,9.24,51.27,NEUTRAL,11.25,44.85
2025-10-22 07:00:00,LOWER_BREAK,216.82,1.858,1.15,43.64,1.765,1.645,1.616,True,3,0.0,True,19,NEUTRAL,10.47,17.75,NEUTRAL,10.44,46.39
2025-10-22 11:45:00,UPPER_BREAK,219.75,1.875,1.16,58.64,1.515,1.58,1.622,True,12,2.148,True,24,NEUTRAL,9.68,37.17,NEUTRAL,10.13,42.43
2025-10-22 12:30:00,UPPER_BREAK,221.44,2.682,1.43,68.12,2.073,1.951,1.875,True,9,1.368,True,21,NEUTRAL,8.8,47.58,NEUTRAL,9.22,39.72
2025-10-22 13:45:00,UPPER_BREAK,224.06,4.434,1.33,74.02,3.712,3.515,3.334,True,4,0.183,True,16,NEUTRAL,7.82,62.44,NEUTRAL,9.22,39.72
2025-10-22 21:00:00,LOWER_BREAK,210.95,4.956,1.25,21.58,4.054,3.993,3.967,True,9,0.213,True,29,NEAR_LOWER,4.58,43.99,NEAR_LOWER,10.08,38.37
2025-10-23 04:30:00,UPPER_BREAK,219.96,1.607,0.74,71.6,1.622,1.69,2.166,True,4,0.018,True,28,NEUTRAL,6.07,37.83,NEUTRAL,10.4,43.25
2025-10-23 06:15:00,UPPER_BREAK,221.64,1.549,1.31,73.53,1.08,1.081,1.185,True,18,0.862,True,21,NEUTRAL,6.08,54.09,NEUTRAL,10.4,43.25
2025-10-23 12:00:00,LOWER_BREAK,219.53,1.703,1.41,28.14,1.45,1.362,1.211,True,6,0.105,True,12,NEUTRAL,5.52,77.48,NEUTRAL,10.42,47.23
2025-10-23 15:15:00,UPPER_BREAK,223.14,1.677,1.01,64.84,1.566,1.624,1.653,True,15,2.366,True,22,NEUTRAL,5.99,70.13,NEUTRAL,9.58,51.71
2025-10-23 16:00:00,UPPER_BREAK,223.99,2.232,1.33,71.82,1.935,1.762,1.677,True,12,1.978,True,19,NEUTRAL,5.99,70.13,NEUTRAL,9.58,51.71
2025-10-23 16:45:00,UPPER_BREAK,226.54,3.221,1.44,75.92,2.639,2.418,2.232,True,9,0.83,True,16,NEAR_UPPER,6.38,75.89,NEUTRAL,8.94,53.01
2025-10-23 17:30:00,UPPER_BREAK,227.43,3.799,1.18,82.33,3.454,3.311,3.221,True,6,0.435,True,13,BREAK_UP,6.28,77.4,NEUTRAL,8.94,53.01
2025-10-23 20:45:00,LOWER_BREAK,222.25,2.608,0.96,33.79,2.456,2.631,2.731,True,10,0.153,True,16,NEUTRAL,4.94,49.09,NEUTRAL,8.67,36.1
2025-10-24 04:15:00,UPPER_BREAK,228.9,2.049,1.71,82.27,1.328,1.252,1.2,True,13,2.696,True,28,BREAK_UP,5.47,75.26,NEAR_UPPER,8.58,70.26
2025-10-24 12:30:00,UPPER_BREAK,232.92,1.522,1.32,71.0,1.024,1.069,1.153,True,4,0.039,True,5,NEAR_UPPER,6.38,74.97,NEUTRAL,9.03,61.79
2025-10-24 14:15:00,LOWER_BREAK,226.34,2.637,1.35,38.04,2.208,2.009,1.959,True,15,0.862,True,19,NEUTRAL,6.34,55.22,NEUTRAL,9.03,61.79
2025-10-24 19:00:00,UPPER_BREAK,228.3,1.475,0.78,61.68,1.391,1.688,1.883,True,15,0.534,True,20,NEUTRAL,5.22,31.84,NEUTRAL,9.19,62.57
2025-10-25 00:00:00,LOWER_BREAK,227.95,0.64,0.7,39.53,0.58,0.729,0.914,True,5,0.421,True,30,NEUTRAL,3.98,46.15,NEAR_UPPER,8.05,59.03
2025-10-25 10:00:00,LOWER_BREAK,226.04,0.795,1.21,44.34,0.691,0.676,0.659,True,8,0.283,True,9,NEUTRAL,1.8,42.79,NEUTRAL,7.44,65.84
2025-10-26 01:45:00,LOWER_BREAK,224.51,1.147,1.42,30.75,0.896,0.862,0.807,True,10,0.441,True,15,BREAK_DOWN,1.5,43.42,NEUTRAL,6.38,48.53
2025-10-26 09:15:00,UPPER_BREAK,231.07,2.408,1.22,81.83,1.792,1.872,1.981,True,28,4.583,True,44,BREAK_UP,2.62,63.7,BREAK_UP,5.91,66.42
2025-10-26 11:30:00,UPPER_BREAK,235.28,4.082,1.28,83.36,3.501,3.257,3.199,True,19,2.712,True,35,BREAK_UP,4.83,80.24,BREAK_UP,5.91,66.42
2025-10-26 13:30:00,UPPER_BREAK,240.11,5.584,1.06,86.64,5.112,5.196,5.275,True,11,0.037,True,27,BREAK_UP,7.3,84.95,BREAK_UP,7.0,63.34
2025-10-26 22:00:00,UPPER_BREAK,240.19,1.571,1.53,63.17,0.979,1.028,1.028,True,35,3.668,True,38,NEUTRAL,9.29,71.63,BREAK_UP,8.56,77.16
2025-10-27 05:00:00,UPPER_BREAK,246.4,2.207,0.97,78.21,2.152,2.267,2.267,True,7,1.055,True,10,NEAR_UPPER,6.79,72.4,NEAR_UPPER,11.04,76.48
2025-10-27 08:15:00,LOWER_BREAK,241.6,2.548,1.2,37.42,2.213,2.186,2.124,True,22,2.583,True,28,NEUTRAL,5.83,60.76,NEUTRAL,11.21,69.82
2025-10-27 09:00:00,LOWER_BREAK,240.08,3.39,1.33,19.82,2.922,2.686,2.548,True,19,1.966,True,25,NEUTRAL,5.83,60.76,NEUTRAL,11.21,69.82
2025-10-27 16:45:00,UPPER_BREAK,240.05,1.479,1.25,60.82,1.291,1.233,1.184,True,9,0.991,True,18,NEUTRAL,5.15,38.14,NEUTRAL,11.63,69.37
2025-10-28 05:30:00,LOWER_BREAK,233.9,1.443,1.13,35.04,1.265,1.275,1.278,True,4,0.432,True,5,NEAR_LOWER,3.61,38.16,NEUTRAL,11.08,64.09
2025-10-28 06:45:00,UPPER_BREAK,237.94,1.88,1.03,62.93,1.732,1.872,1.823,True,10,0.513,True,31,NEUTRAL,3.59,44.88,NEUTRAL,11.08,64.09
2025-10-28 14:30:00,LOWER_BREAK,232.71,2.114,1.12,40.06,1.92,1.902,1.885,True,2,1.345,True,44,NEUTRAL,2.51,46.96,NEUTRAL,10.26,59.84
2025-10-28 19:45:00,LOWER_BREAK,230.98,2.993,1.3,38.8,2.623,2.555,2.304,True,15,2.831,True,23,BREAK_DOWN,2.85,45.87,NEUTRAL,9.84,40.63
2025-10-29 05:15:00,UPPER_BREAK,230.12,0.726,1.08,57.11,0.626,0.61,0.675,True,5,0.317,True,13,NEUTRAL,5.83,40.38,NEUTRAL,9.13,28.61
2025-10-29 08:30:00,LOWER_BREAK,228.24,0.995,1.02,41.13,0.903,0.951,0.976,True,8,0.622,True,12,NEUTRAL,5.59,31.08,NEUTRAL,8.2,23.54
2025-10-29 15:30:00,LOWER_BREAK,227.38,2.179,0.89,29.22,2.048,2.174,2.447,True,8,0.607,True,9,NEAR_LOWER,2.18,42.26,NEAR_LOWER,8.21,20.48
2025-10-29 17:45:00,UPPER_BREAK,232.98,2.869,1.19,67.69,2.496,2.466,2.406,True,3,0.069,True,3,BREAK_UP,2.44,61.52,NEUTRAL,8.43,33.39
2025-10-29 18:30:00,LOWER_BREAK,224.32,3.233,1.13,38.47,2.698,2.739,2.869,True,1,0.169,True,7,NEUTRAL,2.44,49.77,NEUTRAL,8.43,33.39
2025-10-29 20:15:00,UPPER_BREAK,234.46,4.133,1.18,59.02,3.56,3.531,3.511,True,9,0.384,True,13,BREAK_UP,3.15,60.02,NEAR_LOWER,8.81,31.78
2025-10-30 04:00:00,LOWER_BREAK,225.06,2.366,1.08,37.55,1.793,2.034,2.198,True,6,2.462,True,83,NEUTRAL,3.65,47.58,NEUTRAL,9.0,30.57
2025-10-30 12:15:00,LOWER_BREAK,220.53,4.441,1.14,10.55,4.137,4.114,3.883,True,34,5.954,True,50,BREAK_DOWN,6.63,31.65,BREAK_DOWN,10.38,20.6
2025-10-30 13:30:00,LOWER_BREAK,215.37,5.837,1.16,18.01,5.338,5.065,5.047,True,29,3.701,True,45,BREAK_DOWN,8.15,31.31,BREAK_DOWN,10.38,20.6
2025-10-30 18:30:00,LOWER_BREAK,209.26,3.571,0.91,28.38,3.171,3.381,3.93,True,9,0.889,True,25,NEAR_LOWER,12.47,28.25,BREAK_DOWN,13.22,19.45
2025-10-31 01:00:00,UPPER_BREAK,218.54,4.334,1.03,91.65,4.044,4.155,4.207,True,7,0.334,True,28,NEUTRAL,12.64,36.59,NEAR_LOWER,13.88,36.19
