Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Fibo_Target,SL,Peak_Price,status
FL_203800,Flash_Vol_Breakout,SHORT,2025-09-10 20:38:00,298.25,2025-09-10 21:58:00,299.56,-0.004392288348700762,SL_FLASH,295.864,299.443,297.78,CLOSED
FL_063600,Flash_Vol_Breakout,LONG,2025-09-11 06:36:00,307.8,2025-09-11 07:45:00,306.42,-0.004483430799220258,SL_FLASH,310.2624,306.5688,308.79,CLOSED
FL_074900,Flash_Vol_Breakout,SHORT,2025-09-11 07:49:00,305.28,2025-09-11 10:04:00,304.34,0.003079140461215926,SL_FLASH,302.83775999999995,304.3074,303.7,CLOSED
FL_105500,Flash_Vol_Breakout,LONG,2025-09-11 10:55:00,305.15,2025-09-11 11:56:00,303.92,-0.004030804522365923,SL_FLASH,307.59119999999996,303.9294,305.68,CLOSED
FL_120300,Flash_Vol_Breakout,SHORT,2025-09-11 12:03:00,303.37,2025-09-11 12:10:00,305.04,-0.00550482908659398,SL_FLASH,300.94304,304.58348,303.37,CLOSED
FL_122900,Flash_Vol_Breakout,LONG,2025-09-11 12:29:00,307.4,2025-09-11 12:30:00,300.65,-0.0219583604424203,SL_FLASH,309.8592,306.1704,307.4,CLOSED
FL_162600,Flash_Vol_Breakout,SHORT,2025-09-11 16:26:00,302.89,2025-09-11 17:33:00,304.12,-0.004060880187526885,SL_FLASH,300.46688,304.10156,302.19,CLOSED
FL_210500,Flash_Vol_Breakout,LONG,2025-09-11 21:05:00,307.95,2025-09-11 21:40:00,306.7,-0.004059100503328463,SL_FLASH,310.4136,306.71819999999997,307.95,CLOSED
FL_004400,Flash_Vol_Breakout,LONG,2025-09-12 00:44:00,311.71,2025-09-12 01:33:00,310.2,-0.004844246254531426,SL_FLASH,314.20367999999996,310.46315999999996,312.87,CLOSED
FL_054400,Flash_Vol_Breakout,LONG,2025-09-12 05:44:00,313.48,2025-09-12 06:09:00,314.77,0.004115095061885809,SL_FLASH,315.98784,314.9189,315.55,CLOSED
FL_070400,Flash_Vol_Breakout,LONG,2025-09-12 07:04:00,314.15,2025-09-12 07:29:00,312.89,-0.004010822855323861,SL_FLASH,316.66319999999996,312.8934,314.32,CLOSED
FL_085700,Flash_Vol_Breakout,LONG,2025-09-12 08:57:00,311.2,2025-09-12 09:22:00,309.94,-0.0040488431876606395,SL_FLASH,313.6896,309.9552,311.2,CLOSED
FL_112400,Flash_Vol_Breakout,LONG,2025-09-12 11:24:00,315.33,2025-09-12 11:42:00,314.05,-0.004059239526844807,SL_FLASH,317.85264,314.06868,315.33,CLOSED
FL_133000,Flash_Vol_Breakout,SHORT,2025-09-12 13:30:00,312.35,2025-09-12 13:33:00,313.67,-0.004226028493676943,SL_FLASH,309.8512,313.5994,312.35,CLOSED
FL_140100,Flash_Vol_Breakout,LONG,2025-09-12 14:01:00,314.92,2025-09-12 14:37:00,313.55,-0.004350311190143542,SL_FLASH,317.43936,313.66032,315.72,CLOSED
FL_171000,Flash_Vol_Breakout,LONG,2025-09-12 17:10:00,314.53,2025-09-12 18:04:00,317.12,0.008234508631927104,TP_FLASH,317.04623999999995,316.40592000000004,317.12,CLOSED
FL_221800,Flash_Vol_Breakout,LONG,2025-09-12 22:18:00,319.88,2025-09-13 00:05:00,320.61,0.0022821057896711835,SL_FLASH,322.43904,320.83704,321.48,CLOSED
FL_015100,Flash_Vol_Breakout,SHORT,2025-09-13 01:51:00,318.69,2025-09-13 03:48:00,320.09,-0.004392983777338408,SL_FLASH,316.14047999999997,319.96476,317.44,CLOSED
FL_050700,Flash_Vol_Breakout,SHORT,2025-09-13 05:07:00,317.68,2025-09-13 07:22:00,316.38,0.004092168219592078,SL_FLASH,315.13856,316.37148,315.74,CLOSED
FL_094700,Flash_Vol_Breakout,LONG,2025-09-13 09:47:00,319.3,2025-09-13 10:47:00,317.87,-0.004478546821171333,SL_FLASH,321.8544,318.0228,320.76,CLOSED
FL_111200,Flash_Vol_Breakout,SHORT,2025-09-13 11:12:00,317.17,2025-09-13 11:36:00,318.57,-0.0044140366365040115,SL_FLASH,314.63264000000004,318.43868000000003,317.17,CLOSED
FL_130200,Flash_Vol_Breakout,SHORT,2025-09-13 13:02:00,318.88,2025-09-13 13:21:00,320.4,-0.0047666833918714934,SL_FLASH,316.32896,320.15552,318.59,CLOSED
FL_135000,Flash_Vol_Breakout,SHORT,2025-09-13 13:50:00,315.74,2025-09-13 13:52:00,315.03,0.0022486856274150768,SL_FLASH,313.21408,314.58792,313.96,CLOSED
FL_153100,Flash_Vol_Breakout,SHORT,2025-09-13 15:31:00,314.78,2025-09-13 16:23:00,313.89,0.002827371497553804,SL_FLASH,312.26176,313.7763,313.15,CLOSED
FL_164000,Flash_Vol_Breakout,SHORT,2025-09-13 16:40:00,312.35,2025-09-13 17:03:00,311.34,0.0032335521050105578,SL_FLASH,309.8512,311.08092,310.46,CLOSED
FL_171400,Flash_Vol_Breakout,SHORT,2025-09-13 17:14:00,309.48,2025-09-13 17:16:00,311.22,-0.005622334238076803,SL_FLASH,307.00416,310.71792,309.48,CLOSED
FL_200400,Flash_Vol_Breakout,LONG,2025-09-13 20:04:00,314.39,2025-09-14 00:51:00,312.81,-0.005025605140112549,SL_FLASH,316.90512,313.13244,315.49,CLOSED
FL_033200,Flash_Vol_Breakout,SHORT,2025-09-14 03:32:00,313.02,2025-09-14 04:06:00,310.33,0.008593700083061779,TP_FLASH,310.51583999999997,311.5218,310.33,CLOSED
FL_092600,Flash_Vol_Breakout,LONG,2025-09-14 09:26:00,311.89,2025-09-14 10:38:00,310.63,-0.004039885857193212,SL_FLASH,314.38512,310.64243999999997,312.21,CLOSED
FL_112300,Flash_Vol_Breakout,SHORT,2025-09-14 11:23:00,309.57,2025-09-14 11:34:00,308.13,0.004651613528442671,SL_FLASH,307.09344,307.94466,307.33,CLOSED
FL_123900,Flash_Vol_Breakout,SHORT,2025-09-14 12:39:00,307.14,2025-09-14 12:54:00,306.47,0.002181415641075598,SL_FLASH,304.68288,306.0609,305.45,CLOSED
FL_131900,Flash_Vol_Breakout,SHORT,2025-09-14 13:19:00,305.54,2025-09-14 13:58:00,304.53,0.003305622831707952,SL_FLASH,303.09568,304.21722,303.61,CLOSED
FL_143700,Flash_Vol_Breakout,SHORT,2025-09-14 14:37:00,303.23,2025-09-14 16:06:00,304.52,-0.004254196484516583,SL_FLASH,300.80416,304.44292,302.24,CLOSED
FL_172400,Flash_Vol_Breakout,LONG,2025-09-14 17:24:00,305.82,2025-09-14 17:49:00,308.43,0.008534432018834654,TP_FLASH,308.26655999999997,307.49378,308.43,CLOSED
FL_200600,Flash_Vol_Breakout,LONG,2025-09-14 20:06:00,308.31,2025-09-14 21:09:00,307.07,-0.004021925983587977,SL_FLASH,310.77648,307.07676,309.42,CLOSED
FL_213700,Flash_Vol_Breakout,LONG,2025-09-14 21:37:00,308.63,2025-09-14 22:09:00,307.37,-0.004082558403266017,SL_FLASH,311.09904,307.39548,309.0,CLOSED
FL_010300,Flash_Vol_Breakout,SHORT,2025-09-15 01:03:00,305.76,2025-09-15 01:24:00,304.77,0.003237833594976482,SL_FLASH,303.31392,304.48776,303.88,CLOSED
FL_022100,Flash_Vol_Breakout,SHORT,2025-09-15 02:21:00,307.19,2025-09-15 04:20:00,308.5,-0.004264461733780404,SL_FLASH,304.73248,308.41876,305.91,CLOSED
FL_063100,Flash_Vol_Breakout,SHORT,2025-09-15 06:31:00,307.56,2025-09-15 06:54:00,304.91,0.008616204968136225,TP_FLASH,305.09952,305.95068,304.91,CLOSED
FL_073700,Flash_Vol_Breakout,SHORT,2025-09-15 07:37:00,303.77,2025-09-15 07:40:00,305.42,-0.005431741119926373,SL_FLASH,301.33984,304.98508,303.77,CLOSED
FL_080100,Flash_Vol_Breakout,SHORT,2025-09-15 08:01:00,302.34,2025-09-15 08:03:00,301.83,0.0016868426275054274,SL_FLASH,299.92127999999997,300.79037999999997,300.19,CLOSED
FL_110800,Flash_Vol_Breakout,SHORT,2025-09-15 11:08:00,298.38,2025-09-15 11:14:00,299.67,-0.004323346068771434,SL_FLASH,295.99296,299.57352,298.38,CLOSED
FL_223300,Flash_Vol_Breakout,SHORT,2025-09-15 22:33:00,298.65,2025-09-16 02:10:00,297.65,0.0033484011384563874,SL_FLASH,296.26079999999996,297.58398,296.99,CLOSED
FL_041600,Flash_Vol_Breakout,SHORT,2025-09-16 04:16:00,294.1,2025-09-16 06:02:00,295.39,-0.0043862631757904235,SL_FLASH,291.7472,295.2764,293.2,CLOSED
FL_095600,Flash_Vol_Breakout,SHORT,2025-09-16 09:56:00,296.61,2025-09-16 10:21:00,295.33,0.004315431037389263,SL_FLASH,294.23712,295.22927999999996,294.64,CLOSED
FL_133700,Flash_Vol_Breakout,SHORT,2025-09-16 13:37:00,294.89,2025-09-16 13:45:00,292.16,0.009257689307877383,TP_FLASH,292.53087999999997,296.06955999999997,292.16,CLOSED
FL_180000,Flash_Vol_Breakout,LONG,2025-09-16 18:00:00,298.22,2025-09-16 18:32:00,296.77,-0.004862182281537272,SL_FLASH,300.60576000000003,297.02712,298.86,CLOSED
FL_202000,Flash_Vol_Breakout,SHORT,2025-09-16 20:20:00,297.95,2025-09-16 20:27:00,299.29,-0.004497398892431723,SL_FLASH,295.5664,299.1418,297.95,CLOSED
FL_205800,Flash_Vol_Breakout,LONG,2025-09-16 20:58:00,300.36,2025-09-16 23:40:00,299.12,-0.004128379278199524,SL_FLASH,302.76288,299.15856,301.65,CLOSED
FL_000800,Flash_Vol_Breakout,LONG,2025-09-17 00:08:00,299.19,2025-09-17 03:38:00,297.92,-0.004244794277883559,SL_FLASH,301.58352,297.99324,300.64,CLOSED
FL_041800,Flash_Vol_Breakout,SHORT,2025-09-17 04:18:00,295.55,2025-09-17 04:55:00,294.5,0.0035526983589917486,SL_FLASH,293.1856,294.47778,293.89,CLOSED
FL_123100,Flash_Vol_Breakout,LONG,2025-09-17 12:31:00,297.17,2025-09-17 12:45:00,295.35,-0.006124440555910735,SL_FLASH,299.54736,295.98132000000004,297.17,CLOSED
FL_133600,Flash_Vol_Breakout,SHORT,2025-09-17 13:36:00,293.33,2025-09-17 13:49:00,294.65,-0.004500051136944715,SL_FLASH,290.98336,294.50332,293.25,CLOSED
FL_142800,Flash_Vol_Breakout,SHORT,2025-09-17 14:28:00,292.78,2025-09-17 14:38:00,294.19,-0.004815902725596097,SL_FLASH,290.43775999999997,293.95111999999995,292.78,CLOSED
FL_171200,Flash_Vol_Breakout,SHORT,2025-09-17 17:12:00,292.87,2025-09-17 17:31:00,294.19,-0.0045071191996448705,SL_FLASH,290.52704,294.04148,292.87,CLOSED
FL_174000,Flash_Vol_Breakout,LONG,2025-09-17 17:40:00,296.04,2025-09-17 17:59:00,290.89,-0.017396297797595033,SL_FLASH,298.40832,294.85584,297.2,CLOSED
FL_014700,Flash_Vol_Breakout,LONG,2025-09-18 01:47:00,307.72,2025-09-18 02:23:00,306.15,-0.005102040816326692,SL_FLASH,310.18176000000005,306.48912,308.27,CLOSED
FL_031000,Flash_Vol_Breakout,LONG,2025-09-18 03:10:00,308.92,2025-09-18 04:23:00,307.44,-0.0047908843713583395,SL_FLASH,311.39136,307.68432,309.41,CLOSED
FL_052800,Flash_Vol_Breakout,SHORT,2025-09-18 05:28:00,306.76,2025-09-18 06:00:00,305.86,0.002933889685747742,SL_FLASH,304.30592,305.80038,305.19,CLOSED
FL_061300,Flash_Vol_Breakout,SHORT,2025-09-18 06:13:00,303.47,2025-09-18 07:05:00,304.71,-0.004086071110818045,SL_FLASH,301.04224000000005,304.68388000000004,302.63,CLOSED
FL_110000,Flash_Vol_Breakout,LONG,2025-09-18 11:00:00,307.71,2025-09-18 11:12:00,306.4,-0.004257255207825558,SL_FLASH,310.17168,306.47916,307.71,CLOSED
FL_192900,Flash_Vol_Breakout,SHORT,2025-09-18 19:29:00,309.99,2025-09-18 23:07:00,307.44,0.008226071808768061,TP_FLASH,307.51008,308.32542,307.44,CLOSED
FL_032800,Flash_Vol_Breakout,SHORT,2025-09-19 03:28:00,307.4,2025-09-19 03:42:00,304.93,0.008035133376707778,TP_FLASH,304.94079999999997,306.02082,304.93,CLOSED
FL_111000,Flash_Vol_Breakout,SHORT,2025-09-19 11:10:00,304.83,2025-09-19 12:06:00,306.25,-0.0046583341534626385,SL_FLASH,302.39135999999996,306.04931999999997,303.54,CLOSED
FL_125600,Flash_Vol_Breakout,SHORT,2025-09-19 12:56:00,303.97,2025-09-19 13:11:00,305.25,-0.004210941869263324,SL_FLASH,301.53824000000003,305.18588000000005,303.97,CLOSED
FL_132700,Flash_Vol_Breakout,LONG,2025-09-19 13:27:00,306.33,2025-09-19 13:32:00,304.85,-0.004831390983579674,SL_FLASH,308.78064,305.10468,306.33,CLOSED
FL_144600,Flash_Vol_Breakout,SHORT,2025-09-19 14:46:00,305.75,2025-09-19 15:04:00,302.08,0.012003270645952628,TP_FLASH,303.304,303.91662,302.08,CLOSED
FL_150700,Flash_Vol_Breakout,SHORT,2025-09-19 15:07:00,301.31,2025-09-19 15:24:00,301.16,0.000497826159105165,SL_FLASH,298.89952,300.0489,299.45,CLOSED
FL_164400,Flash_Vol_Breakout,SHORT,2025-09-19 16:44:00,301.46,2025-09-19 17:25:00,299.91,0.005141643999203724,SL_FLASH,299.04832,299.83848,299.24,CLOSED
FL_173400,Flash_Vol_Breakout,SHORT,2025-09-19 17:34:00,298.55,2025-09-19 18:13:00,297.84,0.0023781611120416556,SL_FLASH,296.1616,297.64410000000004,297.05,CLOSED
FL_230000,Flash_Vol_Breakout,SHORT,2025-09-19 23:00:00,298.56,2025-09-19 23:37:00,297.46,0.00368435155412655,SL_FLASH,296.17152,297.3936,296.8,CLOSED
FL_053300,Flash_Vol_Breakout,LONG,2025-09-20 05:33:00,300.64,2025-09-20 06:13:00,299.33,-0.0043573709419904285,SL_FLASH,303.04512,299.43744,300.84,CLOSED
FL_093300,Flash_Vol_Breakout,SHORT,2025-09-20 09:33:00,294.86,2025-09-20 10:11:00,296.21,-0.004578444007325395,SL_FLASH,292.50112,296.03944,294.86,CLOSED
FL_104600,Flash_Vol_Breakout,LONG,2025-09-20 10:46:00,296.39,2025-09-20 11:37:00,295.14,-0.004217416242113432,SL_FLASH,298.76112,295.20444,296.85,CLOSED
FL_134600,Flash_Vol_Breakout,LONG,2025-09-20 13:46:00,295.91,2025-09-20 14:07:00,294.62,-0.004359433611571154,SL_FLASH,298.27728,294.72636,296.0,CLOSED
FL_144700,Flash_Vol_Breakout,LONG,2025-09-20 14:47:00,297.24,2025-09-20 15:21:00,298.69,0.004878212891939135,SL_FLASH,299.61792,298.84112,299.44,CLOSED
FL_155700,Flash_Vol_Breakout,SHORT,2025-09-20 15:57:00,297.85,2025-09-20 16:58:00,299.09,-0.0041631693805605245,SL_FLASH,295.46720000000005,299.0414,297.32,CLOSED
FL_175900,Flash_Vol_Breakout,SHORT,2025-09-20 17:59:00,297.58,2025-09-20 18:19:00,296.79,0.0026547483029772286,SL_FLASH,295.19935999999996,296.6421,296.05,CLOSED
FL_233000,Flash_Vol_Breakout,SHORT,2025-09-20 23:30:00,296.48,2025-09-21 00:50:00,297.7,-0.004114948731786193,SL_FLASH,294.10816,297.66592,295.71,CLOSED
FL_040700,Flash_Vol_Breakout,SHORT,2025-09-21 04:07:00,297.09,2025-09-21 06:00:00,298.28,-0.004005520212730142,SL_FLASH,294.71328,298.27835999999996,296.44,CLOSED
FL_064000,Flash_Vol_Breakout,LONG,2025-09-21 06:40:00,298.63,2025-09-21 08:11:00,297.4,-0.004118809228811634,SL_FLASH,301.01904,297.43548,298.98,CLOSED
FL_082800,Flash_Vol_Breakout,SHORT,2025-09-21 08:28:00,296.35,2025-09-21 09:28:00,293.9,0.008267251560654785,TP_FLASH,293.97920000000005,294.69822,293.9,CLOSED
FL_133000,Flash_Vol_Breakout,LONG,2025-09-21 13:30:00,297.2,2025-09-21 14:41:00,295.97,-0.004138627187079278,SL_FLASH,299.5776,296.0112,297.57,CLOSED
FL_161700,Flash_Vol_Breakout,SHORT,2025-09-21 16:17:00,294.51,2025-09-21 17:18:00,293.6,0.003089878102611009,SL_FLASH,292.15391999999997,293.53589999999997,292.95,CLOSED
FL_175400,Flash_Vol_Breakout,LONG,2025-09-21 17:54:00,295.69,2025-09-21 18:53:00,298.39,0.00913118468666505,TP_FLASH,298.05552,297.36408,298.39,CLOSED
FL_003100,Flash_Vol_Breakout,SHORT,2025-09-22 00:31:00,291.14,2025-09-22 00:33:00,287.93,0.011025623411417117,TP_FLASH,288.81088,289.61808,287.93,CLOSED
FL_023200,Flash_Vol_Breakout,SHORT,2025-09-22 02:32:00,282.91,2025-09-22 03:27:00,284.25,-0.004736488635961878,SL_FLASH,280.64672,284.04164000000003,282.01,CLOSED
FL_055900,Flash_Vol_Breakout,SHORT,2025-09-22 05:59:00,277.79,2025-09-22 06:00:00,273.98,0.013715396522553014,TP_FLASH,275.56768,278.90116,273.98,CLOSED
FL_060100,Flash_Vol_Breakout,SHORT,2025-09-22 06:01:00,270.93,2025-09-22 06:02:00,256.32,0.05392536817628175,TP_FLASH,268.76256,272.01372000000003,256.32,CLOSED
FL_090100,Flash_Vol_Breakout,SHORT,2025-09-22 09:01:00,265.03,2025-09-22 09:25:00,264.47,0.0021129683432062236,SL_FLASH,262.90975999999995,264.027,263.5,CLOSED
FL_114500,Flash_Vol_Breakout,LONG,2025-09-22 11:45:00,266.4,2025-09-22 12:05:00,265.27,-0.004241741741741725,SL_FLASH,268.53119999999996,265.33439999999996,266.4,CLOSED
FL_185900,Flash_Vol_Breakout,SHORT,2025-09-22 18:59:00,264.98,2025-09-22 19:54:00,263.93,0.003962563212317954,SL_FLASH,262.86016,263.80656,263.28,CLOSED
FL_212100,Flash_Vol_Breakout,LONG,2025-09-22 21:21:00,267.86,2025-09-22 22:47:00,268.58,0.002687971328305721,SL_FLASH,270.00288,268.67158,269.21,CLOSED
FL_231500,Flash_Vol_Breakout,LONG,2025-09-22 23:15:00,269.68,2025-09-23 00:36:00,268.54,-0.004227232275289181,SL_FLASH,271.83744,268.60128000000003,270.9,CLOSED
FL_015200,Flash_Vol_Breakout,SHORT,2025-09-23 01:52:00,266.48,2025-09-23 02:45:00,264.34,0.008030621435004664,TP_FLASH,264.34816,265.06908000000004,264.34,CLOSED
FL_220100,Flash_Vol_Breakout,SHORT,2025-09-23 22:01:00,276.86,2025-09-23 22:33:00,275.84,0.0036841725059598303,SL_FLASH,274.64512,275.50991999999997,274.96,CLOSED
FL_021200,Flash_Vol_Breakout,SHORT,2025-09-24 02:12:00,276.42,2025-09-24 02:23:00,275.27,0.004160335721004392,SL_FLASH,274.20864,275.02896000000004,274.48,CLOSED
FL_031700,Flash_Vol_Breakout,SHORT,2025-09-24 03:17:00,273.19,2025-09-24 03:24:00,272.3,0.003257805922617908,SL_FLASH,271.00448,272.15322000000003,271.61,CLOSED
FL_041100,Flash_Vol_Breakout,SHORT,2025-09-24 04:11:00,268.95,2025-09-24 04:15:00,270.54,-0.005911879531511552,SL_FLASH,266.7984,270.0258,268.95,CLOSED
FL_044800,Flash_Vol_Breakout,SHORT,2025-09-24 04:48:00,272.18,2025-09-24 05:39:00,273.35,-0.00429862590932477,SL_FLASH,270.00256,273.26872000000003,270.87,CLOSED
FL_075100,Flash_Vol_Breakout,LONG,2025-09-24 07:51:00,276.57,2025-09-24 07:55:00,276.96,0.0014101312506778984,SL_FLASH,278.78256,277.67354,278.23,CLOSED
FL_082300,Flash_Vol_Breakout,SHORT,2025-09-24 08:23:00,276.1,2025-09-24 08:52:00,277.31,-0.004382470119521838,SL_FLASH,273.8912,277.2044,276.1,CLOSED
FL_105200,Flash_Vol_Breakout,LONG,2025-09-24 10:52:00,277.71,2025-09-24 11:01:00,278.47,0.0027366677469304232,SL_FLASH,279.93168,278.55178,279.11,CLOSED
FL_122200,Flash_Vol_Breakout,LONG,2025-09-24 12:22:00,279.9,2025-09-24 13:50:00,278.76,-0.004072883172561581,SL_FLASH,282.13919999999996,278.7804,280.5,CLOSED
FL_215800,Flash_Vol_Breakout,SHORT,2025-09-24 21:58:00,276.14,2025-09-24 22:02:00,277.4,-0.004562902875353049,SL_FLASH,273.93088,277.24456,276.14,CLOSED
FL_235500,Flash_Vol_Breakout,LONG,2025-09-24 23:55:00,278.56,2025-09-25 00:25:00,277.23,-0.004774554853532395,SL_FLASH,280.78848,277.44576,279.08,CLOSED
FL_023100,Flash_Vol_Breakout,LONG,2025-09-25 02:31:00,275.05,2025-09-25 03:07:00,273.87,-0.004290129067442308,SL_FLASH,277.2504,273.9498,276.3,CLOSED
FL_045300,Flash_Vol_Breakout,SHORT,2025-09-25 04:53:00,266.01,2025-09-25 05:07:00,267.55,-0.005789256043005979,SL_FLASH,263.88192,267.07403999999997,265.23,CLOSED
FL_111100,Flash_Vol_Breakout,SHORT,2025-09-25 11:11:00,266.34,2025-09-25 12:17:00,263.9,0.009161222497559502,TP_FLASH,264.20928,264.83862,263.9,CLOSED
FL_122900,Flash_Vol_Breakout,SHORT,2025-09-25 12:29:00,261.17,2025-09-25 12:30:00,263.11,-0.0074281119577286735,SL_FLASH,259.08064,262.21468000000004,261.17,CLOSED
FL_131700,Flash_Vol_Breakout,LONG,2025-09-25 13:17:00,266.9,2025-09-25 13:37:00,265.77,-0.004233795428999609,SL_FLASH,269.0352,265.83239999999995,267.67,CLOSED
FL_162700,Flash_Vol_Breakout,SHORT,2025-09-25 16:27:00,264.93,2025-09-25 16:55:00,262.79,0.008077605405201322,TP_FLASH,262.81056,263.59614,262.79,CLOSED
FL_171400,Flash_Vol_Breakout,SHORT,2025-09-25 17:14:00,260.08,2025-09-25 17:15:00,261.16,-0.00415256844048001,SL_FLASH,257.99935999999997,261.12032,260.08,CLOSED
FL_230300,Flash_Vol_Breakout,LONG,2025-09-25 23:03:00,261.22,2025-09-25 23:30:00,260.0,-0.004670392772375879,SL_FLASH,263.30976000000004,260.17512000000005,262.08,CLOSED
FL_233600,Flash_Vol_Breakout,SHORT,2025-09-25 23:36:00,257.8,2025-09-25 23:42:00,258.86,-0.004111714507370063,SL_FLASH,255.73760000000001,258.8312,257.8,CLOSED
FL_041400,Flash_Vol_Breakout,SHORT,2025-09-26 04:14:00,264.46,2025-09-26 04:34:00,262.28,0.008243212584133732,TP_FLASH,262.34432,262.88472,262.28,CLOSED
FL_092000,Flash_Vol_Breakout,LONG,2025-09-26 09:20:00,260.96,2025-09-26 09:39:00,259.82,-0.0043684855916615055,SL_FLASH,263.04767999999996,259.91616,261.26,CLOSED
FL_123200,Flash_Vol_Breakout,LONG,2025-09-26 12:32:00,261.43,2025-09-26 12:37:00,262.21,0.002983590253605067,SL_FLASH,263.52144,262.49395999999996,263.02,CLOSED
FL_135200,Flash_Vol_Breakout,LONG,2025-09-26 13:52:00,264.24,2025-09-26 14:13:00,262.93,-0.004957614290039367,SL_FLASH,266.35392,263.18304,264.83,CLOSED
FL_172600,Flash_Vol_Breakout,LONG,2025-09-26 17:26:00,271.2,2025-09-26 17:42:00,269.94,-0.004646017699115011,SL_FLASH,273.3696,270.1152,271.44,CLOSED
FL_190600,Flash_Vol_Breakout,SHORT,2025-09-26 19:06:00,270.11,2025-09-26 19:49:00,269.41,0.0025915367813112754,SL_FLASH,267.94912,269.19732000000005,268.66,CLOSED
FL_225800,Flash_Vol_Breakout,SHORT,2025-09-26 22:58:00,269.7,2025-09-27 00:29:00,270.84,-0.004226918798665133,SL_FLASH,267.5424,270.7788,269.05,CLOSED
FL_012700,Flash_Vol_Breakout,SHORT,2025-09-27 01:27:00,270.17,2025-09-27 03:24:00,271.3,-0.004182551726690585,SL_FLASH,268.00864,271.25068000000005,270.17,CLOSED
FL_080500,Flash_Vol_Breakout,SHORT,2025-09-27 08:05:00,269.59,2025-09-27 09:03:00,267.43,0.008012166623390958,TP_FLASH,267.43327999999997,268.15524,267.43,CLOSED
FL_124700,Flash_Vol_Breakout,LONG,2025-09-27 12:47:00,269.05,2025-09-27 13:14:00,267.9,-0.004274298457535901,SL_FLASH,271.2024,267.9738,269.12,CLOSED
FL_150100,Flash_Vol_Breakout,SHORT,2025-09-27 15:01:00,267.08,2025-09-27 15:58:00,268.24,-0.004343267934701307,SL_FLASH,264.94336,268.14832,266.26,CLOSED
FL_170000,Flash_Vol_Breakout,SHORT,2025-09-27 17:00:00,266.13,2025-09-27 21:51:00,267.2,-0.004020591440273525,SL_FLASH,264.00096,267.19452,265.41,CLOSED
FL_070200,Flash_Vol_Breakout,LONG,2025-09-28 07:02:00,265.93,2025-09-28 08:26:00,264.8,-0.004249238521415392,SL_FLASH,268.05744,264.86628,266.71,CLOSED
FL_091400,Flash_Vol_Breakout,SHORT,2025-09-28 09:14:00,263.54,2025-09-28 09:41:00,264.73,-0.004515443575927744,SL_FLASH,261.43168000000003,264.59416000000004,263.54,CLOSED
FL_100400,Flash_Vol_Breakout,SHORT,2025-09-28 10:04:00,262.88,2025-09-28 11:45:00,261.71,0.004450699939135788,SL_FLASH,260.77696,261.68232,261.16,CLOSED
FL_135500,Flash_Vol_Breakout,LONG,2025-09-28 13:55:00,265.11,2025-09-28 16:06:00,267.41,0.00867564407227193,TP_FLASH,267.23088,266.62568000000005,267.41,CLOSED
FL_160700,Flash_Vol_Breakout,LONG,2025-09-28 16:07:00,268.16,2025-09-28 16:17:00,267.02,-0.0042511933174225955,SL_FLASH,270.30528000000004,267.08736000000005,268.16,CLOSED
FL_185800,Flash_Vol_Breakout,LONG,2025-09-28 18:58:00,268.41,2025-09-28 20:35:00,270.87,0.009165083268134493,TP_FLASH,270.55728000000005,269.78934,270.87,CLOSED
FL_215900,Flash_Vol_Breakout,LONG,2025-09-28 21:59:00,270.66,2025-09-28 22:06:00,274.02,0.01241409886943012,TP_FLASH,272.82528,271.94502,274.02,CLOSED
FL_030600,Flash_Vol_Breakout,SHORT,2025-09-29 03:06:00,273.71,2025-09-29 05:34:00,272.47,0.004530342333126127,SL_FLASH,271.52031999999997,272.42376,271.88,CLOSED
FL_071700,Flash_Vol_Breakout,SHORT,2025-09-29 07:17:00,270.51,2025-09-29 07:30:00,271.62,-0.0041033603193967455,SL_FLASH,268.34592,271.59204,270.51,CLOSED
FL_084700,Flash_Vol_Breakout,LONG,2025-09-29 08:47:00,275.02,2025-09-29 09:15:00,273.74,-0.004654206966765955,SL_FLASH,277.22015999999996,273.91992,275.2,CLOSED
FL_134300,Flash_Vol_Breakout,LONG,2025-09-29 13:43:00,271.6,2025-09-29 13:53:00,273.96,0.008689248895434303,TP_FLASH,273.7728,272.99292,273.96,CLOSED
FL_161100,Flash_Vol_Breakout,LONG,2025-09-29 16:11:00,275.88,2025-09-29 16:17:00,274.32,-0.0056546324488908305,SL_FLASH,278.08704,274.77648,275.88,CLOSED
FL_170200,Flash_Vol_Breakout,SHORT,2025-09-29 17:02:00,272.69,2025-09-29 17:40:00,274.07,-0.00506069162785579,SL_FLASH,270.50848,273.78076,272.19,CLOSED
FL_203400,Flash_Vol_Breakout,LONG,2025-09-29 20:34:00,278.34,2025-09-29 21:34:00,279.41,0.0038442193001367035,SL_FLASH,280.56672,279.6396,280.2,CLOSED
FL_215200,Flash_Vol_Breakout,SHORT,2025-09-29 21:52:00,279.19,2025-09-29 22:56:00,278.12,0.003832515491242499,SL_FLASH,276.95648,278.07504,277.52,CLOSED
FL_005000,Flash_Vol_Breakout,LONG,2025-09-30 00:50:00,277.29,2025-09-30 00:52:00,275.62,-0.006022575642828864,SL_FLASH,279.50832,276.18084000000005,277.29,CLOSED
