Grid_ID,Side,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Qty_Closed,PnL_USD,PnL_Pct,Reason,Entry_RSI,Entry_ADX,Entry_BBW,System_Load_Entry,System_Load_Exit,MAE_Pct,Duration_Min
G_1752417000,SHORT,2025-07-13 14:30:00,2025-07-13 16:45:00,313.57,310.0165,0.1,0.36,1.13,TP_MAIN_MID,75.67,30.63,0.0481,9,10,-1.11,135
G_1752417000,SHORT,2025-07-13 14:30:00,2025-07-13 18:30:00,313.57,313.57,0.1,0.0,0.0,RUNNER_BE,75.67,30.63,0.0481,9,10,-1.11,240
G_1752442200,LONG,2025-07-13 21:30:00,2025-07-14 00:15:00,306.8,308.0935,0.1,0.13,0.42,TP_MAIN_MID,28.16,18.51,0.0192,9,10,-0.89,165
G_1738323000,SHORT,2025-01-31 11:30:00,2025-07-14 04:15:00,327.22,327.22,0.1,0.0,0.0,RUNNER_BE,70.4,17.19,0.0377,9,10,-6.73,235725
G_1738391400,LONG,2025-02-01 06:30:00,2025-07-14 07:45:00,322.45,322.8985,0.1,0.04,0.14,TP_MAIN_MID,28.16,27.17,0.0265,9,9,-64.63,234795
G_1738391400,LONG,2025-02-01 06:30:00,2025-07-14 08:00:00,322.45,322.45,0.1,0.0,0.0,RUNNER_BE,28.16,27.17,0.0265,9,9,-64.63,234810
G_1752485400,SHORT,2025-07-14 09:30:00,2025-07-14 10:00:00,326.57,323.21549999999996,0.1,0.34,1.03,TP_MAIN_MID,66.41,27.75,0.0212,8,10,-0.35,30
G_1752486300,SHORT,2025-07-14 09:45:00,2025-07-14 10:00:00,325.07,323.21549999999996,0.1,0.19,0.57,TP_MAIN_MID,58.92,28.33,0.0215,9,10,-0.11,15
G_1738328400,SHORT,2025-01-31 13:00:00,2025-07-14 10:15:00,330.01,330.01,0.1,0.0,0.0,RUNNER_BE,76.98,27.88,0.057,9,10,-5.82,235995
G_1752485400,SHORT,2025-07-14 09:30:00,2025-07-14 10:15:00,326.57,326.57,0.1,0.0,0.0,RUNNER_BE,66.41,27.75,0.0212,8,10,-1.06,45
G_1752486300,SHORT,2025-07-14 09:45:00,2025-07-14 10:15:00,325.07,325.07,0.1,0.0,0.0,RUNNER_BE,58.92,28.33,0.0215,9,10,-1.52,30
G_1752489000,SHORT,2025-07-14 10:30:00,2025-07-14 11:30:00,329.68,324.742,0.1,0.49,1.5,TP_MAIN_MID,74.17,29.86,0.0298,7,9,-0.04,60
G_1752489900,SHORT,2025-07-14 10:45:00,2025-07-14 11:30:00,327.59,324.742,0.1,0.28,0.87,TP_MAIN_MID,65.36,29.82,0.031,8,9,0.0,45
G_1752489900,SHORT,2025-07-14 10:45:00,2025-07-14 13:00:00,327.59,327.59,0.1,0.0,0.0,RUNNER_BE,65.36,29.82,0.031,8,9,-0.09,135
G_1752499800,LONG,2025-07-14 13:30:00,2025-07-14 13:45:00,324.65,325.973,0.1,0.13,0.41,TP_MAIN_MID,48.35,20.24,0.0172,8,9,-0.07,15
G_1752499800,LONG,2025-07-14 13:30:00,2025-07-14 14:00:00,324.65,324.65,0.1,0.0,0.0,RUNNER_BE,48.35,20.24,0.0172,8,9,-0.07,30
G_1752442200,LONG,2025-07-13 21:30:00,2025-07-15 03:00:00,306.8,306.8,0.1,0.0,0.0,RUNNER_BE,28.16,18.51,0.0192,9,10,-0.89,1770
G_1752549300,LONG,2025-07-15 03:15:00,2025-07-15 04:15:00,308.07,311.6125,0.1,0.35,1.15,TP_MAIN_MID,36.46,30.24,0.0346,9,10,-0.71,60
G_1752489000,SHORT,2025-07-14 10:30:00,2025-07-15 18:00:00,329.68,329.68,0.1,0.0,0.0,RUNNER_BE,74.17,29.86,0.0298,7,10,-0.4,1890
G_1752503400,LONG,2025-07-14 14:30:00,2025-07-15 18:00:00,321.3,321.685,0.1,0.04,0.12,TP_MAIN_MID,32.41,17.62,0.0204,9,10,-4.88,1650
G_1752603300,SHORT,2025-07-15 18:15:00,2025-07-15 18:30:00,328.34,322.2315,0.1,0.61,1.86,TP_MAIN_MID,77.54,20.78,0.0462,9,10,-0.09,15
G_1752503400,LONG,2025-07-14 14:30:00,2025-07-15 19:30:00,321.3,321.3,0.1,0.0,0.0,RUNNER_BE,32.41,17.62,0.0204,9,10,-4.88,1740
G_1752609600,LONG,2025-07-15 20:00:00,2025-07-15 21:30:00,317.39,322.57849999999996,0.1,0.52,1.63,TP_MAIN_MID,39.88,17.06,0.0386,9,10,-0.34,90
G_1752603300,SHORT,2025-07-15 18:15:00,2025-07-15 23:00:00,328.34,328.34,0.1,0.0,0.0,RUNNER_BE,77.54,20.78,0.0462,9,10,-0.55,285
G_1752502500,LONG,2025-07-14 14:15:00,2025-07-16 00:45:00,323.71,323.952,0.1,0.02,0.07,TP_MAIN_MID,35.84,17.33,0.0169,8,10,-5.59,2070
G_1752622200,SHORT,2025-07-15 23:30:00,2025-07-16 02:00:00,328.19,326.358,0.1,0.18,0.56,TP_MAIN_MID,78.01,16.83,0.037,9,10,-0.78,150
G_1752502500,LONG,2025-07-14 14:15:00,2025-07-16 02:15:00,323.71,323.71,0.1,0.0,0.0,RUNNER_BE,35.84,17.33,0.0169,8,10,-5.59,2160
G_1752633000,LONG,2025-07-16 02:30:00,2025-07-16 04:30:00,322.08,325.735,0.1,0.37,1.13,TP_MAIN_MID,37.27,20.74,0.0276,9,10,-0.3,120
G_1752622200,SHORT,2025-07-15 23:30:00,2025-07-16 05:00:00,328.19,328.19,0.1,0.0,0.0,RUNNER_BE,78.01,16.83,0.037,9,10,-1.55,330
G_1752642900,SHORT,2025-07-16 05:15:00,2025-07-16 17:30:00,329.25,329.18449999999996,0.1,0.01,0.02,TP_MAIN_MID,54.61,18.64,0.0363,9,10,-1.75,735
G_1752642900,SHORT,2025-07-16 05:15:00,2025-07-16 17:45:00,329.25,329.25,0.1,0.0,0.0,RUNNER_BE,54.61,18.64,0.0363,9,10,-1.75,750
G_1752688800,SHORT,2025-07-16 18:00:00,2025-07-16 19:00:00,331.94,329.532,0.1,0.24,0.73,TP_MAIN_MID,50.03,13.82,0.0219,9,10,-0.61,60
G_1752688800,SHORT,2025-07-16 18:00:00,2025-07-16 20:00:00,331.94,331.94,0.1,0.0,0.0,RUNNER_BE,50.03,13.82,0.0219,9,10,-0.61,120
G_1752699600,LONG,2025-07-16 21:00:00,2025-07-16 21:15:00,330.17,330.418,0.1,0.02,0.08,TP_MAIN_MID,54.76,12.19,0.0181,9,10,-0.1,15
G_1752699600,LONG,2025-07-16 21:00:00,2025-07-16 21:30:00,330.17,330.17,0.1,0.0,0.0,RUNNER_BE,54.76,12.19,0.0181,9,10,-0.69,30
G_1752633000,LONG,2025-07-16 02:30:00,2025-07-16 23:15:00,322.08,322.08,0.1,0.0,0.0,RUNNER_BE,37.27,20.74,0.0276,9,10,-0.3,1245
G_1752705000,LONG,2025-07-16 22:30:00,2025-07-17 00:30:00,325.26,327.398,0.1,0.21,0.66,TP_MAIN_MID,40.03,11.77,0.0224,9,10,-1.19,120
G_1752708600,LONG,2025-07-16 23:30:00,2025-07-17 00:30:00,323.03,327.398,0.1,0.44,1.35,TP_MAIN_MID,30.86,17.97,0.0343,9,10,-0.13,60
G_1752705000,LONG,2025-07-16 22:30:00,2025-07-17 00:45:00,325.26,325.26,0.1,0.0,0.0,RUNNER_BE,40.03,11.77,0.0224,9,10,-1.19,135
G_1752708600,LONG,2025-07-16 23:30:00,2025-07-17 01:00:00,323.03,323.03,0.1,0.0,0.0,RUNNER_BE,30.86,17.97,0.0343,9,9,-0.13,90
G_1752609600,LONG,2025-07-15 20:00:00,2025-07-17 01:45:00,317.39,317.39,0.1,0.0,0.0,RUNNER_BE,39.88,17.06,0.0386,9,9,-0.34,1785
G_1752715800,LONG,2025-07-17 01:30:00,2025-07-17 05:00:00,319.66,320.1375,0.1,0.05,0.15,TP_MAIN_MID,27.32,18.5,0.0348,8,9,-1.01,210
G_1752721200,LONG,2025-07-17 03:00:00,2025-07-17 05:00:00,317.24,320.1375,0.1,0.29,0.91,TP_MAIN_MID,35.31,25.22,0.0324,8,9,-0.25,120
G_1752732900,SHORT,2025-07-17 06:15:00,2025-07-17 08:30:00,324.58,321.7525,0.1,0.28,0.87,TP_MAIN_MID,77.78,21.34,0.0208,9,10,-1.16,135
G_1752732900,SHORT,2025-07-17 06:15:00,2025-07-17 09:00:00,324.58,324.58,0.1,0.0,0.0,RUNNER_BE,77.78,21.34,0.0208,9,10,-1.16,165
G_1752743700,SHORT,2025-07-17 09:15:00,2025-07-17 10:45:00,326.29,324.87500000000006,0.1,0.14,0.43,TP_MAIN_MID,63.31,18.21,0.0236,9,10,-1.7,90
G_1752715800,LONG,2025-07-17 01:30:00,2025-07-17 13:30:00,319.66,319.66,0.1,0.0,0.0,RUNNER_BE,27.32,18.5,0.0348,8,10,-1.01,720
G_1752759900,LONG,2025-07-17 13:45:00,2025-07-17 14:30:00,321.31,323.769,0.1,0.25,0.77,TP_MAIN_MID,33.14,15.68,0.0312,9,10,-0.11,45
G_1752759900,LONG,2025-07-17 13:45:00,2025-07-17 15:15:00,321.31,321.31,0.1,0.0,0.0,RUNNER_BE,33.14,15.68,0.0312,9,10,-0.31,90
G_1752721200,LONG,2025-07-17 03:00:00,2025-07-17 16:30:00,317.24,317.24,0.1,0.0,0.0,RUNNER_BE,35.31,25.22,0.0324,8,10,-0.25,810
G_1752768900,LONG,2025-07-17 16:15:00,2025-07-17 18:00:00,319.91,321.3295,0.1,0.14,0.44,TP_MAIN_MID,39.91,16.26,0.0173,9,10,-1.48,105
G_1752770700,LONG,2025-07-17 16:45:00,2025-07-17 18:00:00,317.14,321.3295,0.1,0.42,1.32,TP_MAIN_MID,37.33,19.52,0.0236,9,10,-0.38,75
G_1752768900,LONG,2025-07-17 16:15:00,2025-07-17 18:15:00,319.91,319.91,0.1,0.0,0.0,RUNNER_BE,39.91,16.26,0.0173,9,10,-1.48,120
G_1752770700,LONG,2025-07-17 16:45:00,2025-07-17 19:45:00,317.14,317.14,0.1,0.0,0.0,RUNNER_BE,37.33,19.52,0.0236,9,9,-0.38,180
G_1752782400,LONG,2025-07-17 20:00:00,2025-07-17 21:00:00,314.56,319.5725,0.1,0.5,1.59,TP_MAIN_MID,39.34,19.17,0.0331,8,9,-0.71,60
G_1752743700,SHORT,2025-07-17 09:15:00,2025-07-18 01:00:00,326.29,326.29,0.1,0.0,0.0,RUNNER_BE,63.31,18.21,0.0236,9,9,-1.7,945
G_1752800400,SHORT,2025-07-18 01:00:00,2025-07-18 02:45:00,328.86,323.53499999999997,0.1,0.53,1.62,TP_MAIN_MID,65.37,13.94,0.0356,9,10,-0.35,105
G_1752804000,SHORT,2025-07-18 02:00:00,2025-07-18 02:45:00,325.74,323.53499999999997,0.1,0.22,0.68,TP_MAIN_MID,55.97,17.78,0.0372,9,10,-1.0,45
G_1752804000,SHORT,2025-07-18 02:00:00,2025-07-18 03:30:00,325.74,325.74,0.1,0.0,0.0,RUNNER_BE,55.97,17.78,0.0372,9,10,-1.0,90
G_1752800400,SHORT,2025-07-18 01:00:00,2025-07-18 04:00:00,328.86,328.86,0.1,0.0,0.0,RUNNER_BE,65.37,13.94,0.0356,9,9,-0.35,180
G_1752812100,SHORT,2025-07-18 04:15:00,2025-07-18 07:30:00,330.66,330.606,0.1,0.01,0.02,TP_MAIN_MID,65.06,20.34,0.0391,8,10,-2.21,195
G_1752817500,SHORT,2025-07-18 05:45:00,2025-07-18 07:30:00,334.77,330.606,0.1,0.42,1.24,TP_MAIN_MID,80.42,25.36,0.0347,9,10,-0.96,105
G_1752812100,SHORT,2025-07-18 04:15:00,2025-07-18 07:45:00,330.66,330.66,0.1,0.0,0.0,RUNNER_BE,65.06,20.34,0.0391,8,10,-2.21,210
G_1752827400,LONG,2025-07-18 08:30:00,2025-07-18 09:15:00,326.0,331.407,0.1,0.54,1.66,TP_MAIN_MID,39.19,23.01,0.026,9,10,-0.31,45
G_1752827400,LONG,2025-07-18 08:30:00,2025-07-18 10:15:00,326.0,326.0,0.1,0.0,0.0,RUNNER_BE,39.19,23.01,0.026,9,10,-0.48,105
G_1752843600,SHORT,2025-07-18 13:00:00,2025-07-18 14:30:00,327.94,327.645,0.2,0.06,0.09,TP_MAIN_MID,49.74,12.71,0.0241,9,10,-1.31,90
G_1752782400,LONG,2025-07-17 20:00:00,2025-07-18 15:30:00,314.56,314.56,0.1,0.0,0.0,RUNNER_BE,39.34,19.17,0.0331,8,10,-0.71,1170
G_1752853500,LONG,2025-07-18 15:45:00,2025-07-18 17:30:00,317.47,322.55,0.1,0.51,1.6,TP_MAIN_MID,34.72,16.9,0.0552,9,10,-0.44,105
G_1752853500,LONG,2025-07-18 15:45:00,2025-07-18 19:00:00,317.47,317.47,0.1,0.0,0.0,RUNNER_BE,34.72,16.9,0.0552,9,10,-0.68,195
G_1752868800,LONG,2025-07-18 20:00:00,2025-07-18 21:00:00,316.14,318.73400000000004,0.1,0.26,0.82,TP_MAIN_MID,37.83,13.39,0.0228,9,10,-1.48,60
G_1752868800,LONG,2025-07-18 20:00:00,2025-07-19 01:00:00,316.14,316.14,0.1,0.0,0.0,RUNNER_BE,37.83,13.39,0.0228,9,10,-1.48,300
G_1752910200,LONG,2025-07-19 07:30:00,2025-07-19 23:45:00,316.61,316.69750000000005,0.1,0.01,0.03,TP_MAIN_MID,21.75,12.92,0.0185,9,10,-1.48,975
G_1752843600,SHORT,2025-07-18 13:00:00,2025-07-20 08:00:00,327.94,327.94,0.09999999999999998,0.0,0.0,RUNNER_BE,49.74,12.71,0.0241,9,10,-1.31,2580
G_1752999300,SHORT,2025-07-20 08:15:00,2025-07-20 10:45:00,326.71,325.95099999999996,0.1,0.08,0.23,TP_MAIN_MID,72.47,48.28,0.0217,9,10,-0.64,150
G_1752999300,SHORT,2025-07-20 08:15:00,2025-07-20 11:30:00,326.71,326.71,0.1,0.0,0.0,RUNNER_BE,72.47,48.28,0.0217,9,10,-0.64,195
G_1753011900,SHORT,2025-07-20 11:45:00,2025-07-20 12:00:00,327.88,326.578,0.1,0.13,0.4,TP_MAIN_MID,54.74,39.35,0.0105,9,10,-0.06,15
G_1753011900,SHORT,2025-07-20 11:45:00,2025-07-20 12:45:00,327.88,327.88,0.1,0.0,0.0,RUNNER_BE,54.74,39.35,0.0105,9,10,-0.06,60
G_1753019100,SHORT,2025-07-20 13:45:00,2025-07-20 14:00:00,328.55,326.60450000000003,0.1,0.19,0.59,TP_MAIN_MID,57.36,34.66,0.0111,9,10,0.0,15
G_1753019100,SHORT,2025-07-20 13:45:00,2025-07-20 15:00:00,328.55,328.55,0.1,0.0,0.0,RUNNER_BE,57.36,34.66,0.0111,9,10,-0.09,75
G_1752817500,SHORT,2025-07-18 05:45:00,2025-07-20 15:45:00,334.77,334.77,0.1,0.0,0.0,RUNNER_BE,80.42,25.36,0.0347,9,10,-0.96,3480
G_1753025400,SHORT,2025-07-20 15:30:00,2025-07-20 17:30:00,330.14,329.385,0.1,0.08,0.23,TP_MAIN_MID,62.98,27.78,0.0146,9,10,-1.56,120
G_1753028100,SHORT,2025-07-20 16:15:00,2025-07-20 17:30:00,333.15,329.385,0.1,0.38,1.13,TP_MAIN_MID,63.6,33.31,0.025,9,10,-0.65,75
G_1753025400,SHORT,2025-07-20 15:30:00,2025-07-21 03:30:00,330.14,330.14,0.1,0.0,0.0,RUNNER_BE,62.98,27.78,0.0146,9,10,-1.56,720
G_1753028100,SHORT,2025-07-20 16:15:00,2025-07-21 06:15:00,333.15,333.15,0.1,0.0,0.0,RUNNER_BE,63.6,33.31,0.025,9,10,-0.65,840
G_1753087500,LONG,2025-07-21 08:45:00,2025-07-21 09:00:00,330.72,331.1475,0.1,0.04,0.13,TP_MAIN_MID,56.03,22.43,0.0126,9,10,-0.43,15
G_1753087500,LONG,2025-07-21 08:45:00,2025-07-21 09:15:00,330.72,330.72,0.1,0.0,0.0,RUNNER_BE,56.03,22.43,0.0126,9,10,-0.69,30
G_1753090200,LONG,2025-07-21 09:30:00,2025-07-21 10:00:00,328.63,331.1445,0.1,0.25,0.77,TP_MAIN_MID,37.77,18.92,0.0153,9,10,-0.14,30
G_1753090200,LONG,2025-07-21 09:30:00,2025-07-21 12:00:00,328.63,328.63,0.1,0.0,0.0,RUNNER_BE,37.77,18.92,0.0153,9,10,-0.14,150
G_1753069500,SHORT,2025-07-21 03:45:00,2025-07-21 13:30:00,330.39,330.32849999999996,0.1,0.01,0.02,TP_MAIN_MID,82.79,22.02,0.0356,9,10,-1.24,585
G_1753102800,LONG,2025-07-21 13:00:00,2025-07-21 13:30:00,327.38,330.32849999999996,0.1,0.29,0.9,TP_MAIN_MID,46.32,14.02,0.015,9,10,-0.01,30
G_1753069500,SHORT,2025-07-21 03:45:00,2025-07-21 13:45:00,330.39,330.39,0.1,0.0,0.0,RUNNER_BE,82.79,22.02,0.0356,9,10,-1.24,600
G_1753106400,SHORT,2025-07-21 14:00:00,2025-07-21 15:30:00,331.61,331.1395,0.1,0.05,0.14,TP_MAIN_MID,50.74,14.47,0.0164,9,10,-0.94,90
G_1753102800,LONG,2025-07-21 13:00:00,2025-07-21 15:45:00,327.38,327.38,0.1,0.0,0.0,RUNNER_BE,46.32,14.02,0.015,9,10,-0.15,165
G_1753113600,LONG,2025-07-21 16:00:00,2025-07-21 20:30:00,322.35,322.842,0.1,0.05,0.15,TP_MAIN_MID,34.63,17.54,0.0303,9,10,-1.36,270
G_1753113600,LONG,2025-07-21 16:00:00,2025-07-21 20:45:00,322.35,322.35,0.1,0.0,0.0,RUNNER_BE,34.63,17.54,0.0303,9,10,-1.36,285
G_1753143300,SHORT,2025-07-22 00:15:00,2025-07-22 00:30:00,324.28,322.03499999999997,0.1,0.22,0.69,TP_MAIN_MID,64.52,20.71,0.0103,9,10,0.0,15
G_1752910200,LONG,2025-07-19 07:30:00,2025-07-22 01:00:00,316.61,316.61,0.1,0.0,0.0,RUNNER_BE,21.75,12.92,0.0185,9,10,-1.48,3930
G_1753146900,LONG,2025-07-22 01:15:00,2025-07-22 01:30:00,318.78,321.61150000000004,0.1,0.28,0.89,TP_MAIN_MID,43.55,22.82,0.0183,9,10,-0.1,15
G_1753143300,SHORT,2025-07-22 00:15:00,2025-07-22 02:00:00,324.28,324.28,0.1,0.0,0.0,RUNNER_BE,64.52,20.71,0.0103,9,10,-0.02,105
G_1753146900,LONG,2025-07-22 01:15:00,2025-07-22 02:45:00,318.78,318.78,0.1,0.0,0.0,RUNNER_BE,43.55,22.82,0.0183,9,9,-0.54,90
G_1752549300,LONG,2025-07-15 03:15:00,2025-07-22 04:45:00,308.07,308.07,0.1,0.0,0.0,RUNNER_BE,36.46,30.24,0.0346,9,10,-0.71,10170
G_1753160400,LONG,2025-07-22 05:00:00,2025-07-22 07:15:00,311.49,313.453,0.1,0.2,0.63,TP_MAIN_MID,32.61,33.91,0.0502,9,10,-1.23,135
G_1753160400,LONG,2025-07-22 05:00:00,2025-07-22 07:45:00,311.49,311.49,0.1,0.0,0.0,RUNNER_BE,32.61,33.91,0.0502,9,10,-1.23,165
G_1753171200,LONG,2025-07-22 08:00:00,2025-07-22 10:30:00,306.18,309.347,0.1,0.32,1.03,TP_MAIN_MID,37.8,37.6,0.0317,9,10,-0.63,150
G_1753171200,LONG,2025-07-22 08:00:00,2025-07-22 13:45:00,306.18,306.18,0.1,0.0,0.0,RUNNER_BE,37.8,37.6,0.0317,9,10,-0.63,345
G_1753192800,LONG,2025-07-22 14:00:00,2025-07-22 14:45:00,305.96,309.4965,0.1,0.35,1.16,TP_MAIN_MID,36.13,21.47,0.0223,9,10,-0.58,45
G_1753192800,LONG,2025-07-22 14:00:00,2025-07-22 16:00:00,305.96,305.96,0.1,0.0,0.0,RUNNER_BE,36.13,21.47,0.0223,9,10,-0.58,120
G_1753203600,LONG,2025-07-22 17:00:00,2025-07-22 18:30:00,304.38,306.158,0.1,0.18,0.58,TP_MAIN_MID,34.5,20.94,0.0261,9,10,-0.39,90
G_1753203600,LONG,2025-07-22 17:00:00,2025-07-22 19:30:00,304.38,304.38,0.1,0.0,0.0,RUNNER_BE,34.5,20.94,0.0261,9,10,-0.39,150
G_1753213500,LONG,2025-07-22 19:45:00,2025-07-22 20:45:00,301.56,305.1095,0.1,0.35,1.18,TP_MAIN_MID,27.27,16.22,0.0193,9,10,-0.35,60
G_1753213500,LONG,2025-07-22 19:45:00,2025-07-23 06:15:00,301.56,301.56,0.1,0.0,0.0,RUNNER_BE,27.27,16.22,0.0193,9,10,-0.35,630
G_1753252200,LONG,2025-07-23 06:30:00,2025-07-23 10:30:00,302.48,302.576,0.1,0.01,0.03,TP_MAIN_MID,24.43,15.6,0.02,9,10,-1.4,240
G_1753252200,LONG,2025-07-23 06:30:00,2025-07-23 10:45:00,302.48,302.48,0.1,0.0,0.0,RUNNER_BE,24.43,15.6,0.02,9,10,-1.4,255
G_1753268400,LONG,2025-07-23 11:00:00,2025-07-27 20:30:00,298.98,298.99850000000004,0.1,0.0,0.01,TP_MAIN_MID,41.41,26.7,0.0166,9,10,-7.62,6330
G_1753268400,LONG,2025-07-23 11:00:00,2025-07-27 20:45:00,298.98,298.98,0.1,0.0,0.0,RUNNER_BE,41.41,26.7,0.0166,9,10,-7.62,6345
G_1753653600,SHORT,2025-07-27 22:00:00,2025-07-27 23:00:00,302.51,299.9925,0.1,0.25,0.83,TP_MAIN_MID,57.0,17.76,0.014,9,10,-0.23,60
G_1753653600,SHORT,2025-07-27 22:00:00,2025-07-27 23:15:00,302.51,302.51,0.1,0.0,0.0,RUNNER_BE,57.0,17.76,0.014,9,10,-0.23,75
G_1753659000,SHORT,2025-07-27 23:30:00,2025-07-28 01:30:00,304.07,302.3075,0.1,0.18,0.58,TP_MAIN_MID,66.41,21.11,0.0234,9,10,-0.93,120
G_1753659000,SHORT,2025-07-27 23:30:00,2025-07-28 02:00:00,304.07,304.07,0.1,0.0,0.0,RUNNER_BE,66.41,21.11,0.0234,9,10,-0.93,150
G_1753669800,SHORT,2025-07-28 02:30:00,2025-07-28 03:15:00,305.86,303.80699999999996,0.1,0.21,0.67,TP_MAIN_MID,70.46,21.34,0.0186,9,10,-0.19,45
G_1753669800,SHORT,2025-07-28 02:30:00,2025-07-28 05:00:00,305.86,305.86,0.1,0.0,0.0,RUNNER_BE,70.46,21.34,0.0186,9,10,-0.19,150
G_1753679700,SHORT,2025-07-28 05:15:00,2025-07-28 07:00:00,308.35,305.62399999999997,0.1,0.27,0.88,TP_MAIN_MID,73.15,24.74,0.0167,9,10,-0.21,105
G_1753679700,SHORT,2025-07-28 05:15:00,2025-08-09 19:00:00,308.35,308.35,0.1,0.0,0.0,RUNNER_BE,73.15,24.74,0.0167,9,10,-0.21,18105
G_1754766900,SHORT,2025-08-09 19:15:00,2025-08-09 21:30:00,307.78,306.834,0.1,0.09,0.31,TP_MAIN_MID,70.84,25.48,0.0227,9,10,-0.58,135
G_1754766900,SHORT,2025-08-09 19:15:00,2025-08-09 21:45:00,307.78,307.78,0.1,0.0,0.0,RUNNER_BE,70.84,25.48,0.0227,9,10,-0.58,150
G_1754777700,SHORT,2025-08-09 22:15:00,2025-08-09 22:30:00,310.79,307.693,0.1,0.31,1.0,TP_MAIN_MID,64.0,23.98,0.0168,9,10,-0.0,15
G_1754777700,SHORT,2025-08-09 22:15:00,2025-08-10 01:00:00,310.79,310.79,0.1,0.0,0.0,RUNNER_BE,64.0,23.98,0.0168,9,10,-0.21,165
G_1754792100,LONG,2025-08-10 02:15:00,2025-08-10 04:30:00,305.68,306.516,0.1,0.08,0.27,TP_MAIN_MID,48.66,21.83,0.0148,9,10,-0.62,135
G_1754792100,LONG,2025-08-10 02:15:00,2025-08-10 05:15:00,305.68,305.68,0.1,0.0,0.0,RUNNER_BE,48.66,21.83,0.0148,9,10,-0.62,180
G_1754806500,LONG,2025-08-10 06:15:00,2025-08-10 06:30:00,304.56,305.7405,0.1,0.12,0.39,TP_MAIN_MID,48.92,13.33,0.0139,9,10,-0.07,15
G_1754806500,LONG,2025-08-10 06:15:00,2025-08-10 07:30:00,304.56,304.56,0.1,0.0,0.0,RUNNER_BE,48.92,13.33,0.0139,9,10,-1.28,75
G_1754811900,LONG,2025-08-10 07:45:00,2025-08-10 09:15:00,300.22,304.527,0.1,0.43,1.43,TP_MAIN_MID,30.43,15.17,0.0222,9,10,-0.73,90
G_1754811900,LONG,2025-08-10 07:45:00,2025-08-10 13:45:00,300.22,300.22,0.1,0.0,0.0,RUNNER_BE,30.43,15.17,0.0222,9,10,-0.73,360
G_1754834400,LONG,2025-08-10 14:00:00,2025-08-10 14:15:00,302.77,303.165,0.1,0.04,0.13,TP_MAIN_MID,44.82,16.02,0.0166,9,10,-0.1,15
G_1754834400,LONG,2025-08-10 14:00:00,2025-08-10 21:00:00,302.77,302.77,0.1,0.0,0.0,RUNNER_BE,44.82,16.02,0.0166,9,10,-0.1,420
G_1754861400,LONG,2025-08-10 21:30:00,2025-08-10 21:45:00,303.69,304.903,0.1,0.12,0.4,TP_MAIN_MID,43.16,14.16,0.0104,9,10,0.0,15
G_1754861400,LONG,2025-08-10 21:30:00,2025-08-11 10:15:00,303.69,303.69,0.1,0.0,0.0,RUNNER_BE,43.16,14.16,0.0104,9,10,-0.06,765
G_1754908200,LONG,2025-08-11 10:30:00,2025-08-12 16:15:00,303.97,304.9005,0.1,0.09,0.31,TP_MAIN_MID,29.21,21.96,0.0151,9,10,-4.24,1785
G_1753155000,LONG,2025-07-22 03:30:00,2025-08-12 20:15:00,314.61,314.896,0.1,0.03,0.09,TP_MAIN_MID,36.85,23.98,0.0293,9,10,-22.13,31245
G_1753152300,LONG,2025-07-22 02:45:00,2025-08-13 00:00:00,318.16,318.288,0.1,0.01,0.04,TP_MAIN_MID,42.8,20.62,0.021,9,10,-22.99,31515
G_1753152300,LONG,2025-07-22 02:45:00,2025-08-13 01:00:00,318.16,318.16,0.1,0.0,0.0,RUNNER_BE,42.8,20.62,0.021,9,10,-22.99,31575
G_1755055800,SHORT,2025-08-13 03:30:00,2025-08-13 05:30:00,324.67,321.17150000000004,0.1,0.35,1.08,TP_MAIN_MID,53.02,24.84,0.0223,9,10,-0.93,120
G_1755055800,SHORT,2025-08-13 03:30:00,2025-08-13 09:45:00,324.67,324.67,0.1,0.0,0.0,RUNNER_BE,53.02,24.84,0.0223,9,10,-1.57,375
G_1753106400,SHORT,2025-07-21 14:00:00,2025-08-13 13:00:00,331.61,331.61,0.1,0.0,0.0,RUNNER_BE,50.74,14.47,0.0164,9,10,-0.94,33060
G_1755090900,SHORT,2025-08-13 13:15:00,2025-08-13 13:30:00,333.15,327.29049999999995,0.1,0.59,1.76,TP_MAIN_MID,74.13,38.24,0.0387,9,10,-0.22,15
G_1755090900,SHORT,2025-08-13 13:15:00,2025-08-13 23:15:00,333.15,333.15,0.1,0.0,0.0,RUNNER_BE,74.13,38.24,0.0387,9,10,-0.37,600
G_1755127800,SHORT,2025-08-13 23:30:00,2025-08-14 00:30:00,334.86,329.1915,0.1,0.57,1.69,TP_MAIN_MID,92.43,24.95,0.0297,9,10,0.0,60
G_1755127800,SHORT,2025-08-13 23:30:00,2025-08-14 03:15:00,334.86,334.86,0.1,0.0,0.0,RUNNER_BE,92.43,24.95,0.0297,9,10,-0.12,225
G_1738368000,LONG,2025-02-01 00:00:00,2025-08-14 03:30:00,331.76,332.0855,0.1,0.03,0.1,TP_MAIN_MID,43.54,16.45,0.0247,9,9,-65.62,279570
G_1755142200,SHORT,2025-08-14 03:30:00,2025-08-14 06:00:00,336.64,334.75699999999995,0.1,0.19,0.56,TP_MAIN_MID,65.24,23.32,0.0214,9,10,-1.14,150
