Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Mode,status,Peak_Price,Rem_Qty,SL,TP_Target
ECO_152030,GAMMA,SHORT,2025-09-15 20:30:00,299.46,2025-09-16 06:00:00,295.93,0.011787884859413521,SL_HIT,GAMMA_NORMAL,CLOSED,299.46,1.0,295.13835,288.97889999999995
ECO_160800,GAMMA,SHORT,2025-09-16 08:00:00,297.37,2025-09-16 14:45:00,292.14,0.017587517234421826,SL_HIT,GAMMA_NORMAL,CLOSED,297.37,1.0,291.89219999999995,286.96205
ECO_161215,GAMMA,LONG,2025-09-16 12:15:00,294.77,2025-09-16 23:30:00,298.68,0.01326457916341563,SL_HIT,GAMMA_NORMAL,CLOSED,294.77,1.0,299.34575,305.08694999999994
ECO_161715,GAMMA,SHORT,2025-09-16 17:15:00,298.54,2025-09-17 16:45:00,294.49,0.013566021303677936,SL_HIT,GAMMA_NORMAL,CLOSED,298.54,1.0,294.19365,288.0911
ECO_170400,GAMMA,LONG,2025-09-17 04:00:00,296.32,2025-09-17 23:30:00,305.66,0.03151997840172797,SL_HIT,GAMMA_NORMAL,CLOSED,296.32,1.0,306.12170000000003,306.6912
ECO_180615,GAMMA,LONG,2025-09-18 06:15:00,302.88,2025-09-18 10:15:00,306.32,0.011357633386159529,SL_HIT,GAMMA_NORMAL,CLOSED,302.88,1.0,306.8978,313.4808
ECO_180630,GAMMA,LONG,2025-09-18 06:30:00,303.64,2025-09-18 10:15:00,306.32,0.008826241601897006,SL_HIT,GAMMA_NORMAL,CLOSED,303.64,1.0,306.8978,314.26739999999995
ECO_181700,GAMMA,SHORT,2025-09-18 17:00:00,311.93,2025-09-19 04:15:00,305.54,0.02048536530631868,SL_HIT,GAMMA_NORMAL,CLOSED,311.93,1.0,304.84664999999995,301.01245
ECO_181845,GAMMA,SHORT,2025-09-18 18:45:00,311.67,2025-09-19 04:15:00,305.54,0.019668238842365307,SL_HIT,GAMMA_NORMAL,CLOSED,311.67,1.0,304.84664999999995,300.76155
ECO_190415,GAMMA,LONG,2025-09-19 04:15:00,305.54,2025-09-19 17:30:00,298.61,-0.022681154676965392,SL_HIT,GAMMA_NORMAL,CLOSED,305.54,1.0,299.42920000000004,316.2339
ECO_191130,GAMMA,LONG,2025-09-19 11:30:00,303.73,2025-09-19 18:15:00,297.44,-0.02070918249761308,SL_HIT,GAMMA_NORMAL,CLOSED,303.73,1.0,297.6554,314.36055
ECO_191730,GAMMA,SHORT,2025-09-19 17:30:00,298.61,2025-09-21 17:45:00,296.34,0.007601888751214087,SL_HIT,GAMMA_HEDGE,CLOSED,298.61,1.0,294.91724999999997,288.15865
ECO_212215,GAMMA,LONG,2025-09-21 22:15:00,294.21,2025-09-22 00:30:00,288.08,-0.02083545766629277,SL_HIT,GAMMA_NORMAL,CLOSED,294.21,1.0,288.32579999999996,304.50735
ECO_191815,GAMMA,SHORT,2025-09-19 18:15:00,297.44,2025-09-22 01:30:00,289.06,0.028173749327595466,SL_HIT,GAMMA_HEDGE,CLOSED,297.44,1.0,288.29429999999996,287.0296
ECO_220030,GAMMA,SHORT,2025-09-22 00:30:00,288.08,2025-09-22 03:15:00,284.52,0.012357678422660381,SL_HIT,GAMMA_HEDGE,CLOSED,288.08,1.0,284.2743,277.99719999999996
ECO_220200,GAMMA,SHORT,2025-09-22 02:00:00,286.4,2025-09-22 06:30:00,268.76,0.061592178770949677,SL_HIT,GAMMA_HEDGE,CLOSED,286.4,1.0,266.6868,276.376
ECO_220315,GAMMA,SHORT,2025-09-22 03:15:00,284.52,2025-09-22 06:30:00,268.76,0.055391536623084464,SL_HIT,GAMMA_HEDGE,CLOSED,284.52,1.0,266.6868,274.56179999999995
ECO_220630,GAMMA,LONG,2025-09-22 06:30:00,268.76,2025-09-22 09:45:00,263.09,-0.021096889418068226,SL_HIT,GAMMA_NORMAL,CLOSED,268.76,1.0,263.3964,278.16659999999996
ECO_221930,GAMMA,LONG,2025-09-22 19:30:00,264.37,2025-09-23 00:30:00,267.67,0.01248250557930178,SL_HIT,GAMMA_NORMAL,CLOSED,264.37,1.0,269.27684999999997,273.62295
ECO_230245,GAMMA,LONG,2025-09-23 02:45:00,263.75,2025-09-23 04:15:00,266.98,0.0122464454976304,SL_HIT,GAMMA_NORMAL,CLOSED,263.75,1.0,267.08785,272.98125
ECO_220645,GAMMA,LONG,2025-09-22 06:45:00,268.32,2025-09-23 09:15:00,271.38,0.011404293381037576,SL_HIT,GAMMA_NORMAL,CLOSED,268.32,1.0,271.39619999999996,277.71119999999996
ECO_230600,GAMMA,SHORT,2025-09-23 06:00:00,269.78,2025-09-23 12:45:00,275.4,-0.02083178886500113,SL_HIT,GAMMA_NORMAL,CLOSED,269.78,1.0,275.1756,260.3377
ECO_240345,GAMMA,LONG,2025-09-24 03:45:00,271.77,2025-09-24 07:15:00,274.46,0.009898075578614262,SL_HIT,GAMMA_NORMAL,CLOSED,271.77,1.0,275.46575,281.28194999999994
ECO_240400,GAMMA,LONG,2025-09-24 04:00:00,270.03,2025-09-24 07:15:00,274.46,0.016405584564678027,SL_HIT,GAMMA_NORMAL,CLOSED,270.03,1.0,275.46575,279.4810499999999
ECO_241315,GAMMA,SHORT,2025-09-24 13:15:00,280.1,2025-09-25 02:45:00,275.38,0.016851124598357827,SL_HIT,GAMMA_NORMAL,CLOSED,280.1,1.0,274.85745,270.29650000000004
ECO_242145,GAMMA,LONG,2025-09-24 21:45:00,276.63,2025-09-25 03:15:00,270.82,-0.02100278350142791,SL_HIT,GAMMA_NORMAL,CLOSED,276.63,1.0,271.0974,286.31205
ECO_250300,GAMMA,LONG,2025-09-25 03:00:00,273.7,2025-09-25 04:45:00,266.78,-0.02528315674095731,SL_HIT,GAMMA_NORMAL,CLOSED,273.7,1.0,268.226,283.2795
ECO_250315,GAMMA,LONG,2025-09-25 03:15:00,270.82,2025-09-25 12:00:00,265.18,-0.020825640646924107,SL_HIT,GAMMA_NORMAL,CLOSED,270.82,1.0,265.4063,280.2987
ECO_250445,GAMMA,LONG,2025-09-25 04:45:00,266.78,2025-09-25 12:15:00,261.18,-0.02099107879151348,SL_HIT,GAMMA_NORMAL,CLOSED,266.78,1.0,261.4444,276.11729999999994
ECO_251745,GAMMA,SHORT,2025-09-25 17:45:00,257.46,2025-09-25 18:15:00,261.74,-0.016623941583158663,SL_HIT,GAMMA_HEDGE,CLOSED,257.46,1.0,261.32189999999997,248.44889999999998
ECO_251730,GAMMA,SHORT,2025-09-25 17:30:00,259.5,2025-09-25 18:45:00,264.73,-0.020154142581888315,SL_HIT,GAMMA_HEDGE,CLOSED,259.5,1.0,263.3925,250.4175
ECO_260300,GAMMA,SHORT,2025-09-26 03:00:00,266.73,2025-09-26 05:15:00,263.96,0.010385033554530944,SL_HIT,GAMMA_NORMAL,CLOSED,266.73,1.0,263.52104999999995,257.39445
ECO_261115,GAMMA,LONG,2025-09-26 11:15:00,257.2,2025-09-26 13:15:00,260.48,0.012752721617418467,SL_HIT,GAMMA_NORMAL,CLOSED,257.2,1.0,261.13775,266.20199999999994
ECO_261530,GAMMA,SHORT,2025-09-26 15:30:00,265.39,2025-09-26 17:15:00,271.55,-0.023211123252571783,SL_HIT,GAMMA_NORMAL,CLOSED,265.39,1.0,270.6978,256.10134999999997
ECO_260600,GAMMA,LONG,2025-09-26 06:00:00,261.42,2025-09-26 17:30:00,270.17,0.033471042766429496,SL_HIT,GAMMA_NORMAL,CLOSED,261.42,1.0,270.19225,270.5697
ECO_261800,GAMMA,SHORT,2025-09-26 18:00:00,271.89,2025-09-27 09:45:00,268.6,0.012100481812497567,SL_HIT,GAMMA_NORMAL,CLOSED,271.89,1.0,268.16414999999995,262.37385
ECO_261815,GAMMA,SHORT,2025-09-26 18:15:00,272.36,2025-09-27 09:45:00,268.6,0.013805257747099392,SL_HIT,GAMMA_NORMAL,CLOSED,272.36,1.0,268.16414999999995,262.8274
ECO_272215,GAMMA,SHORT,2025-09-27 22:15:00,268.87,2025-09-28 03:00:00,266.19,0.009967642355041495,SL_HIT,GAMMA_NORMAL,CLOSED,268.87,1.0,266.08379999999994,259.45955
ECO_272200,GAMMA,SHORT,2025-09-27 22:00:00,268.36,2025-09-28 13:00:00,262.85,0.020532121031450256,SL_HIT,GAMMA_NORMAL,CLOSED,268.36,1.0,262.62659999999994,258.9674
ECO_280515,GAMMA,SHORT,2025-09-28 05:15:00,267.31,2025-09-28 13:00:00,262.85,0.01668474804534054,SL_HIT,GAMMA_NORMAL,CLOSED,267.31,1.0,262.62659999999994,257.95414999999997
ECO_281445,GAMMA,SHORT,2025-09-28 14:45:00,266.01,2025-09-28 22:00:00,274.05,-0.030224427653095826,SL_HIT,GAMMA_NORMAL,CLOSED,266.01,1.0,271.3302,256.69964999999996
ECO_281500,GAMMA,SHORT,2025-09-28 15:00:00,265.76,2025-09-28 22:00:00,274.05,-0.031193558097531684,SL_HIT,GAMMA_NORMAL,CLOSED,265.76,1.0,271.0752,256.4584
ECO_282215,GAMMA,SHORT,2025-09-28 22:15:00,275.38,2025-09-29 08:15:00,272.77,0.00947781247730414,SL_HIT,GAMMA_NORMAL,CLOSED,275.38,1.0,272.53589999999997,265.7417
ECO_282200,GAMMA,SHORT,2025-09-28 22:00:00,274.05,2025-09-29 13:30:00,272.7,0.004926108374384319,SL_HIT,GAMMA_NORMAL,CLOSED,274.05,1.0,270.9681,264.45825
ECO_291315,GAMMA,LONG,2025-09-29 13:15:00,269.62,2025-09-29 15:30:00,276.08,0.023959646910466505,SL_HIT,GAMMA_NORMAL,CLOSED,269.62,1.0,276.3513,279.0567
ECO_291430,GAMMA,SHORT,2025-09-29 14:30:00,276.67,2025-09-30 10:30:00,270.9,0.020855170419633636,SL_HIT,GAMMA_NORMAL,CLOSED,276.67,1.0,270.77715,266.98655
ECO_291600,GAMMA,SHORT,2025-09-29 16:00:00,275.44,2025-09-30 10:30:00,270.9,0.01648271855939595,SL_HIT,GAMMA_NORMAL,CLOSED,275.44,1.0,270.77715,265.7996
ECO_301515,GAMMA,LONG,2025-09-30 15:15:00,267.43,2025-09-30 21:45:00,276.83,0.03514938488576441,SL_HIT,GAMMA_NORMAL,CLOSED,267.43,1.0,277.0876,276.79005
ECO_301600,GAMMA,LONG,2025-09-30 16:00:00,267.67,2025-09-30 21:45:00,276.83,0.03422124257481215,SL_HIT,GAMMA_NORMAL,CLOSED,267.67,1.0,277.0876,277.03845
ECO_302145,GAMMA,SHORT,2025-09-30 21:45:00,276.83,2025-10-01 01:30:00,273.76,0.011089838529061133,SL_HIT,GAMMA_NORMAL,CLOSED,276.83,1.0,273.27959999999996,267.14095
ECO_302200,GAMMA,SHORT,2025-09-30 22:00:00,277.22,2025-10-01 01:30:00,273.76,0.012481061972440791,SL_HIT,GAMMA_NORMAL,CLOSED,277.22,1.0,273.27959999999996,267.51730000000003
ECO_010130,GAMMA,LONG,2025-10-01 01:30:00,273.76,2025-10-01 10:00:00,283.51,0.03561513734658095,SL_HIT,GAMMA_NORMAL,CLOSED,273.76,1.0,284.5103,283.34159999999997
ECO_012130,GAMMA,LONG,2025-10-01 21:30:00,283.39,2025-10-02 04:15:00,286.56,0.011185998094498804,SL_HIT,GAMMA_NORMAL,CLOSED,283.39,1.0,287.1371,293.30864999999994
ECO_012145,GAMMA,LONG,2025-10-01 21:45:00,283.37,2025-10-02 04:15:00,286.56,0.01125736669372198,SL_HIT,GAMMA_NORMAL,CLOSED,283.37,1.0,287.1371,293.28794999999997
ECO_020945,GAMMA,LONG,2025-10-02 09:45:00,285.13,2025-10-02 19:30:00,292.26,0.025006137551292378,SL_HIT,GAMMA_NORMAL,CLOSED,285.13,1.0,292.6295,295.10954999999996
ECO_021000,GAMMA,LONG,2025-10-02 10:00:00,284.61,2025-10-02 19:30:00,292.26,0.02687888689786015,SL_HIT,GAMMA_NORMAL,CLOSED,284.61,1.0,292.6295,294.57135
ECO_021930,GAMMA,SHORT,2025-10-02 19:30:00,292.26,2025-10-02 23:45:00,288.98,0.011222883733661714,SL_HIT,GAMMA_NORMAL,CLOSED,292.26,1.0,288.8973,282.0309
ECO_021945,GAMMA,SHORT,2025-10-02 19:45:00,291.88,2025-10-02 23:45:00,288.98,0.009935589968480119,SL_HIT,GAMMA_NORMAL,CLOSED,291.88,1.0,288.8973,281.6642
ECO_030615,GAMMA,LONG,2025-10-03 06:15:00,287.59,2025-10-03 16:45:00,293.36,0.020063284537014635,SL_HIT,GAMMA_NORMAL,CLOSED,287.59,1.0,296.31100000000004,297.6556499999999
ECO_030630,GAMMA,LONG,2025-10-03 06:30:00,287.46,2025-10-03 16:45:00,293.36,0.020524594726222898,SL_HIT,GAMMA_NORMAL,CLOSED,287.46,1.0,296.31100000000004,297.52109999999993
ECO_032000,GAMMA,LONG,2025-10-03 20:00:00,290.05,2025-10-04 08:45:00,284.2,-0.020168936390277618,SL_HIT,GAMMA_NORMAL,CLOSED,290.05,1.0,284.249,300.20175
ECO_040145,GAMMA,LONG,2025-10-04 01:45:00,288.31,2025-10-04 11:45:00,282.47,-0.020255974471922497,SL_HIT,GAMMA_NORMAL,CLOSED,288.31,1.0,282.5438,298.40085
ECO_041915,GAMMA,SHORT,2025-10-04 19:15:00,283.13,2025-10-05 03:30:00,289.12,-0.021156359269593507,SL_HIT,GAMMA_NORMAL,CLOSED,283.13,1.0,288.7926,273.22044999999997
ECO_040845,GAMMA,LONG,2025-10-04 08:45:00,284.2,2025-10-05 03:45:00,287.65,0.012139338494018258,SL_HIT,GAMMA_NORMAL,CLOSED,284.2,1.0,287.6744,294.147
ECO_050400,GAMMA,SHORT,2025-10-05 04:00:00,287.91,2025-10-05 08:00:00,294.01,-0.021187176548226758,SL_HIT,GAMMA_NORMAL,CLOSED,287.91,1.0,293.6682,277.83315
ECO_050330,GAMMA,SHORT,2025-10-05 03:30:00,289.12,2025-10-05 08:15:00,294.97,-0.020233812949640367,SL_HIT,GAMMA_NORMAL,CLOSED,289.12,1.0,294.9024,279.00079999999997
ECO_050800,GAMMA,SHORT,2025-10-05 08:00:00,294.01,2025-10-05 14:00:00,288.81,0.017686473249209172,SL_HIT,GAMMA_NORMAL,CLOSED,294.01,1.0,288.78675,283.71965
ECO_050815,GAMMA,SHORT,2025-10-05 08:15:00,294.97,2025-10-05 14:00:00,288.81,0.020883479675899326,SL_HIT,GAMMA_NORMAL,CLOSED,294.97,1.0,288.78675,284.64605
ECO_051600,GAMMA,SHORT,2025-10-05 16:00:00,290.76,2025-10-05 23:15:00,285.96,0.01650846058605039,SL_HIT,GAMMA_NORMAL,CLOSED,290.76,1.0,285.82199999999995,280.5834
ECO_051915,GAMMA,LONG,2025-10-05 19:15:00,286.0,2025-10-06 07:30:00,288.24,0.007832167832167863,SL_HIT,GAMMA_NORMAL,CLOSED,286.0,1.0,289.9032,296.01
ECO_060330,GAMMA,SHORT,2025-10-06 03:30:00,287.76,2025-10-06 12:30:00,293.83,-0.021093967194884603,SL_HIT,GAMMA_NORMAL,CLOSED,287.76,1.0,293.5152,277.6884
ECO_061330,GAMMA,SHORT,2025-10-06 13:30:00,294.3,2025-10-06 17:00:00,301.01,-0.022799864084267683,SL_HIT,GAMMA_NORMAL,CLOSED,294.3,1.0,300.18600000000004,283.9995
ECO_061700,GAMMA,SHORT,2025-10-06 17:00:00,301.01,2025-10-07 04:30:00,295.84,0.017175509119298417,SL_HIT,GAMMA_NORMAL,CLOSED,301.01,1.0,295.48004999999995,290.47465
ECO_061345,GAMMA,SHORT,2025-10-06 13:45:00,296.19,2025-10-07 08:30:00,290.49,0.019244403929909816,SL_HIT,GAMMA_NORMAL,CLOSED,296.19,1.0,290.46509999999995,285.82335
ECO_070800,GAMMA,LONG,2025-10-07 08:00:00,290.36,2025-10-07 14:15:00,284.26,-0.021008403361344616,SL_HIT,GAMMA_NORMAL,CLOSED,290.36,1.0,284.5528,300.5226
ECO_070830,GAMMA,LONG,2025-10-07 08:30:00,290.49,2025-10-07 14:15:00,284.26,-0.02144652139488457,SL_HIT,GAMMA_NORMAL,CLOSED,290.49,1.0,284.6802,300.65715
ECO_071445,GAMMA,LONG,2025-10-07 14:45:00,281.88,2025-10-07 23:45:00,276.13,-0.02039875124166312,SL_HIT,GAMMA_NORMAL,CLOSED,281.88,1.0,276.26174999999995,291.7458
ECO_071500,GAMMA,SHORT,2025-10-07 15:00:00,279.73,2025-10-08 00:15:00,277.0,0.009759410860472663,SL_HIT,GAMMA_HEDGE,CLOSED,279.73,1.0,276.74685,269.93945
ECO_081030,GAMMA,SHORT,2025-10-08 10:30:00,280.83,2025-10-08 21:30:00,286.46,-0.0200477156998896,SL_HIT,GAMMA_NORMAL,CLOSED,280.83,1.0,286.4466,271.00095
ECO_081045,GAMMA,SHORT,2025-10-08 10:45:00,280.94,2025-10-08 22:00:00,286.56,-0.020004271374670764,SL_HIT,GAMMA_NORMAL,CLOSED,280.94,1.0,286.5588,271.1071
ECO_082230,GAMMA,SHORT,2025-10-08 22:30:00,286.04,2025-10-09 03:00:00,281.36,0.016361348063207964,SL_HIT,GAMMA_NORMAL,CLOSED,286.04,1.0,280.76685,276.0286
ECO_090130,GAMMA,LONG,2025-10-09 01:30:00,283.11,2025-10-09 08:15:00,275.38,-0.02730387481897502,SL_HIT,GAMMA_NORMAL,CLOSED,283.11,1.0,277.44780000000003,293.01885
ECO_090745,GAMMA,LONG,2025-10-09 07:45:00,279.63,2025-10-09 08:45:00,273.35,-0.022458248399670897,SL_HIT,GAMMA_NORMAL,CLOSED,279.63,1.0,274.0374,289.41704999999996
ECO_090815,GAMMA,SHORT,2025-10-09 08:15:00,275.38,2025-10-09 14:45:00,273.0,0.008642602948652755,SL_HIT,GAMMA_HEDGE,CLOSED,275.38,1.0,272.0133,265.7417
ECO_090845,GAMMA,SHORT,2025-10-09 08:45:00,273.35,2025-10-09 17:30:00,271.14,0.0080848728736054,SL_HIT,GAMMA_HEDGE,CLOSED,273.35,1.0,270.09374999999994,263.78275
ECO_100330,GAMMA,SHORT,2025-10-10 03:30:00,278.82,2025-10-10 08:15:00,275.56,0.011692131124022634,SL_HIT,GAMMA_NORMAL,CLOSED,278.82,1.0,275.15895,269.06129999999996
ECO_092230,GAMMA,SHORT,2025-10-09 22:30:00,275.21,2025-10-10 16:30:00,266.0,0.03346535372987893,SL_HIT,GAMMA_NORMAL,CLOSED,275.21,1.0,265.75215,265.57764999999995
ECO_101315,GAMMA,SHORT,2025-10-10 13:15:00,278.98,2025-10-10 16:30:00,266.0,0.04652663273352935,SL_HIT,GAMMA_NORMAL,CLOSED,278.98,1.0,265.75215,269.2157
ECO_101630,GAMMA,SHORT,2025-10-10 16:30:00,266.0,2025-10-10 19:30:00,258.62,0.027744360902255624,SL_HIT,GAMMA_HEDGE,CLOSED,266.0,1.0,256.94834999999995,256.69
ECO_101645,GAMMA,SHORT,2025-10-10 16:45:00,264.96,2025-10-10 19:30:00,258.62,0.023928140096618266,SL_HIT,GAMMA_HEDGE,CLOSED,264.96,1.0,256.94834999999995,255.68639999999996
ECO_102045,GAMMA,SHORT,2025-10-10 20:45:00,245.63,2025-10-10 21:30:00,207.87,0.1537271505923543,SL_HIT,GAMMA_HEDGE,CLOSED,245.63,1.0,168.7395,237.03295
