TIMESTAMP,MODULO,TIPO_ERROR,MENSAJE,TRACEBACK
2025-12-24 14:25:47,LOOP_SLOW,ADVERTENCIA,Error #2: type object 'Config' has no attribute 'ENABLE_ECO_SWING_V3',
2025-12-24 14:26:02,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:26:01 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '5', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 3918ab0fa31278106c218be295fe5078.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': '5l2sXkqeqiLw7D7lbd2xaxU8in0XgufKP5QCBleujOy4E_qDoKczFw=='})",
2025-12-24 14:26:02,LOOP_SLOW,ADVERTENCIA,Error #3: type object 'Config' has no attribute 'ENABLE_ECO_SWING_V3',
2025-12-24 14:26:18,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:26:17 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '67', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 3918ab0fa31278106c218be295fe5078.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': 'hnGTVcDeVy-NMo283QE9nB0hZmrso0SAUr8330Tu8F8ffTrc24zlLA=='})",
2025-12-24 14:26:18,LOOP_SLOW,ADVERTENCIA,Error #4: type object 'Config' has no attribute 'ENABLE_ECO_SWING_V3',
2025-12-24 14:26:35,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:26:34 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '38', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 3918ab0fa31278106c218be295fe5078.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': '_Z2Hb7uewf2NlmePaToBhyVtTO9Acgq58_O-wAWf-HUVdmsl8Fz8hw=='})",
2025-12-24 14:26:35,LOOP_SLOW,ADVERTENCIA,Error #5: type object 'Config' has no attribute 'ENABLE_ECO_SWING_V3',
2025-12-24 14:26:53,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:26:52 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '112', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 3918ab0fa31278106c218be295fe5078.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': '99RtTVBicAltOrOQa1Uz__qPApQIMRbecvwsSvwZFDqfl-bWr53hCw=='})",
2025-12-24 14:26:53,LOOP_SLOW,ADVERTENCIA,Error #6: type object 'Config' has no attribute 'ENABLE_ECO_SWING_V3',
2025-12-24 14:27:30,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:27:29 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '131', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 3918ab0fa31278106c218be295fe5078.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': 'sKf_LyI87MSA_f6d54cXrrsAptKMfCFLrEtAWzr4s_Sk7yQuXfbiBQ=='})",
2025-12-24 14:27:30,LOOP_SLOW,ADVERTENCIA,Error #7: type object 'Config' has no attribute 'ENABLE_ECO_SWING_V3',
2025-12-24 14:28:04,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:28:03 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '6', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 3918ab0fa31278106c218be295fe5078.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': 'JxbcQQseZ9i5h50e4COqslKH4qQfSPtZehucUnqiROQuTOcSIMl6ng=='})",
2025-12-24 14:28:05,LOOP_SLOW,ADVERTENCIA,Error #8: type object 'Config' has no attribute 'ENABLE_ECO_SWING_V3',
2025-12-24 14:28:31,API_MANAGER,ADVERTENCIA,"Error leyendo posiciones: (401, -2015, 'Invalid API-key, IP, or permissions for action', {'Content-Type': 'application/json', 'Content-Length': '69', 'Connection': 'keep-alive', 'Date': 'Wed, 24 Dec 2025 18:28:30 GMT', 'Access-Control-Allow-Methods': 'GET, POST, PUT, DELETE, OPTIONS', 'Server': 'Bengine', 'x-mbx-used-weight-1m': '17', 'x-response-time': '2ms', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Error from cloudfront', 'Via': '1.1 3918ab0fa31278106c218be295fe5078.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA50-P7', 'X-Amz-Cf-Id': 'jWxwidaRLOGGi2QcvLFJA05Cz-EL5MSWRkxTdaGdCCmVTVhnjmRkMw=='})",
2025-12-24 14:28:32,LOOP_SLOW,ADVERTENCIA,Error #9: type object 'Config' has no attribute 'ENABLE_ECO_SWING_V3',
2025-12-24 14:33:20,LOOP_SLOW,ADVERTENCIA,Error #1: type object 'Config' has no attribute 'ENABLE_ECO_SWING_V3',
2025-12-24 14:33:36,LOOP_SLOW,ADVERTENCIA,Error #2: type object 'Config' has no attribute 'ENABLE_ECO_SWING_V3',
2025-12-24 14:33:52,LOOP_SLOW,ADVERTENCIA,Error #3: type object 'Config' has no attribute 'ENABLE_ECO_SWING_V3',
2025-12-24 14:34:32,LOOP_SLOW,ADVERTENCIA,Error #4: type object 'Config' has no attribute 'ENABLE_ECO_SWING_V3',
2025-12-24 14:35:09,LOOP_SLOW,ADVERTENCIA,Error #5: type object 'Config' has no attribute 'ENABLE_ECO_SWING_V3',
2025-12-24 14:42:45,LOOP_SLOW,ADVERTENCIA,Error #1: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
2025-12-24 14:43:00,LOOP_SLOW,ADVERTENCIA,Error #2: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
2025-12-24 14:43:26,LOOP_SLOW,ADVERTENCIA,Error #3: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
2025-12-24 14:43:59,LOOP_SLOW,ADVERTENCIA,Error #4: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
2025-12-24 14:44:26,LOOP_SLOW,ADVERTENCIA,Error #5: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
2025-12-24 14:44:59,LOOP_SLOW,ADVERTENCIA,Error #6: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
2025-12-24 14:45:38,LOOP_SLOW,ADVERTENCIA,Error #7: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
2025-12-24 14:46:12,LOOP_SLOW,ADVERTENCIA,Error #8: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
2025-12-24 14:46:45,LOOP_SLOW,ADVERTENCIA,Error #9: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
2025-12-24 14:47:18,LOOP_SLOW,ADVERTENCIA,Error #10: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
2025-12-24 14:47:51,LOOP_SLOW,ADVERTENCIA,Error #11: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
2025-12-24 14:48:24,LOOP_SLOW,ADVERTENCIA,Error #12: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
2025-12-24 14:48:57,LOOP_SLOW,ADVERTENCIA,Error #13: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
2025-12-24 14:49:30,LOOP_SLOW,ADVERTENCIA,Error #14: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
2025-12-24 14:50:04,LOOP_SLOW,ADVERTENCIA,Error #15: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
2025-12-24 14:50:36,LOOP_SLOW,ADVERTENCIA,Error #16: type object 'Config' has no attribute 'ENABLE_ECO_GAMMA_V7',
