Fecha,Estrategia,Side,RSI,SAI_Score,SAI_Level,Accion
1970-01-01 00:29:20.165400,SCALPING_GAMMA,SHORT,68.50393700787394,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.174400,SCALPING_GAMMA,SHORT,85.34554537885086,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:20.188500,SCALPING_GAMMA,LONG,19.191919191919094,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.215500,SCALPING_GAMMA,LONG,27.29636048526864,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.217300,SCALPING_GAMMA,LONG,35.786212238574805,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.233800,SCALPING_GAMMA,LONG,26.34643377001477,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.260800,SCALPING_GAMMA,LONG,21.48876404494382,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.272800,SCALPING_GAMMA,SHORT,77.89634146341447,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:20.283300,SCALPING_GAMMA,SHORT,77.27879057358828,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:20.284800,SCALPING_GAMMA,SHORT,71.61366313309786,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:20.289300,SCALPING_GAMMA,SHORT,68.47826086956533,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.297700,SCALPING_GAMMA,SHORT,79.89130434782629,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.329800,SCALPING_GAMMA,LONG,42.51290877796905,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.355300,SCALPING_GAMMA,LONG,30.242510699001382,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.372400,SCALPING_GAMMA,SHORT,71.85473411154354,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:20.378700,SCALPING_GAMMA,SHORT,68.57727737973387,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.386200,SCALPING_GAMMA,SHORT,72.15189873417728,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:20.424600,SCALPING_GAMMA,LONG,35.661764705882405,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.442600,SCALPING_GAMMA,SHORT,77.84431137724559,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:20.459700,SCALPING_GAMMA,SHORT,83.20610687022909,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.475600,SCALPING_GAMMA,SHORT,69.90521327014213,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.489700,SCALPING_GAMMA,LONG,31.634819532908622,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.501400,SCALPING_GAMMA,LONG,39.99999999999988,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.521800,SCALPING_GAMMA,LONG,13.669064748200697,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.527500,SCALPING_GAMMA,LONG,24.549549549549155,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.532600,SCALPING_GAMMA,LONG,20.373250388802504,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.544000,SCALPING_GAMMA,LONG,27.02702702702699,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.550000,SCALPING_GAMMA,LONG,26.96245733788376,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.587500,SCALPING_GAMMA,LONG,24.723247232472303,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.624700,SCALPING_GAMMA,LONG,28.90442890442884,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.640000,SCALPING_GAMMA,LONG,34.4070278184479,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.649300,SCALPING_GAMMA,LONG,27.91005291005314,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.656200,SCALPING_GAMMA,LONG,18.14285714285728,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.674800,SCALPING_GAMMA,LONG,28.438228438228748,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.689800,SCALPING_GAMMA,LONG,13.636363636363768,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.722500,SCALPING_GAMMA,LONG,36.575342465753344,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.734500,SCALPING_GAMMA,SHORT,91.05058365758788,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:20.737800,SCALPING_GAMMA,SHORT,74.31693989071036,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:20.763300,SCALPING_GAMMA,LONG,10.619469026547703,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.801100,SCALPING_GAMMA,SHORT,61.84486373165618,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.811900,SCALPING_GAMMA,SHORT,70.87576374745419,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:20.816700,SCALPING_GAMMA,SHORT,71.42857142857153,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:20.846100,SCALPING_GAMMA,SHORT,87.02127659574444,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:20.871300,SCALPING_GAMMA,SHORT,58.74999999999992,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:20.884800,SCALPING_GAMMA,SHORT,91.77820267686414,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:20.934000,SCALPING_GAMMA,SHORT,90.82125603864743,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:20.943900,SCALPING_GAMMA,SHORT,70.17291066282417,60,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:20.978700,SCALPING_GAMMA,LONG,27.46062992125977,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.014400,SCALPING_GAMMA,LONG,15.90296495956828,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.020400,SCALPING_GAMMA,LONG,22.906403940887245,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.023700,SCALPING_GAMMA,LONG,28.729281767956024,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.067800,SCALPING_GAMMA,LONG,24.00793650793642,45,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.078300,SCALPING_GAMMA,LONG,21.928460342146465,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.082200,SCALPING_GAMMA,LONG,17.13747645951028,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.088800,SCALPING_GAMMA,LONG,24.4402985074624,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.093900,SCALPING_GAMMA,LONG,28.99543378995415,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.165600,SCALPING_GAMMA,LONG,27.49077490774917,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.168000,SCALPING_GAMMA,LONG,15.222222222222058,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.221400,SCALPING_GAMMA,LONG,24.403183023872472,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.247500,SCALPING_GAMMA,LONG,29.86111111111093,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.292500,SCALPING_GAMMA,LONG,32.38341968911956,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.309600,SCALPING_GAMMA,SHORT,81.36645962732936,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.333300,SCALPING_GAMMA,SHORT,82.00692041522528,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.465300,SCALPING_GAMMA,SHORT,89.1625615763535,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.471300,SCALPING_GAMMA,SHORT,71.16935483870982,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.480600,SCALPING_GAMMA,SHORT,91.14583333333348,80,CRITICAL,BLOQUEADA_SAI_CRITICO
1970-01-01 00:29:21.481500,SCALPING_GAMMA,SHORT,77.64705882352939,80,CRITICAL,BLOQUEADA_SAI_CRITICO
1970-01-01 00:29:21.482400,SCALPING_GAMMA,SHORT,64.04320987654313,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.486600,SCALPING_GAMMA,SHORT,75.53699284009556,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.516600,SCALPING_GAMMA,SHORT,76.08142493638678,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.532200,SCALPING_GAMMA,SHORT,83.5483870967743,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.543300,SCALPING_GAMMA,SHORT,73.21937321937321,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.585900,SCALPING_GAMMA,SHORT,66.66666666666666,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.635400,SCALPING_GAMMA,SHORT,82.78688524590183,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.658200,SCALPING_GAMMA,SHORT,74.87001733102252,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.680100,SCALPING_GAMMA,LONG,28.730822873082545,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.683100,SCALPING_GAMMA,LONG,13.69509043927654,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.686100,SCALPING_GAMMA,LONG,28.81152460984396,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.740400,SCALPING_GAMMA,SHORT,88.17567567567652,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.761700,SCALPING_GAMMA,SHORT,75.74257425742577,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.771600,SCALPING_GAMMA,SHORT,73.78410438908661,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.792300,SCALPING_GAMMA,SHORT,70.80924855491338,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.798900,SCALPING_GAMMA,LONG,34.767025089605724,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.816600,SCALPING_GAMMA,LONG,15.116279069767984,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.827700,SCALPING_GAMMA,LONG,11.44859813084082,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.831000,SCALPING_GAMMA,LONG,26.524822695035297,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.846300,SCALPING_GAMMA,LONG,38.176197836166814,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.853200,SCALPING_GAMMA,LONG,19.148936170213148,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.918000,SCALPING_GAMMA,LONG,22.669491525423595,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.928800,SCALPING_GAMMA,LONG,24.66539196940744,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.931500,SCALPING_GAMMA,LONG,24.20212765957443,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:21.941100,SCALPING_GAMMA,SHORT,82.81919451585256,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:21.942900,SCALPING_GAMMA,SHORT,79.1698991466253,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.060200,SCALPING_GAMMA,SHORT,77.14285714285741,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.101600,SCALPING_GAMMA,SHORT,78.68318122555405,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.128900,SCALPING_GAMMA,SHORT,88.40782122905014,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.152900,SCALPING_GAMMA,LONG,15.83793738489885,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.172100,SCALPING_GAMMA,SHORT,72.9813664596273,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.184400,SCALPING_GAMMA,LONG,25.36427415002703,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.197300,SCALPING_GAMMA,LONG,17.330210772833894,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.220700,SCALPING_GAMMA,SHORT,56.27450980392179,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.233000,SCALPING_GAMMA,LONG,20.936639118456625,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.234800,SCALPING_GAMMA,LONG,19.661921708184902,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.236300,SCALPING_GAMMA,LONG,24.8159057437407,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.241700,SCALPING_GAMMA,LONG,28.63849765258233,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.270200,SCALPING_GAMMA,SHORT,72.56748273697424,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.276800,SCALPING_GAMMA,LONG,27.266839378238277,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.281600,SCALPING_GAMMA,LONG,33.1048663468129,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.288200,SCALPING_GAMMA,LONG,17.062314540059404,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.297800,SCALPING_GAMMA,SHORT,67.19636776390459,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.312200,SCALPING_GAMMA,SHORT,81.8845872899926,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.325700,SCALPING_GAMMA,LONG,14.788732394365653,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.344600,SCALPING_GAMMA,SHORT,68.11145510835959,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.363800,SCALPING_GAMMA,SHORT,75.26132404181186,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.399800,SCALPING_GAMMA,SHORT,82.54237288135593,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.434300,SCALPING_GAMMA,LONG,31.447963800904983,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.441800,SCALPING_GAMMA,LONG,18.027210884354105,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.485600,SCALPING_GAMMA,SHORT,61.92307692307677,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.495500,SCALPING_GAMMA,SHORT,74.68354430379758,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.530900,SCALPING_GAMMA,SHORT,66.78733031674206,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.536900,SCALPING_GAMMA,SHORT,72.33606557377037,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.539900,SCALPING_GAMMA,SHORT,79.03469079939663,80,CRITICAL,BLOQUEADA_SAI_CRITICO
1970-01-01 00:29:22.540500,SCALPING_GAMMA,SHORT,75.44169611307404,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.551600,SCALPING_GAMMA,SHORT,73.35329341317346,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.582800,SCALPING_GAMMA,LONG,26.15384615384619,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.612200,SCALPING_GAMMA,LONG,33.920704845815,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.617900,SCALPING_GAMMA,LONG,25.53191489361666,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.638600,SCALPING_GAMMA,SHORT,65.39923954372597,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.688100,SCALPING_GAMMA,SHORT,76.47058823529389,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.699200,SCALPING_GAMMA,SHORT,71.44535840187989,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.715400,SCALPING_GAMMA,SHORT,74.10526315789451,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.737900,SCALPING_GAMMA,SHORT,78.6121673003801,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.769100,SCALPING_GAMMA,SHORT,70.70707070707087,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.806000,SCALPING_GAMMA,SHORT,63.82428940568488,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.817700,SCALPING_GAMMA,SHORT,70.76313181367684,60,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:22.840200,SCALPING_GAMMA,LONG,16.359918200409368,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.847700,SCALPING_GAMMA,LONG,31.991525423728817,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.885800,SCALPING_GAMMA,LONG,32.8703703703699,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.894200,SCALPING_GAMMA,LONG,28.992628992628923,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.904400,SCALPING_GAMMA,LONG,29.41176470588236,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.932900,SCALPING_GAMMA,LONG,37.19211822660101,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.959300,SCALPING_GAMMA,LONG,20.68376068376078,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.963200,SCALPING_GAMMA,LONG,13.15789473684191,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:22.976400,SCALPING_GAMMA,LONG,36.13193403298353,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.013900,SCALPING_GAMMA,SHORT,72.46558197747176,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:23.051400,SCALPING_GAMMA,LONG,38.57526881720446,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.054700,SCALPING_GAMMA,LONG,24.320457796852764,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.059500,SCALPING_GAMMA,LONG,8.913308913309109,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.074200,SCALPING_GAMMA,SHORT,87.27272727272712,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:23.076300,SCALPING_GAMMA,SHORT,75.08532423208175,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:23.095500,SCALPING_GAMMA,LONG,21.97712418300649,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.121600,SCALPING_GAMMA,LONG,16.347381864623472,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.123400,SCALPING_GAMMA,LONG,16.611295681063538,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.140800,SCALPING_GAMMA,SHORT,72.17391304347822,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:23.151000,SCALPING_GAMMA,SHORT,67.13881019830052,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.154300,SCALPING_GAMMA,LONG,36.7463026166099,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.162100,SCALPING_GAMMA,LONG,28.27324478178373,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.196000,SCALPING_GAMMA,LONG,21.19205298013213,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.212200,SCALPING_GAMMA,SHORT,79.9999999999998,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.227800,SCALPING_GAMMA,SHORT,66.40471512770105,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.262300,SCALPING_GAMMA,SHORT,62.35955056179749,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.270700,SCALPING_GAMMA,SHORT,67.4540682414701,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.329500,SCALPING_GAMMA,LONG,20.238095238095863,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.350200,SCALPING_GAMMA,SHORT,71.46666666666653,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:23.384100,SCALPING_GAMMA,LONG,25.39062499999937,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.388000,SCALPING_GAMMA,LONG,33.33333333333333,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.404800,SCALPING_GAMMA,LONG,18.29268292682916,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.422200,SCALPING_GAMMA,LONG,33.33333333333256,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.443800,SCALPING_GAMMA,SHORT,71.16564417177914,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:23.483100,SCALPING_GAMMA,SHORT,74.52471482889723,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:23.526000,SCALPING_GAMMA,LONG,27.493261455525825,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.531400,SCALPING_GAMMA,LONG,24.45561139028453,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.568300,SCALPING_GAMMA,LONG,28.78192534381144,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.571600,SCALPING_GAMMA,LONG,26.380368098159423,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.587800,SCALPING_GAMMA,SHORT,89.51695786228174,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:23.632500,SCALPING_GAMMA,LONG,28.87323943661974,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.659800,SCALPING_GAMMA,LONG,9.7297297297294,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.674200,SCALPING_GAMMA,SHORT,67.60330578512406,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.718600,SCALPING_GAMMA,LONG,26.851851851851507,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.728500,SCALPING_GAMMA,LONG,47.54716981132072,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.741400,SCALPING_GAMMA,LONG,24.179620034542324,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.749500,SCALPING_GAMMA,LONG,35.984354628422366,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.761800,SCALPING_GAMMA,SHORT,71.641791044776,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:23.770800,SCALPING_GAMMA,SHORT,83.09859154929609,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:23.795100,SCALPING_GAMMA,SHORT,71.59420289855069,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:23.852700,SCALPING_GAMMA,SHORT,61.32930513595176,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.901000,SCALPING_GAMMA,SHORT,69.27899686520378,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.914500,SCALPING_GAMMA,SHORT,87.61609907120798,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:23.927100,SCALPING_GAMMA,SHORT,63.55685131195332,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:23.941500,SCALPING_GAMMA,LONG,21.03250478011496,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.008700,SCALPING_GAMMA,SHORT,83.66834170854264,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:24.017100,SCALPING_GAMMA,SHORT,59.32721712538217,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.047400,SCALPING_GAMMA,SHORT,72.26890756302512,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:24.074100,SCALPING_GAMMA,SHORT,73.77049180327879,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:24.099300,SCALPING_GAMMA,LONG,25.497287522603912,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.129900,SCALPING_GAMMA,LONG,22.77777777777824,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.160800,SCALPING_GAMMA,LONG,33.22784810126592,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.198300,SCALPING_GAMMA,LONG,29.13385826771666,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.231900,SCALPING_GAMMA,LONG,10.991957104558168,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.291600,SCALPING_GAMMA,LONG,27.27272727272775,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.348000,SCALPING_GAMMA,LONG,26.69902912621366,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.390300,SCALPING_GAMMA,LONG,37.32718894009133,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.399600,SCALPING_GAMMA,LONG,11.799410029498643,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.440400,SCALPING_GAMMA,LONG,19.78798586572377,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.475800,SCALPING_GAMMA,SHORT,85.56933483652762,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:24.503100,SCALPING_GAMMA,LONG,7.6923076923081055,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.504600,SCALPING_GAMMA,LONG,27.19424460431688,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.546300,SCALPING_GAMMA,LONG,28.1249999999996,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.551100,SCALPING_GAMMA,LONG,21.17863720073657,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.559200,SCALPING_GAMMA,LONG,21.54882154882158,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.573600,SCALPING_GAMMA,LONG,26.63043478260873,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.630600,SCALPING_GAMMA,SHORT,67.50902527075803,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.674100,SCALPING_GAMMA,SHORT,67.45406824146984,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:24.685200,SCALPING_GAMMA,SHORT,74.70817120622553,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:24.687300,SCALPING_GAMMA,SHORT,78.80434782608674,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
