Date,Type,Side,PnL_Pct,Reason,Capital
2025-09-16 10:00:00,REV,SHORT,0.43,TP_MEAN,544.26
2025-09-16 14:30:00,REV,LONG,-0.96,SL_HIT,539.03
2025-09-16 20:15:00,REV,SHORT,-0.5,TIME_STOP,536.33
2025-09-17 04:15:00,REV,LONG,-0.6,SL_HIT,533.14
2025-09-17 16:15:00,REV,LONG,-0.67,SL_HIT,529.59
2025-09-17 17:45:00,REV,SHORT,0.73,TP_MEAN,533.43
2025-09-17 20:00:00,REV,SHORT,-1.06,SL_HIT,527.77
2025-09-18 05:15:00,REV,SHORT,0.53,TP_MEAN,530.57
2025-09-18 08:00:00,REV,LONG,0.7,TP_MEAN,534.3
2025-09-18 16:30:00,REV,SHORT,-0.66,SL_HIT,530.74
2025-09-18 19:15:00,REV,SHORT,0.38,TP_MEAN,532.74
2025-09-19 00:00:00,REV,LONG,0.35,TP_MEAN,534.58
2025-09-19 06:30:00,REV,LONG,-0.09,TIME_STOP,534.1
2025-09-19 09:45:00,REV,SHORT,0.46,TP_MEAN,536.57
2025-09-20 01:30:00,REV,SHORT,0.51,TP_MEAN,539.3
2025-09-20 09:00:00,REV,LONG,-0.48,SL_HIT,536.69
2025-09-20 14:30:00,REV,LONG,0.17,TP_MEAN,537.63
2025-09-20 15:00:00,REV,SHORT,-0.45,SL_HIT,535.23
2025-09-20 22:00:00,REV,SHORT,0.5,TP_MEAN,537.9
2025-09-21 08:00:00,REV,SHORT,0.27,TP_MEAN,539.38
2025-09-21 14:45:00,REV,SHORT,0.48,TP_MEAN,541.99
2025-09-21 17:45:00,REV,LONG,0.66,TP_MEAN,545.58
2025-09-21 20:30:00,REV,SHORT,0.72,TP_MEAN,549.51
2025-09-22 06:00:00,REV,LONG,-1.83,SL_HIT,539.47
2025-09-22 14:45:00,REV,SHORT,0.55,TP_MEAN,542.45
2025-09-22 20:30:00,REV,LONG,0.38,TP_MEAN,544.5
2025-09-23 00:30:00,REV,SHORT,0.25,TP_MEAN,545.86
2025-09-23 03:30:00,REV,LONG,0.67,TP_MEAN,549.49
2025-09-23 11:30:00,REV,LONG,0.55,TP_MEAN,552.51
2025-09-24 04:00:00,REV,LONG,-1.13,SL_HIT,546.29
2025-09-24 21:45:00,REV,LONG,-0.47,SL_HIT,543.73
2025-09-25 02:30:00,TREND,SHORT,-0.33,SL_HIT,541.91
2025-09-25 04:45:00,REV,LONG,-1.71,SL_HIT,532.65
2025-09-25 10:30:00,REV,SHORT,0.82,TP_MEAN,537.01
2025-09-25 18:45:00,REV,LONG,1.61,TP_MEAN,545.68
2025-09-26 02:45:00,REV,SHORT,-1.08,SL_HIT,539.79
2025-09-26 08:15:00,REV,LONG,0.56,TP_MEAN,542.83
2025-09-26 12:30:00,REV,LONG,0.36,TP_MEAN,544.76
2025-09-26 16:45:00,REV,SHORT,-1.56,TIME_STOP,536.25
2025-09-27 03:45:00,REV,SHORT,0.32,TP_MEAN,537.96
2025-09-27 09:00:00,REV,LONG,-0.6,SL_HIT,534.74
2025-09-27 15:45:00,REV,LONG,0.38,TP_MEAN,536.76
2025-09-27 20:00:00,REV,LONG,0.08,TP_MEAN,537.21
2025-09-27 22:00:00,REV,SHORT,-0.39,SL_HIT,535.12
2025-09-28 03:00:00,REV,LONG,0.47,TP_MEAN,537.66
2025-09-28 06:15:00,REV,SHORT,0.42,TP_MEAN,539.92
2025-09-28 13:00:00,REV,LONG,0.58,TP_MEAN,543.05
2025-09-28 16:00:00,REV,SHORT,-0.96,SL_HIT,537.81
2025-09-28 22:00:00,REV,SHORT,-0.81,SL_HIT,533.45
2025-09-29 05:15:00,REV,LONG,-0.56,SL_HIT,530.45
2025-09-29 08:15:00,REV,LONG,0.26,TP_MEAN,531.83
2025-09-29 10:30:00,REV,SHORT,0.71,TP_MEAN,535.61
2025-09-29 16:45:00,REV,SHORT,0.54,TP_MEAN,538.49
2025-09-29 21:15:00,REV,SHORT,-0.96,SL_HIT,533.3
2025-09-30 03:45:00,REV,LONG,-0.39,TIME_STOP,531.19
2025-09-30 09:00:00,REV,LONG,-0.56,SL_HIT,528.2
2025-09-30 16:30:00,REV,LONG,-0.96,SL_HIT,523.13
2025-09-30 20:30:00,REV,SHORT,-1.24,SL_HIT,516.63
2025-10-01 04:30:00,REV,LONG,0.46,TP_MEAN,519.01
2025-10-01 16:45:00,REV,SHORT,0.12,TP_MEAN,519.63
2025-10-01 23:15:00,REV,LONG,0.19,TP_MEAN,520.64
2025-10-02 04:15:00,REV,SHORT,0.43,TP_MEAN,522.88
2025-10-02 10:00:00,REV,LONG,-0.56,SL_HIT,519.98
2025-10-02 13:00:00,REV,LONG,0.21,TP_MEAN,521.07
2025-10-02 14:30:00,REV,LONG,0.5,TP_MEAN,523.68
2025-10-02 18:00:00,REV,SHORT,-1.07,SL_HIT,518.06
2025-10-03 03:00:00,REV,SHORT,-0.68,SL_HIT,514.55
2025-10-03 16:00:00,REV,SHORT,-1.19,SL_HIT,508.43
2025-10-04 01:45:00,REV,LONG,-0.63,SL_HIT,505.24
2025-10-04 09:45:00,REV,LONG,-0.52,SL_HIT,502.62
2025-10-04 13:00:00,REV,LONG,0.08,TP_MEAN,503.01
2025-10-04 15:15:00,REV,LONG,-0.69,SL_HIT,499.56
2025-10-05 00:45:00,REV,LONG,-0.4,SL_HIT,497.56
2025-10-05 02:45:00,REV,SHORT,-0.64,SL_HIT,494.38
2025-10-05 09:30:00,REV,SHORT,0.35,TP_MEAN,496.12
2025-10-05 16:45:00,REV,SHORT,0.6,TP_MEAN,499.08
2025-10-05 19:45:00,REV,LONG,-0.87,SL_HIT,494.73
2025-10-06 01:15:00,REV,LONG,0.4,TP_MEAN,496.69
2025-10-06 04:45:00,REV,SHORT,0.22,TP_MEAN,497.76
2025-10-06 06:30:00,REV,SHORT,-0.72,SL_HIT,494.16
2025-10-06 13:30:00,REV,SHORT,-0.83,SL_HIT,490.04
2025-10-06 16:45:00,REV,SHORT,-1.18,TIME_STOP,484.27
2025-10-06 20:00:00,REV,SHORT,0.0,TIME_STOP,484.29
2025-10-06 23:00:00,REV,LONG,0.31,TP_MEAN,485.8
2025-10-07 02:30:00,REV,LONG,-0.73,SL_HIT,482.28
2025-10-07 04:30:00,REV,LONG,0.32,TP_MEAN,483.8
2025-10-07 08:00:00,REV,LONG,-0.88,SL_HIT,479.54
2025-10-07 13:15:00,REV,SHORT,0.4,TP_MEAN,481.48
2025-10-07 14:00:00,REV,LONG,-0.78,SL_HIT,477.7
2025-10-08 03:00:00,REV,SHORT,0.63,TP_MEAN,480.69
2025-10-08 09:15:00,REV,SHORT,0.34,TP_MEAN,482.34
2025-10-08 13:15:00,REV,SHORT,0.27,TP_MEAN,483.65
2025-10-08 14:45:00,REV,SHORT,0.72,TP_MEAN,487.13
2025-10-08 16:45:00,REV,LONG,0.65,TP_MEAN,490.29
2025-10-08 20:15:00,REV,SHORT,-0.47,TIME_STOP,487.98
2025-10-09 02:00:00,REV,LONG,-0.66,SL_HIT,484.77
2025-10-09 02:45:00,REV,LONG,-1.05,SL_HIT,479.68
2025-10-09 08:15:00,REV,LONG,-1.06,SL_HIT,474.61
2025-10-09 14:15:00,REV,LONG,0.39,TP_MEAN,476.48
2025-10-09 17:45:00,REV,LONG,0.5,TP_MEAN,478.87
2025-10-09 22:45:00,REV,SHORT,-0.63,SL_HIT,475.84
2025-10-10 03:30:00,REV,SHORT,-0.74,SL_HIT,472.33
2025-10-10 14:15:00,REV,SHORT,0.54,TP_MEAN,474.87
2025-10-10 15:00:00,REV,LONG,-0.98,SL_HIT,470.22
2025-10-11 19:45:00,REV,LONG,-1.94,SL_HIT,461.12
2025-10-12 09:45:00,REV,LONG,1.12,TP_MEAN,466.28
2025-10-13 01:30:00,REV,LONG,0.81,TP_MEAN,470.03
2025-10-13 07:15:00,REV,SHORT,-1.14,SL_HIT,464.67
2025-10-13 13:30:00,REV,LONG,2.53,TP_MEAN,476.43
2025-10-14 02:15:00,REV,LONG,-0.57,SL_HIT,473.72
2025-10-14 15:45:00,REV,SHORT,-1.41,SL_HIT,467.03
2025-10-15 08:30:00,REV,SHORT,-1.24,SL_HIT,461.26
2025-10-15 13:45:00,REV,LONG,-1.94,SL_HIT,452.33
2025-10-16 05:30:00,REV,LONG,0.53,TP_MEAN,454.74
2025-10-16 13:00:00,REV,SHORT,0.14,TIME_STOP,455.38
2025-10-16 14:30:00,REV,LONG,1.35,TP_MEAN,461.51
2025-10-16 15:45:00,REV,LONG,-1.4,SL_HIT,455.03
2025-10-17 06:45:00,REV,LONG,-1.58,SL_HIT,447.84
2025-10-17 23:00:00,REV,SHORT,1.32,TP_MEAN,453.75
2025-10-18 14:30:00,REV,LONG,0.65,TP_MEAN,456.7
2025-10-18 18:30:00,REV,SHORT,-0.89,SL_HIT,452.63
2025-10-19 03:15:00,REV,LONG,0.47,TP_MEAN,454.73
2025-10-19 06:15:00,REV,SHORT,0.35,TP_MEAN,456.34
2025-10-19 09:30:00,REV,LONG,0.67,TP_MEAN,459.42
2025-10-19 12:00:00,REV,SHORT,-1.53,SL_HIT,452.39
2025-10-20 00:00:00,REV,LONG,-0.65,SL_HIT,449.44
2025-10-20 06:30:00,REV,SHORT,-1.9,SL_HIT,440.92
2025-10-20 16:00:00,REV,LONG,-0.8,SL_HIT,437.39
2025-10-21 01:45:00,REV,LONG,-0.73,SL_HIT,434.18
2025-10-21 13:00:00,REV,SHORT,0.54,TP_MEAN,436.5
2025-10-21 14:45:00,REV,SHORT,-1.29,SL_HIT,430.87
2025-10-22 07:45:00,REV,LONG,0.72,TP_MEAN,433.97
2025-10-22 12:30:00,REV,SHORT,-1.04,SL_HIT,429.47
2025-10-23 05:30:00,REV,SHORT,0.54,TP_MEAN,431.78
2025-10-23 09:15:00,REV,SHORT,-0.13,TIME_STOP,431.23
2025-10-23 16:45:00,REV,SHORT,-0.94,SL_HIT,427.18
2025-10-23 19:00:00,REV,SHORT,1.17,TP_MEAN,432.2
2025-10-23 23:15:00,REV,LONG,0.67,TP_MEAN,435.1
2025-10-24 13:30:00,REV,SHORT,1.04,TP_MEAN,439.64
2025-10-24 17:15:00,REV,LONG,0.01,TIME_STOP,439.71
2025-10-24 22:00:00,REV,SHORT,-0.31,TIME_STOP,438.32
2025-10-25 00:30:00,REV,LONG,-0.42,SL_HIT,436.48
2025-10-25 12:00:00,REV,LONG,0.18,TP_MEAN,437.27
2025-10-26 11:30:00,REV,SHORT,-1.3,SL_HIT,431.56
2025-10-27 06:45:00,REV,SHORT,0.39,TP_MEAN,433.23
2025-10-27 09:45:00,REV,LONG,-1.37,SL_HIT,427.28
2025-10-27 17:15:00,REV,SHORT,-0.84,SL_HIT,423.69
2025-10-28 06:30:00,REV,LONG,0.45,TP_MEAN,425.59
2025-10-28 09:15:00,REV,SHORT,0.73,TP_MEAN,428.71
2025-10-28 14:45:00,REV,LONG,-1.16,SL_HIT,423.75
2025-10-28 20:15:00,REV,LONG,-1.6,SL_HIT,416.98
2025-10-29 06:30:00,REV,SHORT,0.25,TP_MEAN,418.04
2025-10-29 10:00:00,REV,LONG,-0.6,SL_HIT,415.54
2025-10-29 17:30:00,REV,LONG,0.67,TP_MEAN,418.32
2025-10-29 18:30:00,REV,SHORT,1.67,TP_MEAN,425.31
2025-10-29 22:30:00,TREND,LONG,-1.24,TREND_BROKEN,420.06
2025-10-30 04:15:00,REV,LONG,-1.28,SL_HIT,414.67
2025-10-30 20:45:00,REV,LONG,0.71,TP_MEAN,417.62
2025-10-31 12:45:00,REV,SHORT,0.68,TP_MEAN,420.46
2025-10-31 15:30:00,REV,SHORT,0.8,TP_MEAN,423.83
2025-10-31 16:45:00,REV,LONG,-1.05,SL_HIT,419.36
2025-11-01 20:30:00,REV,SHORT,-0.52,SL_HIT,417.17
2025-11-02 04:45:00,REV,SHORT,-0.51,SL_HIT,415.05
2025-11-02 08:30:00,REV,SHORT,0.12,TP_MEAN,415.57
2025-11-02 10:15:00,REV,LONG,-0.65,SL_HIT,412.86
2025-11-02 16:15:00,REV,LONG,0.91,TP_MEAN,416.63
2025-11-02 23:45:00,REV,SHORT,-0.98,SL_HIT,412.55
2025-11-03 23:45:00,REV,LONG,-0.11,TIME_STOP,412.1
2025-11-04 03:30:00,REV,SHORT,-1.44,SL_HIT,406.16
2025-11-04 05:30:00,REV,LONG,-1.69,SL_HIT,399.31
2025-11-04 13:30:00,REV,LONG,0.85,TP_MEAN,402.7
2025-11-04 14:45:00,REV,SHORT,-1.19,SL_HIT,397.92
2025-11-05 09:45:00,REV,LONG,1.4,TP_MEAN,403.47
2025-11-05 13:30:00,REV,SHORT,0.85,TP_MEAN,406.9
2025-11-05 16:45:00,REV,SHORT,-1.03,SL_HIT,402.72
2025-11-06 01:45:00,REV,LONG,0.81,TP_MEAN,405.99
2025-11-06 05:00:00,REV,SHORT,1.06,TP_MEAN,410.27
2025-11-06 15:15:00,REV,LONG,0.85,TP_MEAN,413.78
2025-11-06 17:45:00,REV,LONG,0.93,TP_MEAN,417.61
2025-11-07 01:00:00,REV,SHORT,0.76,TP_MEAN,420.8
2025-11-07 04:00:00,REV,SHORT,0.89,TP_MEAN,424.56
2025-11-07 08:45:00,REV,SHORT,1.0,TP_MEAN,428.81
2025-11-08 00:15:00,REV,LONG,0.85,TP_MEAN,432.44
2025-11-08 01:30:00,REV,LONG,1.4,TP_MEAN,438.49
2025-11-08 08:00:00,REV,LONG,0.43,TP_MEAN,440.39
2025-11-08 13:30:00,REV,LONG,-0.89,SL_HIT,436.45
2025-11-09 00:15:00,REV,SHORT,0.4,TP_MEAN,438.2
2025-11-09 10:45:00,REV,LONG,0.58,TP_MEAN,440.72
2025-11-09 12:15:00,REV,SHORT,-0.87,SL_HIT,436.9
2025-11-09 22:30:00,REV,SHORT,0.52,TP_MEAN,439.19
2025-11-10 07:45:00,REV,SHORT,0.85,TP_MEAN,442.93
2025-11-10 10:15:00,REV,SHORT,-0.83,SL_HIT,439.24
2025-11-10 12:45:00,REV,SHORT,0.48,TP_MEAN,441.37
2025-11-10 15:15:00,REV,LONG,-1.09,SL_HIT,436.53
2025-11-10 21:15:00,REV,SHORT,0.87,TP_MEAN,440.35
2025-11-11 05:15:00,REV,LONG,-1.59,SL_HIT,433.37
2025-11-11 14:45:00,REV,LONG,0.56,TP_MEAN,435.77
2025-11-11 23:30:00,REV,LONG,-1.21,TIME_STOP,430.49
2025-11-12 02:30:00,REV,SHORT,0.95,TP_MEAN,434.6
2025-11-12 08:15:00,REV,LONG,0.92,TP_MEAN,438.6
2025-11-12 10:00:00,REV,SHORT,-1.12,SL_HIT,433.68
2025-11-12 15:30:00,REV,LONG,-1.53,SL_HIT,427.04
2025-11-13 03:00:00,REV,SHORT,0.86,TP_MEAN,430.7
2025-11-13 06:45:00,REV,SHORT,-1.66,SL_HIT,423.56
2025-11-13 14:00:00,REV,LONG,-0.84,SL_HIT,420.02
2025-11-15 01:15:00,REV,LONG,0.97,TP_MEAN,424.12
2025-11-16 00:30:00,REV,LONG,-0.12,TIME_STOP,423.6
2025-11-16 02:00:00,REV,LONG,1.02,TP_MEAN,427.92
2025-11-16 07:15:00,REV,SHORT,0.53,TP_MEAN,430.17
2025-11-16 11:00:00,REV,SHORT,0.6,TP_MEAN,432.76
2025-11-16 16:15:00,REV,LONG,-1.25,SL_HIT,427.35
2025-11-17 09:00:00,REV,SHORT,0.57,TP_MEAN,429.77
2025-11-17 11:00:00,REV,SHORT,0.52,TP_MEAN,432.01
2025-11-17 13:15:00,REV,LONG,-0.81,SL_HIT,428.52
2025-11-18 14:30:00,REV,SHORT,-0.95,SL_HIT,424.44
2025-11-18 15:15:00,REV,SHORT,-1.19,SL_HIT,419.41
2025-11-19 00:45:00,REV,LONG,0.73,TP_MEAN,422.48
2025-11-19 04:30:00,REV,LONG,-0.92,SL_HIT,418.61
2025-11-19 14:00:00,REV,LONG,-0.91,SL_HIT,414.78
2025-11-19 16:15:00,REV,LONG,-1.81,SL_HIT,407.26
2025-11-19 21:15:00,REV,SHORT,-2.06,SL_HIT,398.87
2025-11-20 04:30:00,REV,SHORT,0.52,TP_MEAN,400.96
2025-11-20 06:30:00,REV,SHORT,0.83,TP_MEAN,404.27
2025-11-20 09:15:00,REV,SHORT,0.58,TP_MEAN,406.63
2025-11-20 14:15:00,REV,LONG,1.34,TP_MEAN,412.07
2025-11-20 16:00:00,REV,LONG,-1.3,SL_HIT,406.71
2025-11-20 23:30:00,REV,SHORT,0.97,TP_MEAN,410.66
2025-11-21 07:30:00,REV,LONG,-1.09,SL_HIT,406.21
2025-11-22 20:30:00,REV,SHORT,0.45,TP_MEAN,408.02
2025-11-22 22:45:00,REV,SHORT,-1.13,SL_HIT,403.42
2025-11-23 08:00:00,REV,LONG,0.77,TP_MEAN,406.54
2025-11-23 15:30:00,REV,LONG,0.67,TP_MEAN,409.25
2025-11-23 17:15:00,REV,SHORT,0.99,TP_MEAN,413.31
2025-11-23 22:30:00,REV,SHORT,-0.6,TIME_STOP,410.84
2025-11-24 10:00:00,REV,LONG,1.49,TP_MEAN,416.95
2025-11-24 14:30:00,REV,LONG,1.02,TP_MEAN,421.2
2025-11-25 09:15:00,REV,LONG,-0.7,SL_HIT,418.24
2025-11-26 01:45:00,REV,SHORT,-0.28,TIME_STOP,417.06
2025-11-26 06:00:00,REV,LONG,0.6,TP_MEAN,419.57
2025-11-26 14:45:00,REV,SHORT,0.71,TP_MEAN,422.53
2025-11-26 17:15:00,REV,SHORT,-1.26,SL_HIT,417.19
2025-11-27 02:45:00,REV,SHORT,0.86,TP_MEAN,420.8
2025-11-27 16:00:00,REV,SHORT,-0.73,SL_HIT,417.73
2025-11-28 00:45:00,REV,LONG,-0.62,SL_HIT,415.13
2025-11-28 19:00:00,REV,LONG,0.56,TP_MEAN,417.43
2025-11-29 04:45:00,REV,LONG,0.43,TP_MEAN,419.25
2025-11-29 13:15:00,REV,LONG,0.2,TP_MEAN,420.09
2025-11-30 22:00:00,REV,LONG,0.33,TP_MEAN,421.49
2025-11-30 23:45:00,REV,LONG,-0.7,SL_HIT,418.56
2025-12-01 11:15:00,REV,SHORT,-0.69,SL_HIT,415.66
2025-12-01 15:30:00,REV,LONG,-1.08,SL_HIT,411.16
2025-12-01 21:15:00,REV,SHORT,-1.17,SL_HIT,406.37
2025-12-02 15:00:00,REV,SHORT,-1.64,SL_HIT,399.71
2025-12-03 07:00:00,REV,SHORT,0.46,TP_MEAN,401.55
2025-12-03 14:45:00,REV,SHORT,0.98,TP_MEAN,405.5
2025-12-04 00:00:00,REV,SHORT,0.84,TP_MEAN,408.92
2025-12-04 05:45:00,REV,LONG,-1.05,SL_HIT,404.62
2025-12-04 12:30:00,REV,SHORT,0.67,TP_MEAN,407.32
2025-12-04 14:15:00,REV,LONG,0.56,TP_MEAN,409.6
2025-12-04 16:30:00,REV,SHORT,0.82,TP_MEAN,412.95
2025-12-05 02:30:00,REV,SHORT,-0.55,SL_HIT,410.67
2025-12-05 10:30:00,REV,LONG,0.82,TP_MEAN,414.05
2025-12-05 15:45:00,REV,SHORT,1.08,TP_MEAN,418.54
2025-12-05 16:30:00,REV,LONG,-1.12,SL_HIT,413.87
2025-12-06 01:00:00,REV,LONG,0.59,TP_MEAN,416.31
2025-12-06 07:00:00,REV,SHORT,0.52,TP_MEAN,418.48
2025-12-06 09:30:00,REV,LONG,0.54,TP_MEAN,420.74
2025-12-06 14:15:00,REV,SHORT,-1.0,SL_HIT,416.52
2025-12-06 18:45:00,REV,SHORT,0.66,TP_MEAN,419.28
2025-12-07 14:15:00,REV,LONG,-0.6,SL_HIT,416.75
2025-12-08 01:00:00,REV,LONG,1.01,TP_MEAN,420.97
2025-12-08 11:30:00,REV,SHORT,-0.97,SL_HIT,416.87
2025-12-08 14:30:00,REV,SHORT,0.68,TP_MEAN,419.72
2025-12-08 16:45:00,REV,LONG,-1.44,SL_HIT,413.68
2025-12-08 22:30:00,REV,SHORT,0.93,TP_MEAN,417.53
2025-12-09 06:15:00,REV,LONG,-0.7,TIME_STOP,414.62
2025-12-09 22:00:00,REV,LONG,1.02,TP_MEAN,418.85
2025-12-10 09:45:00,REV,LONG,0.41,TP_MEAN,420.57
2025-12-10 12:30:00,TREND,SHORT,-0.68,TREND_BROKEN,417.72
2025-12-10 18:30:00,REV,SHORT,-1.14,SL_HIT,412.98
2025-12-10 20:00:00,REV,SHORT,-1.76,SL_HIT,405.71
2025-12-11 14:30:00,REV,SHORT,0.68,TP_MEAN,408.48
2025-12-11 21:15:00,REV,SHORT,-1.74,SL_HIT,401.38
2025-12-12 07:45:00,REV,SHORT,0.6,TP_MEAN,403.79
2025-12-12 15:15:00,REV,LONG,-1.37,SL_HIT,398.26
2025-12-13 02:30:00,REV,SHORT,-0.89,SL_HIT,394.74
2025-12-13 08:15:00,REV,SHORT,-0.65,SL_HIT,392.17
2025-12-13 19:00:00,REV,LONG,0.6,TP_MEAN,394.51
2025-12-14 04:15:00,REV,LONG,-0.51,SL_HIT,392.51
2025-12-14 17:00:00,REV,LONG,0.21,TP_MEAN,393.35
2025-12-14 20:00:00,REV,LONG,0.66,TP_MEAN,395.96
2025-12-14 23:00:00,REV,LONG,0.51,TP_MEAN,397.99
2025-12-15 02:15:00,REV,SHORT,-1.35,SL_HIT,392.61
2025-12-15 07:45:00,REV,SHORT,0.86,TP_MEAN,395.99
2025-12-15 23:00:00,REV,SHORT,-1.43,SL_HIT,390.34
2025-12-16 13:30:00,REV,SHORT,0.77,TP_MEAN,393.36
2025-12-17 01:45:00,REV,SHORT,0.36,TP_MEAN,394.79
2025-12-17 03:30:00,REV,SHORT,0.48,TP_MEAN,396.7
2025-12-17 05:00:00,REV,LONG,-0.77,SL_HIT,393.63
2025-12-17 13:45:00,REV,SHORT,-0.55,SL_HIT,391.47
2025-12-18 02:00:00,REV,LONG,0.58,TP_MEAN,393.76
2025-12-18 06:00:00,REV,LONG,-0.77,SL_HIT,390.72
2025-12-18 09:00:00,REV,SHORT,1.19,TP_MEAN,395.38
2025-12-19 03:15:00,REV,SHORT,-1.08,SL_HIT,391.09
2025-12-19 14:15:00,REV,SHORT,0.49,TP_MEAN,393.01
2025-12-19 17:30:00,REV,SHORT,0.94,TP_MEAN,396.69
2025-12-20 09:00:00,REV,SHORT,0.44,TP_MEAN,398.43
2025-12-20 11:30:00,REV,LONG,0.41,TP_MEAN,400.05
2025-12-20 23:30:00,REV,LONG,-0.46,SL_HIT,398.21
2025-12-21 01:30:00,REV,LONG,-0.92,SL_HIT,394.54
2025-12-21 09:30:00,REV,SHORT,-0.5,SL_HIT,392.59
2025-12-21 13:00:00,REV,LONG,-0.82,SL_HIT,389.38
2025-12-22 07:00:00,REV,LONG,0.64,TP_MEAN,391.85
2025-12-22 14:45:00,REV,LONG,1.03,TP_MEAN,395.88
2025-12-23 02:00:00,REV,SHORT,1.22,TP_MEAN,400.7
2025-12-23 14:15:00,REV,LONG,0.91,TP_MEAN,404.36
2025-12-23 18:00:00,REV,LONG,0.77,TP_MEAN,407.46
2025-12-23 21:00:00,REV,SHORT,0.63,TP_MEAN,410.03
2025-12-24 10:00:00,REV,LONG,0.78,TP_MEAN,413.24
2025-12-24 16:00:00,REV,LONG,0.41,TP_MEAN,414.95
2025-12-24 22:30:00,REV,SHORT,-0.51,SL_HIT,412.84
2025-12-25 05:15:00,REV,SHORT,-0.09,TIME_STOP,412.48
2025-12-25 09:15:00,REV,SHORT,-0.47,SL_HIT,410.54
2025-12-25 17:00:00,TREND,LONG,0.21,TREND_BROKEN,411.42
2025-12-26 13:30:00,REV,SHORT,-0.96,SL_HIT,407.47
2025-12-26 15:45:00,REV,LONG,1.49,TP_MEAN,413.56
2025-12-26 23:45:00,REV,LONG,0.09,TP_MEAN,413.93
2025-12-27 04:45:00,REV,SHORT,0.54,TP_MEAN,416.15
2025-12-27 10:15:00,REV,SHORT,0.08,TP_MEAN,416.47
2025-12-27 14:30:00,REV,LONG,0.23,TP_MEAN,417.42
