Strategy,Side,PnL,Time,Reason
TREND,LONG,-1.12,2025-04-02 00:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-04-02 00:45:00,SL_HIT
SWING,LONG,-2.0,2025-04-02 01:00:00,SL_HIT
SWING,LONG,-2.0,2025-04-02 01:00:00,SL_HIT
SHADOW,SHORT,4.337738577162699,2025-04-02 04:30:00,CASHFLOW
SWING,LONG,-2.0,2025-04-02 05:00:00,SL_HIT
SWING,LONG,-2.0,2025-04-02 05:00:00,SL_HIT
SWING,LONG,-2.0,2025-04-02 05:15:00,SL_HIT
TREND,SHORT,0.25,2025-04-02 06:45:00,SL_TRAIL
SHADOW,SHORT,4.675828165565282,2025-04-02 06:45:00,CASHFLOW
SHADOW,SHORT,4.660241817768578,2025-04-02 06:45:00,CASHFLOW
TREND,SHORT,-1.41,2025-04-02 07:30:00,SL_TRAIL
SHADOW,SHORT,2.7072056457490925,2025-04-02 11:45:00,CASHFLOW
TREND,SHORT,1.35,2025-04-02 13:30:00,SL_TRAIL
TREND,SHORT,-1.33,2025-04-02 15:00:00,SL_TRAIL
SWING,SHORT,-2.0,2025-04-02 15:30:00,SL_HIT
SWING,SHORT,-2.0,2025-04-02 15:30:00,SL_HIT
SHADOW,SHORT,0.8428069992962388,2025-04-02 17:00:00,SHADOW_TRAIL
SWING,SHORT,-2.0,2025-04-02 20:00:00,SL_HIT
SWING,SHORT,-2.0,2025-04-02 20:00:00,SL_HIT
SWING,SHORT,-2.0,2025-04-02 20:15:00,SL_HIT
SWING,SHORT,3.0,2025-04-02 20:15:00,TP_HIT
SHADOW,SHORT,2.456070149915665,2025-04-02 20:15:00,CASHFLOW
TREND,SHORT,2.7,2025-04-03 01:45:00,SL_TRAIL
TREND,SHORT,-1.26,2025-04-03 04:45:00,SL_TRAIL
TREND,SHORT,1.1,2025-04-03 09:00:00,SL_TRAIL
SWING,SHORT,3.0,2025-04-03 10:45:00,TP_HIT
SWING,SHORT,3.0,2025-04-03 11:00:00,TP_HIT
SWING,SHORT,3.0,2025-04-03 11:00:00,TP_HIT
TREND,SHORT,2.66,2025-04-03 13:30:00,SL_TRAIL
TREND,SHORT,-1.14,2025-04-03 16:00:00,SL_TRAIL
TREND,SHORT,-0.6,2025-04-03 18:45:00,SL_TRAIL
TREND,SHORT,-0.86,2025-04-03 21:00:00,SL_TRAIL
SWING,SHORT,-2.0,2025-04-03 21:00:00,SL_HIT
TREND,SHORT,0.53,2025-04-04 02:15:00,SL_TRAIL
TREND,SHORT,-0.93,2025-04-04 05:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-04-04 08:15:00,SL_HIT
SWING,SHORT,-2.0,2025-04-04 08:15:00,SL_HIT
SWING,SHORT,3.0,2025-04-04 10:15:00,TP_HIT
SWING,SHORT,3.0,2025-04-04 10:45:00,TP_HIT
SWING,SHORT,3.0,2025-04-04 11:00:00,TP_HIT
TREND,SHORT,0.8,2025-04-04 11:15:00,SL_TRAIL
TREND,SHORT,-2.01,2025-04-04 13:00:00,SL_TRAIL
TREND,SHORT,-1.77,2025-04-04 13:45:00,SL_TRAIL
SWING,SHORT,-2.0,2025-04-04 15:00:00,SL_HIT
TREND,SHORT,-2.44,2025-04-04 15:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-04-04 16:45:00,SL_HIT
SHADOW,SHORT,12.768454490126093,2025-04-04 17:45:00,SHADOW_TRAIL
SHADOW,SHORT,7.65702053540515,2025-04-04 17:45:00,SHADOW_TRAIL
SHADOW,SHORT,9.03089020461343,2025-04-04 17:45:00,SHADOW_TRAIL
SHADOW,SHORT,9.500794892309937,2025-04-04 17:45:00,SHADOW_TRAIL
SWING,SHORT,-2.0,2025-04-04 21:30:00,SL_HIT
SHADOW,SHORT,7.72142771301526,2025-04-04 21:30:00,SHADOW_TRAIL
SWING,SHORT,-2.0,2025-04-04 21:45:00,SL_HIT
SHADOW,SHORT,1.18783951906003,2025-04-05 04:45:00,CASHFLOW
SHADOW,SHORT,1.3672457738356052,2025-04-05 06:45:00,CASHFLOW
TREND,SHORT,-0.12,2025-04-05 08:00:00,SL_TRAIL
TREND,SHORT,-0.87,2025-04-05 08:45:00,SL_TRAIL
TREND,LONG,-0.92,2025-04-05 12:30:00,SL_TRAIL
SHADOW,SHORT,1.7830098115045117,2025-04-05 13:15:00,CASHFLOW
TREND,LONG,-1.17,2025-04-05 13:30:00,SL_TRAIL
TREND,SHORT,-0.29,2025-04-05 18:45:00,SL_TRAIL
SHADOW,SHORT,1.1355436164673398,2025-04-05 20:30:00,CASHFLOW
TREND,SHORT,0.44,2025-04-05 22:45:00,SL_TRAIL
TREND,SHORT,-0.99,2025-04-05 23:45:00,SL_TRAIL
TREND,SHORT,0.17,2025-04-06 05:45:00,SL_TRAIL
SWING,SHORT,3.0,2025-04-06 07:45:00,TP_HIT
SWING,SHORT,3.0,2025-04-06 08:00:00,TP_HIT
SWING,SHORT,3.0,2025-04-06 08:00:00,TP_HIT
TREND,SHORT,4.2,2025-04-06 14:45:00,SL_TRAIL
TREND,SHORT,9.33,2025-04-07 01:15:00,SL_TRAIL
TREND,SHORT,3.72,2025-04-07 03:30:00,SL_TRAIL
TREND,SHORT,2.12,2025-04-07 08:15:00,SL_TRAIL
SHADOW,SHORT,39.11566943460334,2025-04-07 09:30:00,SHADOW_TRAIL
SHADOW,SHORT,19.591518147521793,2025-04-07 09:30:00,SHADOW_TRAIL
SHADOW,SHORT,19.987055016181227,2025-04-07 09:30:00,SHADOW_TRAIL
SHADOW,SHORT,18.868543676576753,2025-04-07 09:30:00,SHADOW_TRAIL
TREND,SHORT,-4.05,2025-04-07 10:15:00,SL_TRAIL
TREND,SHORT,-1.23,2025-04-07 12:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-04-07 12:30:00,SL_HIT
TREND,SHORT,-2.67,2025-04-07 13:45:00,SL_TRAIL
SWING,SHORT,-2.0,2025-04-07 13:45:00,SL_HIT
SWING,SHORT,-2.0,2025-04-07 13:45:00,SL_HIT
SWING,SHORT,-2.0,2025-04-07 13:45:00,SL_HIT
SWING,SHORT,-2.0,2025-04-07 14:00:00,SL_HIT
SWING,SHORT,-2.0,2025-04-07 14:15:00,SL_HIT
SWING,SHORT,-2.0,2025-04-07 14:30:00,SL_HIT
SWING,SHORT,-2.0,2025-04-07 14:45:00,SL_HIT
SWING,SHORT,-2.0,2025-04-07 15:30:00,SL_HIT
SWING,SHORT,3.0,2025-04-07 16:45:00,TP_HIT
SWING,SHORT,-2.0,2025-04-07 18:15:00,SL_HIT
SWING,SHORT,-2.0,2025-04-07 18:15:00,SL_HIT
SWING,SHORT,-2.0,2025-04-07 20:30:00,SL_HIT
SWING,SHORT,-2.0,2025-04-07 22:15:00,SL_HIT
SWING,SHORT,-2.0,2025-04-07 22:15:00,SL_HIT
SWING,SHORT,3.0,2025-04-08 00:30:00,TP_HIT
SWING,SHORT,3.0,2025-04-08 00:30:00,TP_HIT
TREND,SHORT,-1.58,2025-04-08 01:15:00,SL_TRAIL
SWING,SHORT,3.0,2025-04-08 07:00:00,TP_HIT
SWING,SHORT,3.0,2025-04-08 07:45:00,TP_HIT
SWING,SHORT,3.0,2025-04-08 08:00:00,TP_HIT
TREND,SHORT,0.29,2025-04-08 09:30:00,SL_TRAIL
SHADOW,SHORT,2.5298433064392998,2025-04-08 10:00:00,CASHFLOW
SHADOW,SHORT,1.9626248635262997,2025-04-08 11:00:00,CASHFLOW
TREND,SHORT,-1.34,2025-04-08 11:30:00,SL_TRAIL
SWING,SHORT,3.0,2025-04-08 16:15:00,TP_HIT
SWING,SHORT,3.0,2025-04-08 16:30:00,TP_HIT
SWING,SHORT,3.0,2025-04-08 16:30:00,TP_HIT
SHADOW,SHORT,6.32644055290529,2025-04-08 16:30:00,CASHFLOW
TREND,SHORT,2.8,2025-04-08 18:00:00,SL_TRAIL
SHADOW,SHORT,4.038680528040907,2025-04-08 21:00:00,CASHFLOW
TREND,SHORT,2.06,2025-04-09 01:00:00,SL_TRAIL
SHADOW,SHORT,4.477844187321726,2025-04-09 01:00:00,CASHFLOW
TREND,SHORT,-1.51,2025-04-09 01:30:00,SL_TRAIL
TREND,SHORT,-2.8,2025-04-09 02:00:00,SL_TRAIL
TREND,SHORT,-0.82,2025-04-09 04:30:00,SL_TRAIL
SHADOW,SHORT,3.3517028575886454,2025-04-09 04:30:00,SHADOW_TRAIL
SHADOW,SHORT,5.989839518913701,2025-04-09 04:30:00,SHADOW_TRAIL
SHADOW,SHORT,4.967183770883063,2025-04-09 04:30:00,SHADOW_TRAIL
SHADOW,SHORT,6.884678073097892,2025-04-09 04:30:00,SHADOW_TRAIL
SWING,SHORT,-2.0,2025-04-09 07:30:00,SL_HIT
SWING,SHORT,-2.0,2025-04-09 09:00:00,SL_HIT
SWING,SHORT,-2.0,2025-04-09 09:00:00,SL_HIT
SHADOW,SHORT,1.9103174851536073,2025-04-09 11:00:00,CASHFLOW
SWING,SHORT,3.0,2025-04-09 11:30:00,TP_HIT
SWING,SHORT,3.0,2025-04-09 11:30:00,TP_HIT
SWING,SHORT,3.0,2025-04-09 12:30:00,TP_HIT
TREND,SHORT,-0.4,2025-04-09 13:30:00,SL_TRAIL
TREND,SHORT,-2.73,2025-04-09 17:00:00,SL_TRAIL
SWING,SHORT,-2.0,2025-04-09 17:00:00,SL_HIT
SWING,SHORT,-2.0,2025-04-09 17:00:00,SL_HIT
SWING,SHORT,-2.0,2025-04-09 17:00:00,SL_HIT
SWING,SHORT,-2.0,2025-04-09 17:15:00,SL_HIT
SWING,SHORT,-2.0,2025-04-09 17:30:00,SL_HIT
SWING,SHORT,-2.0,2025-04-09 17:45:00,SL_HIT
SWING,SHORT,-2.0,2025-04-09 21:00:00,SL_HIT
TREND,LONG,-0.5,2025-04-10 00:30:00,SL_TRAIL
TREND,LONG,-0.53,2025-04-10 01:30:00,SL_TRAIL
TREND,LONG,-0.68,2025-04-10 03:00:00,SL_TRAIL
SWING,SHORT,3.0,2025-04-10 03:00:00,TP_HIT
SWING,LONG,-2.0,2025-04-10 03:00:00,SL_HIT
SWING,LONG,-2.0,2025-04-10 03:15:00,SL_HIT
SHADOW,SHORT,2.973147014333102,2025-04-10 07:15:00,CASHFLOW
TREND,LONG,-0.78,2025-04-10 07:30:00,SL_TRAIL
SHADOW,SHORT,2.6326684990023703,2025-04-10 11:45:00,CASHFLOW
TREND,LONG,-1.53,2025-04-10 12:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-04-10 12:45:00,SL_HIT
SWING,LONG,-2.0,2025-04-10 13:00:00,SL_HIT
SWING,LONG,-2.0,2025-04-10 13:30:00,SL_HIT
SWING,LONG,-2.0,2025-04-10 15:00:00,SL_HIT
SWING,LONG,-2.0,2025-04-10 15:15:00,SL_HIT
SWING,LONG,-2.0,2025-04-10 15:30:00,SL_HIT
SWING,LONG,-2.0,2025-04-10 15:30:00,SL_HIT
SWING,LONG,-2.0,2025-04-10 15:45:00,SL_HIT
SHADOW,SHORT,5.6652615638881,2025-04-10 19:30:00,CASHFLOW
TREND,SHORT,-2.32,2025-04-11 01:15:00,SL_TRAIL
SWING,LONG,3.0,2025-04-11 01:30:00,TP_HIT
SWING,LONG,3.0,2025-04-11 01:30:00,TP_HIT
SWING,LONG,3.0,2025-04-11 01:30:00,TP_HIT
SHADOW,SHORT,0.6007133161144327,2025-04-11 02:15:00,SHADOW_TRAIL
SHADOW,SHORT,3.542262231821609,2025-04-11 02:15:00,SHADOW_TRAIL
SHADOW,SHORT,6.5174772754527455,2025-04-11 02:15:00,SHADOW_TRAIL
SWING,SHORT,-2.0,2025-04-11 08:00:00,SL_HIT
TREND,LONG,-1.1,2025-04-11 08:15:00,SL_TRAIL
SHADOW,SHORT,1.2909962010960354,2025-04-11 12:00:00,CASHFLOW
TREND,LONG,-0.75,2025-04-11 13:00:00,SL_TRAIL
TREND,LONG,-1.39,2025-04-11 14:15:00,SL_TRAIL
TREND,LONG,0.28,2025-04-11 17:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-04-11 17:30:00,SL_HIT
SWING,SHORT,-2.0,2025-04-11 21:15:00,SL_HIT
SWING,LONG,3.0,2025-04-11 21:15:00,TP_HIT
TREND,LONG,-0.95,2025-04-11 22:00:00,SL_TRAIL
SHADOW,SHORT,1.4545133906707246,2025-04-11 22:30:00,CASHFLOW
TREND,LONG,-1.19,2025-04-12 01:15:00,SL_TRAIL
TREND,LONG,1.88,2025-04-12 08:00:00,SL_TRAIL
SWING,LONG,3.0,2025-04-12 08:00:00,TP_HIT
TREND,LONG,-1.18,2025-04-12 09:15:00,SL_TRAIL
SWING,LONG,3.0,2025-04-12 11:15:00,TP_HIT
SWING,LONG,3.0,2025-04-12 11:15:00,TP_HIT
TREND,LONG,6.49,2025-04-12 23:00:00,SL_TRAIL
TREND,LONG,-0.92,2025-04-13 00:30:00,SL_TRAIL
TREND,LONG,-0.66,2025-04-13 01:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-04-13 01:45:00,SL_HIT
SWING,LONG,-2.0,2025-04-13 04:15:00,SL_HIT
SWING,LONG,-2.0,2025-04-13 04:15:00,SL_HIT
TREND,LONG,-0.47,2025-04-13 10:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-04-13 13:15:00,SL_HIT
SWING,LONG,-2.0,2025-04-13 13:30:00,SL_HIT
SWING,LONG,-2.0,2025-04-13 13:30:00,SL_HIT
SWING,LONG,3.0,2025-04-13 17:30:00,TP_HIT
SWING,LONG,3.0,2025-04-13 17:45:00,TP_HIT
TREND,LONG,0.16,2025-04-13 19:00:00,SL_TRAIL
SWING,LONG,-2.0,2025-04-13 19:30:00,SL_HIT
TREND,SHORT,-2.14,2025-04-14 00:15:00,SL_TRAIL
SWING,LONG,3.0,2025-04-14 00:15:00,TP_HIT
SWING,LONG,3.0,2025-04-14 00:15:00,TP_HIT
SWING,LONG,3.0,2025-04-14 02:15:00,TP_HIT
SWING,SHORT,-2.0,2025-04-14 02:30:00,SL_HIT
SWING,SHORT,-2.0,2025-04-14 02:30:00,SL_HIT
TREND,LONG,-1.48,2025-04-14 06:00:00,SL_TRAIL
SWING,SHORT,3.0,2025-04-14 07:15:00,TP_HIT
SWING,SHORT,3.0,2025-04-14 07:15:00,TP_HIT
TREND,SHORT,-1.37,2025-04-14 08:00:00,SL_TRAIL
TREND,LONG,-0.71,2025-04-14 09:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-04-14 10:45:00,SL_HIT
TREND,LONG,1.6,2025-04-14 13:30:00,SL_TRAIL
TREND,LONG,-0.66,2025-04-14 15:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-04-14 15:15:00,SL_HIT
SWING,LONG,-2.0,2025-04-14 15:30:00,SL_HIT
SWING,LONG,-2.0,2025-04-14 15:30:00,SL_HIT
SWING,LONG,-2.0,2025-04-14 15:45:00,SL_HIT
SWING,LONG,-2.0,2025-04-14 21:30:00,SL_HIT
SWING,LONG,-2.0,2025-04-15 00:00:00,SL_HIT
SWING,LONG,-2.0,2025-04-15 00:15:00,SL_HIT
TREND,SHORT,1.68,2025-04-15 01:45:00,SL_TRAIL
TREND,SHORT,-0.59,2025-04-15 03:30:00,SL_TRAIL
TREND,SHORT,-0.7,2025-04-15 05:30:00,SL_TRAIL
TREND,SHORT,-1.13,2025-04-15 08:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-04-15 08:15:00,SL_HIT
SWING,SHORT,-2.0,2025-04-15 08:15:00,SL_HIT
SWING,SHORT,-2.0,2025-04-15 08:15:00,SL_HIT
TREND,SHORT,-1.46,2025-04-15 13:45:00,SL_TRAIL
SWING,SHORT,3.0,2025-04-15 14:15:00,TP_HIT
SWING,SHORT,3.0,2025-04-15 15:45:00,TP_HIT
SWING,SHORT,3.0,2025-04-15 15:45:00,TP_HIT
SHADOW,SHORT,3.778579913822962,2025-04-15 20:45:00,CASHFLOW
TREND,SHORT,2.8,2025-04-16 01:00:00,SL_TRAIL
TREND,SHORT,-0.72,2025-04-16 05:00:00,SL_TRAIL
TREND,SHORT,-0.42,2025-04-16 08:30:00,SL_TRAIL
TREND,SHORT,-0.79,2025-04-16 10:15:00,SL_TRAIL
TREND,SHORT,-0.1,2025-04-16 14:15:00,SL_TRAIL
TREND,SHORT,-1.66,2025-04-16 17:15:00,SL_TRAIL
TREND,SHORT,0.32,2025-04-16 17:45:00,SL_TRAIL
SWING,SHORT,3.0,2025-04-16 17:45:00,TP_HIT
SWING,SHORT,3.0,2025-04-16 17:45:00,TP_HIT
SWING,SHORT,3.0,2025-04-16 17:45:00,TP_HIT
TREND,SHORT,-2.57,2025-04-16 18:15:00,SL_TRAIL
TREND,SHORT,-1.58,2025-04-16 19:45:00,SL_TRAIL
TREND,SHORT,-1.45,2025-04-17 01:00:00,SL_TRAIL
TREND,SHORT,-1.18,2025-04-17 04:45:00,SL_TRAIL
SHADOW,SHORT,0.20704257303533985,2025-04-17 05:00:00,SHADOW_TRAIL
SHADOW,SHORT,0.29808484955542097,2025-04-17 05:00:00,SHADOW_TRAIL
SHADOW,SHORT,2.344964856724041,2025-04-17 05:15:00,SHADOW_TRAIL
SWING,SHORT,-2.0,2025-04-17 05:30:00,SL_HIT
SWING,SHORT,-2.0,2025-04-17 05:30:00,SL_HIT
SWING,SHORT,-2.0,2025-04-17 05:30:00,SL_HIT
TREND,LONG,-0.89,2025-04-17 08:45:00,SL_TRAIL
TREND,LONG,-0.07,2025-04-17 14:00:00,SL_TRAIL
SHADOW,SHORT,1.6918541156287075,2025-04-17 14:00:00,CASHFLOW
SHADOW,SHORT,2.000151320439789,2025-04-17 14:30:00,CASHFLOW
SWING,SHORT,-2.0,2025-04-17 17:45:00,SL_HIT
SWING,SHORT,-2.0,2025-04-17 17:45:00,SL_HIT
SWING,SHORT,-2.0,2025-04-17 18:00:00,SL_HIT
TREND,LONG,0.82,2025-04-17 19:00:00,SL_TRAIL
TREND,LONG,-0.61,2025-04-17 22:45:00,SL_TRAIL
TREND,LONG,-0.7,2025-04-18 01:00:00,SL_TRAIL
TREND,LONG,0.17,2025-04-18 09:15:00,SL_TRAIL
TREND,LONG,-0.76,2025-04-18 14:15:00,SL_TRAIL
TREND,LONG,-0.09,2025-04-18 22:45:00,SL_TRAIL
TREND,LONG,-0.63,2025-04-19 00:15:00,SL_TRAIL
TREND,LONG,0.36,2025-04-19 06:30:00,SL_TRAIL
TREND,LONG,-0.0,2025-04-19 09:30:00,SL_TRAIL
TREND,LONG,0.04,2025-04-19 16:30:00,SL_TRAIL
SWING,LONG,3.0,2025-04-19 17:30:00,TP_HIT
SWING,LONG,3.0,2025-04-19 22:30:00,TP_HIT
SWING,LONG,3.0,2025-04-19 22:45:00,TP_HIT
TREND,LONG,1.37,2025-04-20 00:00:00,SL_TRAIL
TREND,LONG,0.15,2025-04-20 05:45:00,SL_TRAIL
TREND,LONG,-0.68,2025-04-20 06:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-04-20 08:45:00,SL_HIT
SWING,LONG,-2.0,2025-04-20 09:30:00,SL_HIT
SWING,LONG,-2.0,2025-04-20 10:30:00,SL_HIT
SWING,LONG,-2.0,2025-04-20 11:45:00,SL_HIT
TREND,SHORT,-0.79,2025-04-20 17:00:00,SL_TRAIL
TREND,SHORT,-0.87,2025-04-20 19:15:00,SL_TRAIL
SWING,LONG,3.0,2025-04-20 20:00:00,TP_HIT
SWING,LONG,3.0,2025-04-20 20:15:00,TP_HIT
SWING,LONG,3.0,2025-04-20 20:15:00,TP_HIT
TREND,SHORT,-1.29,2025-04-21 00:00:00,SL_TRAIL
TREND,LONG,0.34,2025-04-21 00:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-04-21 00:30:00,SL_HIT
SWING,SHORT,-2.0,2025-04-21 00:30:00,SL_HIT
SWING,SHORT,-2.0,2025-04-21 02:00:00,SL_HIT
TREND,LONG,0.2,2025-04-21 11:15:00,SL_TRAIL
TREND,LONG,-0.51,2025-04-21 13:00:00,SL_TRAIL
TREND,LONG,-0.99,2025-04-21 13:45:00,SL_TRAIL
TREND,LONG,-1.29,2025-04-21 15:45:00,SL_TRAIL
TREND,LONG,-1.66,2025-04-21 16:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-04-21 16:45:00,SL_HIT
SWING,LONG,-2.0,2025-04-21 16:45:00,SL_HIT
SWING,LONG,-2.0,2025-04-21 16:45:00,SL_HIT
TREND,LONG,-0.61,2025-04-22 00:30:00,SL_TRAIL
SWING,LONG,3.0,2025-04-22 01:45:00,TP_HIT
SWING,LONG,3.0,2025-04-22 02:00:00,TP_HIT
TREND,LONG,-0.14,2025-04-22 03:00:00,SL_TRAIL
SWING,LONG,3.0,2025-04-22 07:15:00,TP_HIT
TREND,LONG,3.96,2025-04-22 13:30:00,SL_TRAIL
TREND,LONG,0.64,2025-04-22 16:15:00,SL_TRAIL
TREND,LONG,2.36,2025-04-22 21:45:00,SL_TRAIL
TREND,LONG,2.91,2025-04-23 07:00:00,SL_TRAIL
SWING,LONG,3.0,2025-04-23 12:00:00,TP_HIT
TREND,LONG,2.09,2025-04-23 13:30:00,SL_TRAIL
TREND,LONG,-0.42,2025-04-23 19:15:00,SL_TRAIL
SWING,LONG,3.0,2025-04-24 00:00:00,TP_HIT
SWING,LONG,3.0,2025-04-24 02:00:00,TP_HIT
TREND,LONG,1.46,2025-04-24 02:45:00,SL_TRAIL
TREND,LONG,-1.32,2025-04-24 03:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-04-24 07:30:00,SL_HIT
SWING,LONG,-2.0,2025-04-24 07:45:00,SL_HIT
SWING,LONG,-2.0,2025-04-24 08:00:00,SL_HIT
SWING,LONG,-2.0,2025-04-24 08:30:00,SL_HIT
SWING,LONG,-2.0,2025-04-24 08:30:00,SL_HIT
SWING,LONG,-2.0,2025-04-24 08:45:00,SL_HIT
SWING,LONG,3.0,2025-04-24 13:30:00,TP_HIT
SWING,LONG,3.0,2025-04-24 13:30:00,TP_HIT
SWING,LONG,3.0,2025-04-24 14:00:00,TP_HIT
TREND,LONG,1.77,2025-04-24 17:15:00,SL_TRAIL
TREND,LONG,-0.47,2025-04-24 22:45:00,SL_TRAIL
TREND,LONG,0.3,2025-04-25 01:45:00,SL_TRAIL
TREND,LONG,-0.35,2025-04-25 10:30:00,SL_TRAIL
TREND,LONG,-1.08,2025-04-25 12:45:00,SL_TRAIL
SWING,LONG,3.0,2025-04-25 15:15:00,TP_HIT
SWING,LONG,3.0,2025-04-25 17:00:00,TP_HIT
SWING,LONG,3.0,2025-04-25 17:00:00,TP_HIT
TREND,LONG,-0.14,2025-04-25 17:45:00,SL_TRAIL
TREND,LONG,-0.21,2025-04-25 21:45:00,SL_TRAIL
TREND,LONG,-0.72,2025-04-25 23:45:00,SL_TRAIL
SWING,LONG,3.0,2025-04-26 01:30:00,TP_HIT
TREND,LONG,1.26,2025-04-26 03:15:00,SL_TRAIL
SWING,LONG,3.0,2025-04-26 08:15:00,TP_HIT
SWING,LONG,3.0,2025-04-26 08:15:00,TP_HIT
TREND,LONG,0.62,2025-04-26 08:45:00,SL_TRAIL
TREND,LONG,-1.34,2025-04-26 09:30:00,SL_TRAIL
TREND,LONG,-1.09,2025-04-26 11:30:00,SL_TRAIL
SWING,LONG,-2.0,2025-04-26 13:15:00,SL_HIT
SWING,LONG,-2.0,2025-04-26 13:45:00,SL_HIT
SWING,LONG,3.0,2025-04-26 19:45:00,TP_HIT
SWING,LONG,3.0,2025-04-26 19:45:00,TP_HIT
SWING,LONG,3.0,2025-04-26 22:15:00,TP_HIT
TREND,LONG,2.91,2025-04-27 00:00:00,SL_TRAIL
TREND,LONG,0.3,2025-04-27 00:15:00,SL_TRAIL
TREND,LONG,-1.26,2025-04-27 01:15:00,SL_TRAIL
TREND,LONG,-1.97,2025-04-27 02:45:00,SL_TRAIL
TREND,LONG,-1.08,2025-04-27 11:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-04-27 15:00:00,SL_HIT
SWING,LONG,-2.0,2025-04-27 15:00:00,SL_HIT
SWING,LONG,-2.0,2025-04-27 15:00:00,SL_HIT
TREND,SHORT,-1.11,2025-04-27 18:30:00,SL_TRAIL
TREND,LONG,-0.45,2025-04-27 20:00:00,SL_TRAIL
TREND,LONG,-0.68,2025-04-27 22:00:00,SL_TRAIL
SWING,LONG,-2.0,2025-04-28 01:30:00,SL_HIT
SWING,LONG,-2.0,2025-04-28 01:30:00,SL_HIT
SWING,LONG,-2.0,2025-04-28 01:30:00,SL_HIT
TREND,SHORT,1.52,2025-04-28 02:45:00,SL_TRAIL
TREND,SHORT,-1.52,2025-04-28 03:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-04-28 06:15:00,SL_HIT
SWING,SHORT,-2.0,2025-04-28 06:30:00,SL_HIT
SWING,SHORT,-2.0,2025-04-28 06:30:00,SL_HIT
TREND,LONG,-0.74,2025-04-28 08:45:00,SL_TRAIL
TREND,LONG,-0.77,2025-04-28 09:45:00,SL_TRAIL
SWING,SHORT,3.0,2025-04-28 10:15:00,TP_HIT
TREND,LONG,-0.82,2025-04-28 10:30:00,SL_TRAIL
TREND,LONG,-1.56,2025-04-28 12:00:00,SL_TRAIL
SWING,SHORT,3.0,2025-04-28 13:30:00,TP_HIT
SWING,SHORT,3.0,2025-04-28 13:45:00,TP_HIT
SWING,LONG,-2.0,2025-04-28 14:00:00,SL_HIT
SWING,LONG,-2.0,2025-04-28 15:15:00,SL_HIT
SWING,LONG,-2.0,2025-04-28 15:30:00,SL_HIT
TREND,SHORT,-1.85,2025-04-28 18:45:00,SL_TRAIL
SWING,LONG,3.0,2025-04-28 19:30:00,TP_HIT
TREND,SHORT,-0.32,2025-04-29 00:15:00,SL_TRAIL
TREND,SHORT,0.24,2025-04-29 05:30:00,SL_TRAIL
TREND,SHORT,-0.87,2025-04-29 06:15:00,SL_TRAIL
SWING,LONG,3.0,2025-04-29 07:30:00,TP_HIT
TREND,LONG,-0.46,2025-04-29 11:30:00,SL_TRAIL
TREND,LONG,-1.28,2025-04-29 13:15:00,SL_TRAIL
TREND,LONG,-0.64,2025-04-29 17:00:00,SL_TRAIL
TREND,LONG,-0.75,2025-04-29 21:00:00,SL_TRAIL
SWING,SHORT,3.0,2025-04-29 23:00:00,TP_HIT
SWING,SHORT,3.0,2025-04-29 23:00:00,TP_HIT
TREND,SHORT,-0.48,2025-04-29 23:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-04-30 01:45:00,SL_HIT
TREND,SHORT,-0.45,2025-04-30 04:00:00,SL_TRAIL
TREND,SHORT,0.71,2025-04-30 09:30:00,SL_TRAIL
TREND,SHORT,1.17,2025-04-30 12:30:00,SL_TRAIL
SWING,SHORT,3.0,2025-04-30 12:30:00,TP_HIT
SWING,SHORT,3.0,2025-04-30 12:30:00,TP_HIT
SWING,SHORT,3.0,2025-04-30 12:30:00,TP_HIT
TREND,SHORT,0.44,2025-04-30 13:00:00,SL_TRAIL
TREND,SHORT,-0.38,2025-04-30 14:15:00,SL_TRAIL
TREND,SHORT,-1.76,2025-04-30 17:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-04-30 18:00:00,SL_HIT
SWING,SHORT,-2.0,2025-04-30 20:00:00,SL_HIT
SWING,SHORT,-2.0,2025-04-30 20:00:00,SL_HIT
SWING,SHORT,-2.0,2025-04-30 20:15:00,SL_HIT
SWING,SHORT,-2.0,2025-05-01 05:00:00,SL_HIT
SWING,SHORT,-2.0,2025-05-01 05:45:00,SL_HIT
SWING,SHORT,-2.0,2025-05-01 05:45:00,SL_HIT
TREND,LONG,0.4,2025-05-01 06:30:00,SL_TRAIL
TREND,LONG,1.92,2025-05-01 10:15:00,SL_TRAIL
